municipality,party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Brønderslev,Æ: Danmarksdemokraterne,0.10445877150886082,0.09296270520415863,0.10227982101194003,0.11385144798848958,0.01515618321550717,250
Brønderslev,Other - Right,0.09893659041063645,0.09306868894894307,0.1024676344582158,0.11123001691102975,0.013402912089957036,250
Brønderslev,I: Liberal Alliance,0.090072289690143,0.07644061299115171,0.08515433626315777,0.09418527581270886,0.013099080618428637,250
Brønderslev,M: Moderaterne,0.08001649286689708,0.06187076086465122,0.07131527652353867,0.0827240784904387,0.015432375963240747,250
Brønderslev,F: SF - Socialistisk Folkeparti,0.0719275016721554,0.0628616808792244,0.06812236972929311,0.07443839602313483,0.009496019706316755,250
Brønderslev,Other - Left,0.06291519974703927,0.06673518690599962,0.0714954796692173,0.0767432253300081,0.008188095198694624,250
Brønderslev,Did not vote,0.03954760059312842,0.038842443442103324,0.04153239253511257,0.04381509337696015,0.003455925489675692,250
Brønderslev,Other,0.018544384441401694,0.016865378746123066,0.019168675254974933,0.021909458862778623,0.004224303281048541,250
Copenhagen,Other - Left,0.3679651985969694,0.31262223609689077,0.32983275465947326,0.35117389315455816,0.030174656910561592,250
Copenhagen,A: Socialdemokratiet,0.12676569487604802,0.13397388174112376,0.14324194987171554,0.1519853490954875,0.014023594545992484,250
Copenhagen,F: SF - Socialistisk Folkeparti,0.11745709601315873,0.1162455372070596,0.1289934230422939,0.14003136217928977,0.01640585708901447,250
Copenhagen,M: Moderaterne,0.09795553699047356,0.07974588408312369,0.08804563435049492,0.09585402371809819,0.013321769185021221,250
Copenhagen,Other - Right,0.07009183219501981,0.05646390403396314,0.06281759686914633,0.06969981115812793,0.009883305320129543,250
Copenhagen,I: Liberal Alliance,0.06135480397271334,0.06443931095427276,0.07038137688998883,0.07790340787098908,0.01027708957711928,250
Copenhagen,V: Venstre,0.06036265905960789,0.0626537651973716,0.06937078525780604,0.07500525806127548,0.009823992568847788,250
Copenhagen,Did not vote,0.040191809330061876,0.037988830238022714,0.04044483717739482,0.04303390347030598,0.003453318108616344,250
Copenhagen,Other,0.03177516151049152,0.02896986596478055,0.03318459314765726,0.03750404969709354,0.006297271407940876,250
Copenhagen,Æ: Danmarksdemokraterne,0.026080207455455574,0.02659505110852906,0.02977686428389652,0.03300872958763194,0.005230281626617471,250
Dragør,A: Socialdemokratiet,0.24322558694372287,0.21837338600340495,0.23084521539298256,0.23992970916809667,0.01637899144425662,250
Dragør,M: Moderaterne,0.14846562751655207,0.1168731893737294,0.13582345725990969,0.1541060252096983,0.025247203348802184,250
Dragør,Other - Right,0.1415682942911446,0.12050917597278576,0.13305143414967846,0.1486391026335645,0.023083098420552804,250
Dragør,V: Venstre,0.12569562216936228,0.12718977870717188,0.13756464389579037,0.15019678320518262,0.016473908169696617,250
Dragør,F: SF - Socialistisk Folkeparti,0.10177389216573514,0.09137011343174589,0.10016438043671987,0.10753435620502984,0.011749930228001134,250
Dragør,Other - Left,0.09990665673434627,0.10566160419439494,0.11183982630927275,0.11929326871898424,0.01083357479561439,250
Dragør,I: Liberal Alliance,0.045098226227281664,0.0406886466033901,0.04909769154438283,0.058067119872563175,0.013260937815083761,250
Dragør,Æ: Danmarksdemokraterne,0.041155773952386766,0.034692694350301534,0.0421650116681753,0.04823863708432775,0.010080414753516271,250
Dragør,Did not vote,0.0296032337463366,0.029361450897983817,0.031539446858941556,0.03310767432343267,0.00292365725244058,250
Dragør,Other,0.023507086253132598,0.020277736407570475,0.023123952274238656,0.02668257268661859,0.005869361615403313,250
Egedal,A: Socialdemokratiet,0.26119196616477997,0.23151970631867066,0.24333877067198856,0.2539017554465904,0.018036768439609555,250
Egedal,V: Venstre,0.13791759151803754,0.13792917732012072,0.14956617095760447,0.16078315039856286,0.01859573564711077,250
Egedal,M: Moderaterne,0.1257746893602466,0.10170840133268007,0.11490343632585387,0.1294511097878528,0.020035506889867653,250
Egedal,Other - Right,0.11706334679183383,0.09829757691046354,0.108751386562669,0.11661092260112242,0.015337650142730069,250
Egedal,Other - Left,0.09628814910864633,0.09888602347554444,0.10675173148654135,0.1132719274903106,0.010444841555152925,250
Egedal,F: SF - Socialistisk Folkeparti,0.0953868121125156,0.09631941150635392,0.10305368535080008,0.11087821486168467,0.011811124669091136,250
Egedal,I: Liberal Alliance,0.05997997005240418,0.053407344690588034,0.060926687410607416,0.07037404135469244,0.012514900765401718,250
Egedal,Æ: Danmarksdemokraterne,0.04979065898620921,0.0456139198915497,0.0515548180018471,0.05884111192914056,0.009651235783500238,250
Egedal,Did not vote,0.028982768347456406,0.030177929758025523,0.03193087341359008,0.034100595247456435,0.0031746746455316305,250
Egedal,Other,0.02762404755786986,0.021828708807870995,0.024847357246356505,0.02828409731292863,0.004895766104916499,250
Esbjerg,A: Socialdemokratiet,0.2783426845314356,0.24319996429009705,0.2580962678781499,0.27000604966661035,0.01869150905120826,250
Esbjerg,V: Venstre,0.12265413137679027,0.13184007944755882,0.14182096466071098,0.15345086836926417,0.016051141066565,250
Esbjerg,Other - Right,0.1181449901781208,0.0987914819254298,0.10817505437823244,0.11737789112577447,0.014335736196990327,250
Esbjerg,M: Moderaterne,0.0967648970177379,0.08262292848024855,0.09255561375471275,0.10537825014756005,0.01672504250918355,250
Esbjerg,F: SF - Socialistisk Folkeparti,0.08295316315182086,0.07670311226954621,0.08231306537315015,0.09066448173766864,0.01045516712143477,250
Esbjerg,Other - Left,0.07858601173609257,0.07826414199605405,0.0842765845081727,0.08990553624348141,0.008903086910192362,250
Esbjerg,I: Liberal Alliance,0.07519128644699223,0.06693412515494712,0.07438129855645344,0.08157103348068914,0.012501629905832106,250
