municipality_code,municipality,party,vote_pct
0642,Mullsjö,Sweden Democrats (SD),0.22555317630264096
0643,Habo,Sweden Democrats (SD),0.20479159829340335
0662,Gislaved,Sweden Democrats (SD),0.2181401226189919
0665,Vaggeryd,Sweden Democrats (SD),0.20701325561718528
0680,Jönköping,Sweden Democrats (SD),0.16076619214429455
0682,Nässjö,Sweden Democrats (SD),0.22139964290380176
0683,Värnamo,Sweden Democrats (SD),0.1804008908685969
0684,Sävsjö,Sweden Democrats (SD),0.24880611270296085
0685,Vetlanda,Sweden Democrats (SD),0.23036345158011906
0686,Eksjö,Sweden Democrats (SD),0.20330121741728285
0687,Tranås,Sweden Democrats (SD),0.19121374260771615
0760,Uppvidinge,Sweden Democrats (SD),0.24854020062883667
0761,Lessebo,Sweden Democrats (SD),0.2091580006709158
0763,Tingsryd,Sweden Democrats (SD),0.260557248585111
0764,Alvesta,Sweden Democrats (SD),0.23213060776512556
0765,Älmhult,Sweden Democrats (SD),0.2007088691064952
0767,Markaryd,Sweden Democrats (SD),0.2805872756933116
0780,Växjö,Sweden Democrats (SD),0.15031627696825933
0781,Ljungby,Sweden Democrats (SD),0.23019206266811384
0821,Högsby,Sweden Democrats (SD),0.23996990972918758
0834,Torsås,Sweden Democrats (SD),0.2862830256967065
0840,Mörbylånga,Sweden Democrats (SD),0.1996074903916919
0860,Hultsfred,Sweden Democrats (SD),0.21161139745210542
0861,Mönsterås,Sweden Democrats (SD),0.2592921226461599
0862,Emmaboda,Sweden Democrats (SD),0.22704822777454967
0880,Kalmar,Sweden Democrats (SD),0.1691346683814073
0881,Nybro,Sweden Democrats (SD),0.21664133236402086
0882,Oskarshamn,Sweden Democrats (SD),0.2314734924743553
0883,Västervik,Sweden Democrats (SD),0.1898405762468849
0884,Vimmerby,Sweden Democrats (SD),0.20004990850108134
0885,Borgholm,Sweden Democrats (SD),0.2043381535038932
0980,Gotland,Sweden Democrats (SD),0.1305671790197622
1060,Olofström,Sweden Democrats (SD),0.26603068450039336
1080,Karlskrona,Sweden Democrats (SD),0.20537348686152937
1081,Ronneby,Sweden Democrats (SD),0.2581954133041536
1082,Karlshamn,Sweden Democrats (SD),0.2378131753782118
1083,Sölvesborg,Sweden Democrats (SD),0.29027847736921636
1214,Svalöv,Sweden Democrats (SD),0.2982870643827525
1230,Staffanstorp,Sweden Democrats (SD),0.19430299172501592
1231,Burlöv,Sweden Democrats (SD),0.17402269861286254
1233,Vellinge,Sweden Democrats (SD),0.22253226369026854
1256,Östra Göinge,Sweden Democrats (SD),0.3098165311140534
1257,Örkelljunga,Sweden Democrats (SD),0.2932949941184159
1260,Bjuv,Sweden Democrats (SD),0.31879041807086256
1261,Kävlinge,Sweden Democrats (SD),0.23468912684640456
1262,Lomma,Sweden Democrats (SD),0.1568769505127062
1263,Svedala,Sweden Democrats (SD),0.280209524956349
1264,Skurup,Sweden Democrats (SD),0.2892232614884099
1265,Sjöbo,Sweden Democrats (SD),0.3510673894131031
1266,Hörby,Sweden Democrats (SD),0.3191827848949175
1267,Höör,Sweden Democrats (SD),0.2550765385816932
1270,Tomelilla,Sweden Democrats (SD),0.2986850945388233
1272,Bromölla,Sweden Democrats (SD),0.31702728127939794
1273,Osby,Sweden Democrats (SD),0.29358818770226536
1275,Perstorp,Sweden Democrats (SD),0.2784367100913863
1276,Klippan,Sweden Democrats (SD),0.3132121958731136
1277,Åstorp,Sweden Democrats (SD),0.29146000541076744
1278,Båstad,Sweden Democrats (SD),0.20666666666666667
1280,Malmö,Sweden Democrats (SD),0.12270476008472284
1281,Lund,Sweden Democrats (SD),0.1075794359539266
1282,Landskrona,Sweden Democrats (SD),0.21010849431066417
1283,Helsingborg,Sweden Democrats (SD),0.20574400723654457
1284,Höganäs,Sweden Democrats (SD),0.2004880795945185
1285,Eslöv,Sweden Democrats (SD),0.24576305140430307
1286,Ystad,Sweden Democrats (SD),0.2252230814991077
1287,Trelleborg,Sweden Democrats (SD),0.2593885203345832
1290,Kristianstad,Sweden Democrats (SD),0.23264956480504184
1291,Simrishamn,Sweden Democrats (SD),0.2306269532495695
1292,Ängelholm,Sweden Democrats (SD),0.2303014278159704
1293,Hässleholm,Sweden Democrats (SD),0.27178318135764945
1315,Hylte,Sweden Democrats (SD),0.22964256920182746
1380,Halmstad,Sweden Democrats (SD),0.17555255076895857
1381,Laholm,Sweden Democrats (SD),0.2539840637450199
1382,Falkenberg,Sweden Democrats (SD),0.17506690454950935
1383,Varberg,Sweden Democrats (SD),0.17335334526352247
1384,Kungsbacka,Sweden Democrats (SD),0.19670907337708796
1401,Härryda,Sweden Democrats (SD),0.17904284605068116
1402,Partille,Sweden Democrats (SD),0.14569044757123667
1407,Öckerö,Sweden Democrats (SD),0.19247026442543988
1415,Stenungsund,Sweden Democrats (SD),0.2021665864227251
1419,Tjörn,Sweden Democrats (SD),0.21083489681050657
1421,Orust,Sweden Democrats (SD),0.21176941553242595
1427,Sotenäs,Sweden Democrats (SD),0.2003408941916874
1430,Munkedal,Sweden Democrats (SD),0.24894252301567557
1435,Tanum,Sweden Democrats (SD),0.1980728051391863
1438,Dals-Ed,Sweden Democrats (SD),0.23630136986301373
1439,Färgelanda,Sweden Democrats (SD),0.3126867157936666
1440,Ale,Sweden Democrats (SD),0.21093716306551083
1441,Lerum,Sweden Democrats (SD),0.16938619414876666
1442,Vårgårda,Sweden Democrats (SD),0.20071008543215355
1443,Bollebygd,Sweden Democrats (SD),0.22785337406276035
1444,Grästorp,Sweden Democrats (SD),0.2373068432671082
1445,Essunga,Sweden Democrats (SD),0.2317351598173516
1446,Karlsborg,Sweden Democrats (SD),0.2213424509627497
1447,Gullspång,Sweden Democrats (SD),0.2141970712335567
1452,Åmål,Sweden Democrats (SD),0.19407638347622758
1460,Lilla Edet,Sweden Democrats (SD),0.23437057991513438
1461,Mellerud,Sweden Democrats (SD),0.26232114467408585
1462,Bengtsfors,Sweden Democrats (SD),0.28440713140269785
1463,Mariestad,Sweden Democrats (SD),0.20659176029962548
1465,Lidköping,Sweden Democrats (SD),0.25024570024570025
1466,Götene,Sweden Democrats (SD),0.20415698071926705
1470,Tibro,Sweden Democrats (SD),0.24363695883460187
1471,Töreboda,Sweden Democrats (SD),0.19912408759124087
1472,Vara,Sweden Democrats (SD),0.20437449369285962
1473,Skara,Sweden Democrats (SD),0.2304748405386251
1480,Göteborg,Sweden Democrats (SD),0.11359214134887503
1481,Mölndal,Sweden Democrats (SD),0.14796442343092991
1482,Kungälv,Sweden Democrats (SD),0.19386373483535527
1484,Lysekil,Sweden Democrats (SD),0.20676890534108938
1485,Uddevalla,Sweden Democrats (SD),0.20110538293623148
1486,Strömstad,Sweden Democrats (SD),0.19756204700197671
1487,Västra Götaland,Sweden Democrats (SD),0.2119876743646665
1488,Trollhättan,Sweden Democrats (SD),0.16579768220213564
1489,Alingsås,Sweden Democrats (SD),0.16281258824636818
1490,Borås,Sweden Democrats (SD),0.1722244766428759
1491,Ulricehamn,Sweden Democrats (SD),0.19671094244149273
1492,Tranemo,Sweden Democrats (SD),0.22274387063119458
1493,Bengtsfors,Sweden Democrats (SD),0.1868398000721389
1494,Lidköping,Sweden Democrats (SD),0.18424976996541548
1495,Skara,Sweden Democrats (SD),0.19985925404644617
1496,Skövde,Sweden Democrats (SD),0.17119571438382822
1497,Hjo,Sweden Democrats (SD),0.19101746603825895
1498,Tidaholm,Sweden Democrats (SD),0.2276740919125025
1499,Falköping,Sweden Democrats (SD),0.20748422364242936
1715,Kil,Sweden Democrats (SD),0.23491448854469185
1730,Eda,Sweden Democrats (SD),0.21271528032246242
1737,Torsby,Sweden Democrats (SD),0.22575861282226783
1760,Storfors,Sweden Democrats (SD),0.23965071151358344
1761,Hammarö,Sweden Democrats (SD),0.13609467455621302
1762,Munkfors,Sweden Democrats (SD),0.1956521739130435
1763,Forshaga,Sweden Democrats (SD),0.22189483227561196
1764,Grums,Sweden Democrats (SD),0.2321634062140391
1765,Årjäng,Sweden Democrats (SD),0.23448375870069604
1766,Sunne,Sweden Democrats (SD),0.1986914269219667
1780,Karlstad,Sweden Democrats (SD),0.14326379515415558
1781,Kristinehamn,Sweden Democrats (SD),0.1916072842438638
1782,Filipstad,Sweden Democrats (SD),0.2357336081411825
1783,Hagfors,Sweden Democrats (SD),0.22209670131043832
1784,Arvika,Sweden Democrats (SD),0.18687452853909983
1785,Säffle,Sweden Democrats (SD),0.236262323189027
1814,Lekeberg,Sweden Democrats (SD),0.23793049221575718
1860,Laxå,Sweden Democrats (SD),0.23654916512059368
1861,Hallsberg,Sweden Democrats (SD),0.22305113160100584
1862,Degerfors,Sweden Democrats (SD),0.220225321888412
1863,Hällefors,Sweden Democrats (SD),0.23333333333333334
1864,Ljusnarsberg,Sweden Democrats (SD),0.23766816143497754
1880,Örebro,Sweden Democrats (SD),0.13861285399355605
1881,Kumla,Sweden Democrats (SD),0.21414681575109382
1882,Askersund,Sweden Democrats (SD),0.24048556430446194
1883,Karlskoga,Sweden Democrats (SD),0.19176510580436817
1884,Nora,Sweden Democrats (SD),0.21058354476259514
1885,Lindesberg,Sweden Democrats (SD),0.24537088368998777
1904,Skinnskatteberg,Sweden Democrats (SD),0.21392888627681456
1907,Surahammar,Sweden Democrats (SD),0.2620413609072715
1960,Kungsör,Sweden Democrats (SD),0.22726575678576907
1961,Hallstahammar,Sweden Democrats (SD),0.2191814195224947
1962,Norberg,Sweden Democrats (SD),0.1985294117647059
1980,Västerås,Sweden Democrats (SD),0.159965027472292
1981,Sala,Sweden Democrats (SD),0.22182213077274807
1982,Fagersta,Sweden Democrats (SD),0.21047153117518477
1983,Köping,Sweden Democrats (SD),0.23207720588235298
1984,Arboga,Sweden Democrats (SD),0.20546567955397133
2021,Vansbro,Sweden Democrats (SD),0.22205466540999058
2023,Malung-Sälen,Sweden Democrats (SD),0.2610547413253163
2026,Gagnef,Sweden Democrats (SD),0.2222774738935853
2029,Leksand,Sweden Democrats (SD),0.17962003454231434
2031,Rättvik,Sweden Democrats (SD),0.24084289496910857
2034,Orsa,Sweden Democrats (SD),0.2566952085990162
2039,Älvdalen,Sweden Democrats (SD),0.27659186279875936
2061,Smedjebacken,Sweden Democrats (SD),0.24731182795698922
2062,Mora,Sweden Democrats (SD),0.23780300705737956
2080,Falun,Sweden Democrats (SD),0.15516716664492847
2081,Borlänge,Sweden Democrats (SD),0.19764445131694244
2082,Säter,Sweden Democrats (SD),0.2241438161338036
2083,Hedemora,Sweden Democrats (SD),0.2293918918918919
2084,Avesta,Sweden Democrats (SD),0.2251202689387353
2085,Ludvika,Sweden Democrats (SD),0.22661907190209077
2101,Ockelbo,Sweden Democrats (SD),0.24269070125302264
2104,Hofors,Sweden Democrats (SD),0.20176271186440678
2121,Ovanåker,Sweden Democrats (SD),0.19944536882972821
2132,Nordanstig,Sweden Democrats (SD),0.22940619504937104
2161,Ljusdal,Sweden Democrats (SD),0.20918125887363936
2180,Gävle,Sweden Democrats (SD),0.18366130750114115
2181,Sandviken,Sweden Democrats (SD),0.2095434283398622
2182,Söderhamn,Sweden Democrats (SD),0.19138755980861247
2183,Bollnäs,Sweden Democrats (SD),0.19834831187758076
2184,Hudiksvall,Sweden Democrats (SD),0.17157741619025066
2260,Ånge,Sweden Democrats (SD),0.23601206801974767
2262,Timrå,Sweden Democrats (SD),0.21623753854980995
2280,Härnösand,Sweden Democrats (SD),0.16154530701983982
2281,Sundsvall,Sweden Democrats (SD),0.16611230678927802
2282,Kramfors,Sweden Democrats (SD),0.17466657157121462
2283,Sollefteå,Sweden Democrats (SD),0.203257643729726
2284,Örnsköldsvik,Sweden Democrats (SD),0.14160217527713867
2303,Ragunda,Sweden Democrats (SD),0.21491338187296008
2305,Bräcke,Sweden Democrats (SD),0.21037344398340246
2309,Krokom,Sweden Democrats (SD),0.1787788140066866
2313,Strömsund,Sweden Democrats (SD),0.2114143358623033
2321,Åre,Sweden Democrats (SD),0.13585279858968707
2326,Berg,Sweden Democrats (SD),0.17912068029672518
2361,Härjedalen,Sweden Democrats (SD),0.1948307692307692
2380,Östersund,Sweden Democrats (SD),0.1357711292434774
2401,Nordmaling,Sweden Democrats (SD),0.17255114973746152
2403,Bjurholm,Sweden Democrats (SD),0.17958515283842794
2404,Vindeln,Sweden Democrats (SD),0.16817404057687607
2409,Robertsfors,Sweden Democrats (SD),0.12316318638824439
2417,Norsjö,Sweden Democrats (SD),0.14566929133858267
2418,Malå,Sweden Democrats (SD),0.15050907481186365
2421,Storuman,Sweden Democrats (SD),0.17386489479512734
2422,Sorsele,Sweden Democrats (SD),0.15138361367335865
2425,Dorotea,Sweden Democrats (SD),0.16417139907072795
2460,Vännäs,Sweden Democrats (SD),0.14420062695924765
2462,Vilhelmina,Sweden Democrats (SD),0.18927940310229727
2463,Åsele,Sweden Democrats (SD),0.14346190028222014
2480,Umeå,Sweden Democrats (SD),0.09186100417229355
2481,Lycksele,Sweden Democrats (SD),0.14155745694790425
2482,Skellefteå,Sweden Democrats (SD),0.12682815356489943
2505,Arvidsjaur,Sweden Democrats (SD),0.19488683989941324
2506,Arjeplog,Sweden Democrats (SD),0.19473189087488244
2510,Jokkmokk,Sweden Democrats (SD),0.1704214153193745
2513,Överkalix,Sweden Democrats (SD),0.18453768453768454
2514,Kalix,Sweden Democrats (SD),0.1977986663453041
2518,Kiruna,Sweden Democrats (SD),0.12676498274239095
2521,Gällivare,Sweden Democrats (SD),0.1640541120893279
2523,Pajala,Sweden Democrats (SD),0.2135218283035453
2560,Älvsbyn,Sweden Democrats (SD),0.16289958023894094
2580,Luleå,Sweden Democrats (SD),0.14602088584803743
2581,Piteå,Sweden Democrats (SD),0.1359676695105523
2582,Älvsbyn,Sweden Democrats (SD),0.18467895740623014
2583,Haparanda,Sweden Democrats (SD),0.1940948693126815
2584,Övertorneå,Sweden Democrats (SD),0.17279716144293317
0114,Upplands Väsby,Other party,0.013617201953113153
0115,Vallentuna,Other party,0.009723352318958503
0117,Österåker,Other party,0.009831622650213354
0120,Värmdö,Other party,0.00866581881636154
0123,Järfälla,Other party,0.0173425411495924
0125,Ekerö,Other party,0.009301181102362206
0126,Huddinge,Other party,0.016225661507738392
0127,Botkyrka,Other party,0.022518547570023202
0128,Salem,Other party,0.01019470209743461
0136,Haninge,Other party,0.016120049504950495
0138,Tyresö,Other party,0.0097349151387864
0139,Upplands-Bro,Other party,0.013679890560875513
0140,Nykvarn,Other party,0.005803409503083061
0160,Täby,Other party,0.008513461219525679
0162,Danderyd,Other party,0.007547636723583271
0163,Sollentuna,Other party,0.013106360214745613
0180,Stockholm,Other party,0.015234401288853424
0181,Södertälje,Other party,0.011628080323201001
0182,Nacka,Other party,0.010614669421487602
0183,Sundbyberg,Other party,0.012401234890900528
0184,Solna,Other party,0.013169024596553499
0186,Lidingö,Other party,0.008501268221980657
0187,Vaxholm,Other party,0.0079155672823219
0188,Norrtälje,Other party,0.009018546837626946
0191,Sigtuna,Other party,0.020133212231304876
0192,Nynäshamn,Other party,0.011149307813806561
0305,Håbo,Other party,0.009066960730257919
0319,Älvkarleby,Other party,0.010667396061269147
0330,Knivsta,Other party,0.01284309408483781
0331,Heby,Other party,0.013023938365587455
0360,Tierp,Other party,0.010379981464318814
0380,Uppsala,Other party,0.014896443210517014
0381,Enköping,Other party,0.01168638207897594
0382,Östhammar,Other party,0.008172829627936218
0428,Vingåker,Other party,0.009458672875436554
0461,Gnesta,Other party,0.01044689495066744
0480,Nyköping,Other party,0.010236636140375038
0481,Oxelösund,Other party,0.016754850088183424
0482,Flen,Other party,0.009552288396046183
0483,Katrineholm,Other party,0.00932131576920114
0484,Eskilstuna,Other party,0.011183371588880386
0486,Strängnäs,Other party,0.010669218772153693
0488,Trosa,Other party,0.008722514991822642
0509,Ödeshög,Other party,0.013628620102214651
0512,Ydre,Other party,0.010678608336203927
0513,Kinda,Other party,0.012363168061815841
0560,Boxholm,Other party,0.010912468075226375
0561,Åtvidaberg,Other party,0.007493112947658403
0562,Finspång,Other party,0.01158672029777271
0563,Valdemarsvik,Other party,0.010440456769983687
0580,Linköping,Other party,0.011851828027884764
0581,Norrköping,Other party,0.010227586842347739
0582,Söderköping,Other party,0.009282774323495927
0583,Motala,Other party,0.007856778720724503
0584,Vadstena,Other party,0.005497170573969281
0586,Mjölby,Other party,0.008125525357242926
0604,Aneby,Other party,0.013886172501466851
0617,Gnosjö,Other party,0.005709266578831795
0642,Mullsjö,Other party,0.011955745895788721
0643,Habo,Other party,0.01093972213105787
0662,Gislaved,Other party,0.006832966724388076
0665,Vaggeryd,Other party,0.012691548368901006
0680,Jönköping,Other party,0.010397257211000968
0682,Nässjö,Other party,0.009841919609807081
0683,Värnamo,Other party,0.008409492358497812
0684,Sävsjö,Other party,0.017191977077363897
0685,Vetlanda,Other party,0.01059865460000968
0686,Eksjö,Other party,0.015236388079766973
0687,Tranås,Other party,0.008941143339904253
0760,Uppvidinge,Other party,0.011229225932025752
0761,Lessebo,Other party,0.008889634350888964
0763,Tingsryd,Other party,0.010230735742272528
0764,Alvesta,Other party,0.016257374125394432
0765,Älmhult,Other party,0.009231783712495879
0767,Markaryd,Other party,0.012642740619902122
0780,Växjö,Other party,0.012171015474980233
0781,Ljungby,Other party,0.010428955688735784
0821,Högsby,Other party,0.010280842527582748
0834,Torsås,Other party,0.01031487513572204
0840,Mörbylånga,Other party,0.006460053970071143
0860,Hultsfred,Other party,0.01303121657103958
0861,Mönsterås,Other party,0.009859016070196194
0862,Emmaboda,Other party,0.010894828588030215
0880,Kalmar,Other party,0.009737277236817932
0881,Nybro,Other party,0.011830017844160993
0882,Oskarshamn,Other party,0.009874412807976225
0883,Västervik,Other party,0.012562728296862731
0884,Vimmerby,Other party,0.013142571951422391
0885,Borgholm,Other party,0.010456062291434929
0980,Gotland,Other party,0.01257405642789079
1060,Olofström,Other party,0.006589299763965381
1080,Karlskrona,Other party,0.010254896171636649
1081,Ronneby,Other party,0.012674964665116492
1082,Karlshamn,Other party,0.008684863523573201
1083,Sölvesborg,Other party,0.008850831114629056
1214,Svalöv,Other party,0.013880685174246897
1230,Staffanstorp,Other party,0.00732017823042648
1231,Burlöv,Other party,0.01854461835175432
1233,Vellinge,Other party,0.006243460062783397
1256,Östra Göinge,Other party,0.010970304520522035
1257,Örkelljunga,Other party,0.015292118677297085
1260,Bjuv,Other party,0.013662446488751253
1261,Kävlinge,Other party,0.007152833622550472
1262,Lomma,Other party,0.006576014266607223
1263,Svedala,Other party,0.008128123306640977
1264,Skurup,Other party,0.010736071573810492
1265,Sjöbo,Other party,0.009502777220103058
1266,Hörby,Other party,0.007786988193921125
1267,Höör,Other party,0.013980006248047485
1270,Tomelilla,Other party,0.009693828582397543
1272,Bromölla,Other party,0.008571129925786559
1273,Osby,Other party,0.007382686084142395
1275,Perstorp,Other party,0.006222049387517014
1276,Klippan,Other party,0.012550046196489067
1277,Åstorp,Other party,0.00919830462620615
1278,Båstad,Other party,0.009047619047619049
1280,Malmö,Other party,0.023720796904113516
1281,Lund,Other party,0.011935445921521235
1282,Landskrona,Other party,0.0214342418629267
1283,Helsingborg,Other party,0.013224785165083673
1284,Höganäs,Other party,0.00971466116012765
1285,Eslöv,Other party,0.012380303698064827
1286,Ystad,Other party,0.008962918897481657
1287,Trelleborg,Other party,0.01023940005768676
1290,Kristianstad,Other party,0.011763266180227312
1291,Simrishamn,Other party,0.0130110338669558
1292,Ängelholm,Other party,0.008490510605793524
1293,Hässleholm,Other party,0.009650455927051672
1315,Hylte,Other party,0.0067186240257995165
1380,Halmstad,Other party,0.01162599673966613
1381,Laholm,Other party,0.008764940239043825
1382,Falkenberg,Other party,0.00786128456735058
1383,Varberg,Other party,0.008659008254921203
1384,Kungsbacka,Other party,0.00891163022177984
1401,Härryda,Other party,0.0092468412507941
1402,Partille,Other party,0.00894435409743336
1407,Öckerö,Other party,0.009928241423375601
1415,Stenungsund,Other party,0.011699566682715455
1419,Tjörn,Other party,0.007739212007504691
1421,Orust,Other party,0.010408326661329063
1427,Sotenäs,Other party,0.007342336436344565
1430,Munkedal,Other party,0.012067678526996766
1435,Tanum,Other party,0.008759976640062292
1438,Dals-Ed,Other party,0.013127853881278538
1439,Färgelanda,Other party,0.00936068512248556
1440,Ale,Other party,0.013628326217276924
1441,Lerum,Other party,0.008126712983619095
1442,Vårgårda,Other party,0.011427937423721292
1443,Bollebygd,Other party,0.009164121077478478
1444,Grästorp,Other party,0.009713024282560706
1445,Essunga,Other party,0.007077625570776255
1446,Karlsborg,Other party,0.007558034910923159
1447,Gullspång,Other party,0.012906428394142468
1452,Åmål,Other party,0.010689232824852466
1460,Lilla Edet,Other party,0.006647807637906649
1461,Mellerud,Other party,0.014308426073131956
1462,Bengtsfors,Other party,0.014432600698047355
1463,Mariestad,Other party,0.013895131086142324
1465,Lidköping,Other party,0.008476658476658478
1466,Götene,Other party,0.012443593600437576
1470,Tibro,Other party,0.006629020378099681
1471,Töreboda,Other party,0.009635036496350365
1472,Vara,Other party,0.009836824441615554
1473,Skara,Other party,0.015733522324592488
1480,Göteborg,Other party,0.01823046793146247
1481,Mölndal,Other party,0.011141899354738699
1482,Kungälv,Other party,0.012592071057192374
1484,Lysekil,Other party,0.011105235325224748
1485,Uddevalla,Other party,0.016139519762203337
1486,Strömstad,Other party,0.011091587963979794
1487,Västra Götaland,Other party,0.009542427354958416
1488,Trollhättan,Other party,0.010541654333917716
1489,Alingsås,Other party,0.012142700260424837
1490,Borås,Other party,0.013355453178335282
1491,Ulricehamn,Other party,0.010120177103099304
1492,Tranemo,Other party,0.009285341679707878
1493,Bengtsfors,Other party,0.008811253671355697
1494,Lidköping,Other party,0.009962877177396325
1495,Skara,Other party,0.009500351864883884
1496,Skövde,Other party,0.011263478400219774
1497,Hjo,Other party,0.010396451344607708
1498,Tidaholm,Other party,0.00852899859522376
1499,Falköping,Other party,0.012902447847582299
1715,Kil,Other party,0.006131010003226848
1730,Eda,Other party,0.006412605349945035
1737,Torsby,Other party,0.00889801505817933
1760,Storfors,Other party,0.011642949547218628
1761,Hammarö,Other party,0.007943584339790874
1762,Munkfors,Other party,0.008843036109064112
1763,Forshaga,Other party,0.008952855847688124
1764,Grums,Other party,0.007623705408515534
1765,Årjäng,Other party,0.006090487238979118
1766,Sunne,Other party,0.00827480034638699
1780,Karlstad,Other party,0.00898071551712617
1781,Kristinehamn,Other party,0.008392715756136183
1782,Filipstad,Other party,0.009403581089784877
1783,Hagfors,Other party,0.009263443289652055
1784,Arvika,Other party,0.006738747799849133
1785,Säffle,Other party,0.008572653236176597
1814,Lekeberg,Other party,0.014153168737222834
1860,Laxå,Other party,0.009972170686456401
1861,Hallsberg,Other party,0.010310142497904443
1862,Degerfors,Other party,0.01059549356223176
1863,Hällefors,Other party,0.0093812375249501
1864,Ljusnarsberg,Other party,0.013733183856502242
1880,Örebro,Other party,0.01392233338985925
1881,Kumla,Other party,0.009783665532328635
1882,Askersund,Other party,0.012139107611548556
1883,Karlskoga,Other party,0.010070536245432141
1884,Nora,Other party,0.014377189803068744
1885,Lindesberg,Other party,0.013693314114646854
1904,Skinnskatteberg,Other party,0.007934175727299441
1907,Surahammar,Other party,0.008005336891260841
1960,Kungsör,Other party,0.007054132801717529
1961,Hallstahammar,Other party,0.011856423582913757
1962,Norberg,Other party,0.012408088235294119
1980,Västerås,Other party,0.01061176208395121
1981,Sala,Other party,0.010745313214449017
1982,Fagersta,Other party,0.00801498907046945
1983,Köping,Other party,0.008169934640522876
1984,Arboga,Other party,0.009048533040855499
2021,Vansbro,Other party,0.012064090480678606
2023,Malung-Sälen,Other party,0.013403482400100213
2026,Gagnef,Other party,0.0072103431128791645
2029,Leksand,Other party,0.009577641701994034
2031,Rättvik,Other party,0.011363636363636362
2034,Orsa,Other party,0.01530333394060849
2039,Älvdalen,Other party,0.021711366538952746
2061,Smedjebacken,Other party,0.00948086483986588
2062,Mora,Other party,0.010616753605400429
2080,Falun,Other party,0.012282074692404677
2081,Borlänge,Other party,0.01195814648729447
2082,Säter,Other party,0.01058140857890545
2083,Hedemora,Other party,0.013344594594594595
2084,Avesta,Other party,0.011244421260070712
2085,Ludvika,Other party,0.01081081081081081
2101,Ockelbo,Other party,0.007913827214772478
2104,Hofors,Other party,0.007864406779661017
2121,Ovanåker,Other party,0.006988352745424292
2132,Nordanstig,Other party,0.011226836196402003
2161,Ljusdal,Other party,0.00872151984314786
2180,Gävle,Other party,0.01072678399350814
2181,Sandviken,Other party,0.008881534513035255
2182,Söderhamn,Other party,0.010129288404764328
2183,Bollnäs,Other party,0.008112703424823902
2184,Hudiksvall,Other party,0.00967490950915057
2260,Ånge,Other party,0.00836533187054306
2262,Timrå,Other party,0.007100337086710176
2280,Härnösand,Other party,0.009893733968486626
2281,Sundsvall,Other party,0.008582795278158221
2282,Kramfors,Other party,0.010555595178660582
2283,Sollefteå,Other party,0.011871074608323555
2284,Örnsköldsvik,Other party,0.009853819517069883
2303,Ragunda,Other party,0.011046949535525985
2305,Bräcke,Other party,0.00954356846473029
2309,Krokom,Other party,0.008798169980644026
2313,Strömsund,Other party,0.008379571962405163
2321,Åre,Other party,0.009034817100044073
2326,Berg,Other party,0.01067486882576443
2361,Härjedalen,Other party,0.010215384615384614
2380,Östersund,Other party,0.01053691951244082
2401,Nordmaling,Other party,0.007785623755205505
2403,Bjurholm,Other party,0.007096069868995633
2404,Vindeln,Other party,0.007577609386458078
2409,Robertsfors,Other party,0.00908739365815932
2417,Norsjö,Other party,0.00853018372703412
2418,Malå,Other party,0.004426737494466578
2421,Storuman,Other party,0.005758582502768549
2422,Sorsele,Other party,0.0065111231687466084
2425,Dorotea,Other party,0.008260196179659268
2460,Vännäs,Other party,0.010150768771458426
2462,Vilhelmina,Other party,0.013351659139996072
2463,Åsele,Other party,0.009877704609595485
2480,Umeå,Other party,0.009312075464092072
2481,Lycksele,Other party,0.0061735080688833524
2482,Skellefteå,Other party,0.008507945436647447
2505,Arvidsjaur,Other party,0.007334450963956411
2506,Arjeplog,Other party,0.0051740357478833494
2510,Jokkmokk,Other party,0.01086668433607209
2513,Överkalix,Other party,0.008547008547008548
2514,Kalix,Other party,0.0069896360568811764
2518,Kiruna,Other party,0.006903043614684657
2521,Gällivare,Other party,0.008803951041442989
2523,Pajala,Other party,0.008643422209200119
2560,Älvsbyn,Other party,0.008395221181788828
2580,Luleå,Other party,0.009133466461518315
2581,Piteå,Other party,0.008890884598114056
2582,Älvsbyn,Other party,0.008491508491508492
2583,Haparanda,Other party,0.006292352371732817
2584,Övertorneå,Other party,0.011472501478415139
0114,Upplands Väsby,Did not vote,0.2510842204227701
0115,Vallentuna,Did not vote,0.16932465419039866
0117,Österåker,Did not vote,0.16878099411832548
0120,Värmdö,Did not vote,0.15290881665730083
0123,Järfälla,Did not vote,0.26453433026983053
0125,Ekerö,Did not vote,0.130757874015748
0126,Huddinge,Did not vote,0.2363034395774759
0127,Botkyrka,Did not vote,0.32400235317187964
0128,Salem,Did not vote,0.22637252444221612
0136,Haninge,Did not vote,0.2471534653465347
0138,Tyresö,Did not vote,0.1663450076630527
0139,Upplands-Bro,Did not vote,0.23246042603087747
0140,Nykvarn,Did not vote,0.18135654697134562
0160,Täby,Did not vote,0.15508504247516908
0162,Danderyd,Did not vote,0.15581951662129834
0163,Sollentuna,Did not vote,0.19357673716589285
0180,Stockholm,Did not vote,0.20325811816961936
0181,Södertälje,Did not vote,0.32387185259172024
0182,Nacka,Did not vote,0.16483729338842978
0183,Sundbyberg,Did not vote,0.2471874836481608
0184,Solna,Did not vote,0.2188977161527872
0186,Lidingö,Did not vote,0.1708615547565292
0187,Vaxholm,Did not vote,0.1519349164467898
0188,Norrtälje,Did not vote,0.1801552758499
0191,Sigtuna,Did not vote,0.26687859521646984
