municipality,gender,age_group,education,N
Aalten,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",122
Aalten,Mannen,35 tot 45 jaar,Basisonderwijs,22
Aalten,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",806
Aalten,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",283
Aalten,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",106
Aalten,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",280
Aalten,Mannen,45 tot 55 jaar,Basisonderwijs,71
Aalten,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",882
Aalten,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",299
Aalten,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",112
Aalten,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",337
Aalten,Mannen,55 tot 65 jaar,Basisonderwijs,143
Aalten,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1071
Aalten,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",334
Aalten,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",112
Aalten,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",539
Aalten,Mannen,65 tot 75 jaar,Basisonderwijs,131
Aalten,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",819
Aalten,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",306
Aalten,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",153
Aalten,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",389
Aalten,Vrouwen,15 tot 25 jaar,Basisonderwijs,160
Aalten,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",672
Aalten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",123
Aalten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",14
Aalten,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",531
Aalten,Vrouwen,25 tot 35 jaar,Basisonderwijs,38
Aalten,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",676
Aalten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",461
Aalten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",168
Aalten,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",59
Aalten,Vrouwen,35 tot 45 jaar,Basisonderwijs,87
Aalten,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",696
Aalten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",374
Aalten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",158
Aalten,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",85
Aalten,Vrouwen,45 tot 55 jaar,Basisonderwijs,105
Aalten,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",828
Aalten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",347
Aalten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",136
Aalten,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",282
Aalten,Vrouwen,55 tot 65 jaar,Basisonderwijs,114
Aalten,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1162
Aalten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",323
Aalten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",95
Aalten,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",508
Aalten,Vrouwen,65 tot 75 jaar,Basisonderwijs,182
Aalten,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",734
Aalten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",272
Aalten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",126
Aalten,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",486
Achtkarspelen,Mannen,15 tot 25 jaar,Basisonderwijs,308
Achtkarspelen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",823
Achtkarspelen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",89
Achtkarspelen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",11
Achtkarspelen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",671
Achtkarspelen,Mannen,25 tot 35 jaar,Basisonderwijs,62
Achtkarspelen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",941
Achtkarspelen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",298
Achtkarspelen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",61
Achtkarspelen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",238
Achtkarspelen,Mannen,35 tot 45 jaar,Basisonderwijs,51
Achtkarspelen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1022
Achtkarspelen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",280
Achtkarspelen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",82
Achtkarspelen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",264
Achtkarspelen,Mannen,45 tot 55 jaar,Basisonderwijs,165
Achtkarspelen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",980
Achtkarspelen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",239
Achtkarspelen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",87
Achtkarspelen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",428
Achtkarspelen,Mannen,55 tot 65 jaar,Basisonderwijs,230
Achtkarspelen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",934
Achtkarspelen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",240
Achtkarspelen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",72
Achtkarspelen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",526
Achtkarspelen,Mannen,65 tot 75 jaar,Basisonderwijs,236
Achtkarspelen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",704
Achtkarspelen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",223
Achtkarspelen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",61
Achtkarspelen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",474
Achtkarspelen,Vrouwen,15 tot 25 jaar,Basisonderwijs,202
Achtkarspelen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",685
Achtkarspelen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",115
Achtkarspelen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",16
Achtkarspelen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",581
Achtkarspelen,Vrouwen,25 tot 35 jaar,Basisonderwijs,22
Achtkarspelen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",855
Achtkarspelen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",423
Achtkarspelen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",116
Achtkarspelen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",84
Achtkarspelen,Vrouwen,35 tot 45 jaar,Basisonderwijs,75
Achtkarspelen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",896
Achtkarspelen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",384
Achtkarspelen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",128
Achtkarspelen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",117
Achtkarspelen,Vrouwen,45 tot 55 jaar,Basisonderwijs,139
Achtkarspelen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",954
Achtkarspelen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",250
Achtkarspelen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",94
Achtkarspelen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",364
Achtkarspelen,Vrouwen,55 tot 65 jaar,Basisonderwijs,202
Achtkarspelen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",984
Achtkarspelen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",204
Achtkarspelen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",62
Achtkarspelen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",546
Achtkarspelen,Vrouwen,65 tot 75 jaar,Basisonderwijs,381
Achtkarspelen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",656
Achtkarspelen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",180
Achtkarspelen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",36
Achtkarspelen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",447
Alblasserdam,Mannen,15 tot 25 jaar,Basisonderwijs,170
Alblasserdam,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",590
Alblasserdam,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",75
Alblasserdam,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",16
Alblasserdam,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",450
Alblasserdam,Mannen,25 tot 35 jaar,Basisonderwijs,23
Alblasserdam,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",604
Alblasserdam,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",182
Alblasserdam,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",68
Alblasserdam,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",323
Alblasserdam,Mannen,35 tot 45 jaar,Basisonderwijs,83
Alblasserdam,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",581
Alblasserdam,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",179
Alblasserdam,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",114
Alblasserdam,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",242
Alblasserdam,Mannen,45 tot 55 jaar,Basisonderwijs,66
Alblasserdam,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",596
Alblasserdam,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",251
Alblasserdam,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",114
Alblasserdam,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",173
Alblasserdam,Mannen,55 tot 65 jaar,Basisonderwijs,63
Alblasserdam,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",617
Alblasserdam,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",286
Alblasserdam,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",108
Alblasserdam,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",328
Alblasserdam,Mannen,65 tot 75 jaar,Basisonderwijs,
Alblasserdam,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Alblasserdam,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Alblasserdam,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Alblasserdam,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Alblasserdam,Vrouwen,15 tot 25 jaar,Basisonderwijs,250
Alblasserdam,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",439
Alblasserdam,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",85
Alblasserdam,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",7
Alblasserdam,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",320
Alblasserdam,Vrouwen,25 tot 35 jaar,Basisonderwijs,19
Alblasserdam,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",649
Alblasserdam,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",326
Alblasserdam,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",122
Alblasserdam,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",82
Alblasserdam,Vrouwen,35 tot 45 jaar,Basisonderwijs,36
Alblasserdam,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",611
Alblasserdam,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",311
Alblasserdam,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",92
Alblasserdam,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",150
Alblasserdam,Vrouwen,45 tot 55 jaar,Basisonderwijs,113
Alblasserdam,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",539
Alblasserdam,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",210
Alblasserdam,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",116
Alblasserdam,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",222
Alblasserdam,Vrouwen,55 tot 65 jaar,Basisonderwijs,146
Alblasserdam,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",669
Alblasserdam,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",210
Alblasserdam,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",43
Alblasserdam,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",332
Alblasserdam,Vrouwen,65 tot 75 jaar,Basisonderwijs,264
Alblasserdam,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",296
Alblasserdam,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",110
Alblasserdam,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",22
Alblasserdam,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",308
Albrandswaard,Mannen,15 tot 25 jaar,Basisonderwijs,194
Albrandswaard,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",772
Albrandswaard,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",94
Albrandswaard,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",10
Albrandswaard,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",631
Albrandswaard,Mannen,25 tot 35 jaar,Basisonderwijs,60
Albrandswaard,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",641
Albrandswaard,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",300
Albrandswaard,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",165
Albrandswaard,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",134
Albrandswaard,Mannen,35 tot 45 jaar,Basisonderwijs,71
Albrandswaard,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",755
Albrandswaard,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",454
Albrandswaard,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",231
Albrandswaard,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",187
Albrandswaard,Mannen,45 tot 55 jaar,Basisonderwijs,106
Albrandswaard,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",782
Albrandswaard,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",668
Albrandswaard,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",290
Albrandswaard,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",154
Albrandswaard,Mannen,55 tot 65 jaar,Basisonderwijs,108
Albrandswaard,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",948
Albrandswaard,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",441
Albrandswaard,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",180
Albrandswaard,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",220
Albrandswaard,Mannen,65 tot 75 jaar,Basisonderwijs,83
Albrandswaard,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",587
Albrandswaard,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",273
Albrandswaard,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",179
Albrandswaard,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",276
Albrandswaard,Vrouwen,15 tot 25 jaar,Basisonderwijs,155
Albrandswaard,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",669
Albrandswaard,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",156
Albrandswaard,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",12
Albrandswaard,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",508
Albrandswaard,Vrouwen,25 tot 35 jaar,Basisonderwijs,16
Albrandswaard,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",384
Albrandswaard,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",324
Albrandswaard,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",401
Albrandswaard,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",76
Albrandswaard,Vrouwen,35 tot 45 jaar,Basisonderwijs,72
Albrandswaard,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",616
Albrandswaard,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",522
Albrandswaard,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",380
Albrandswaard,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",209
Albrandswaard,Vrouwen,45 tot 55 jaar,Basisonderwijs,84
Albrandswaard,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",912
Albrandswaard,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",516
Albrandswaard,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",288
Albrandswaard,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",200
Albrandswaard,Vrouwen,55 tot 65 jaar,Basisonderwijs,151
Albrandswaard,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",947
Albrandswaard,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",403
Albrandswaard,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",166
Albrandswaard,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",430
Albrandswaard,Vrouwen,65 tot 75 jaar,Basisonderwijs,171
Albrandswaard,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",573
Albrandswaard,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",248
Albrandswaard,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",69
Albrandswaard,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",340
Alkmaar,Mannen,15 tot 25 jaar,Basisonderwijs,813
Alkmaar,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",2854
Alkmaar,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",290
Alkmaar,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",50
Alkmaar,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2293
Alkmaar,Mannen,25 tot 35 jaar,Basisonderwijs,327
Alkmaar,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",3534
Alkmaar,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",2128
Alkmaar,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",836
Alkmaar,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",768
Alkmaar,Mannen,35 tot 45 jaar,Basisonderwijs,533
Alkmaar,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",3125
Alkmaar,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",1656
Alkmaar,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",958
Alkmaar,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",929
Alkmaar,Mannen,45 tot 55 jaar,Basisonderwijs,511
Alkmaar,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",3059
Alkmaar,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",1672
Alkmaar,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",1073
Alkmaar,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",986
Alkmaar,Mannen,55 tot 65 jaar,Basisonderwijs,670
Alkmaar,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",3365
Alkmaar,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",1525
Alkmaar,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",932
Alkmaar,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1209
Alkmaar,Mannen,65 tot 75 jaar,Basisonderwijs,508
Alkmaar,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",2567
Alkmaar,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",1500
Alkmaar,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",701
Alkmaar,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",924
Alkmaar,Vrouwen,15 tot 25 jaar,Basisonderwijs,678
Alkmaar,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",2661
Alkmaar,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",549
Alkmaar,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",83
Alkmaar,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1929
Alkmaar,Vrouwen,25 tot 35 jaar,Basisonderwijs,158
Alkmaar,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",2978
Alkmaar,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",2738
Alkmaar,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",1118
Alkmaar,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",502
Alkmaar,Vrouwen,35 tot 45 jaar,Basisonderwijs,446
Alkmaar,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",2678
Alkmaar,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",2203
Alkmaar,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",1274
Alkmaar,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",605
Alkmaar,Vrouwen,45 tot 55 jaar,Basisonderwijs,540
Alkmaar,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",2956
Alkmaar,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",1847
Alkmaar,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",1124
Alkmaar,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",832
Alkmaar,Vrouwen,55 tot 65 jaar,Basisonderwijs,735
Alkmaar,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",3389
Alkmaar,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",1509
Alkmaar,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",908
Alkmaar,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1351
Alkmaar,Vrouwen,65 tot 75 jaar,Basisonderwijs,945
Alkmaar,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",2581
Alkmaar,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",1263
Alkmaar,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",593
Alkmaar,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1518
Almelo,Mannen,15 tot 25 jaar,Basisonderwijs,854
Almelo,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1939
Almelo,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",221
Almelo,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",34
Almelo,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1752
Almelo,Mannen,25 tot 35 jaar,Basisonderwijs,407
Almelo,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",2519
Almelo,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",1000
Almelo,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",323
Almelo,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",652
Almelo,Mannen,35 tot 45 jaar,Basisonderwijs,331
Almelo,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",2116
Almelo,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",892
Almelo,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",736
Almelo,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",524
Almelo,Mannen,45 tot 55 jaar,Basisonderwijs,525
Almelo,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",2290
Almelo,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",840
Almelo,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",370
Almelo,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",975
Almelo,Mannen,55 tot 65 jaar,Basisonderwijs,626
Almelo,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",2387
Almelo,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",907
Almelo,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",427
Almelo,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1053
Almelo,Mannen,65 tot 75 jaar,Basisonderwijs,656
Almelo,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1532
Almelo,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",688
Almelo,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",292
Almelo,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",832
Almelo,Vrouwen,15 tot 25 jaar,Basisonderwijs,563
Almelo,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1659
Almelo,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",506
Almelo,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",383
Almelo,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1289
Almelo,Vrouwen,25 tot 35 jaar,Basisonderwijs,140
