municipality,gender,age_group,N
Beverwijk,Vrouwen,35-39,1492.0
Beverwijk,Vrouwen,40-44,1231.0
Beverwijk,Vrouwen,45-49,1330.0
Beverwijk,Vrouwen,50-54,1521.0
Beverwijk,Vrouwen,55-59,1472.0
Beverwijk,Vrouwen,60-64,1359.0
Beverwijk,Vrouwen,65-69,1222.0
Beverwijk,Vrouwen,70-74,1040.0
Beverwijk,Vrouwen,75+,218.0
Bierum,Mannen,15-19,0.0
Bierum,Mannen,20-24,0.0
Bierum,Mannen,25-29,0.0
Bierum,Mannen,30-34,0.0
Bierum,Mannen,35-39,0.0
Bierum,Mannen,40-44,0.0
Bierum,Mannen,45-49,0.0
Bierum,Mannen,50-54,0.0
Bierum,Mannen,55-59,0.0
Bierum,Mannen,60-64,0.0
Bierum,Mannen,65-69,0.0
Bierum,Mannen,70-74,0.0
Bierum,Mannen,75+,0.0
Bierum,Vrouwen,15-19,0.0
Bierum,Vrouwen,20-24,0.0
Bierum,Vrouwen,25-29,0.0
Bierum,Vrouwen,30-34,0.0
Bierum,Vrouwen,35-39,0.0
Bierum,Vrouwen,40-44,0.0
Bierum,Vrouwen,45-49,0.0
Bierum,Vrouwen,50-54,0.0
Bierum,Vrouwen,55-59,0.0
Bierum,Vrouwen,60-64,0.0
Bierum,Vrouwen,65-69,0.0
Bierum,Vrouwen,70-74,0.0
Bierum,Vrouwen,75+,0.0
Binnenmaas,Mannen,15-19,0.0
Binnenmaas,Mannen,20-24,0.0
Binnenmaas,Mannen,25-29,0.0
Binnenmaas,Mannen,30-34,0.0
Binnenmaas,Mannen,35-39,0.0
Binnenmaas,Mannen,40-44,0.0
Binnenmaas,Mannen,45-49,0.0
Binnenmaas,Mannen,50-54,0.0
Binnenmaas,Mannen,55-59,0.0
Binnenmaas,Mannen,60-64,0.0
Binnenmaas,Mannen,65-69,0.0
Binnenmaas,Mannen,70-74,0.0
Binnenmaas,Mannen,75+,0.0
Binnenmaas,Vrouwen,15-19,0.0
Binnenmaas,Vrouwen,20-24,0.0
Binnenmaas,Vrouwen,25-29,0.0
Binnenmaas,Vrouwen,30-34,0.0
Binnenmaas,Vrouwen,35-39,0.0
Binnenmaas,Vrouwen,40-44,0.0
Binnenmaas,Vrouwen,45-49,0.0
Binnenmaas,Vrouwen,50-54,0.0
Binnenmaas,Vrouwen,55-59,0.0
Binnenmaas,Vrouwen,60-64,0.0
Binnenmaas,Vrouwen,65-69,0.0
Binnenmaas,Vrouwen,70-74,0.0
Binnenmaas,Vrouwen,75+,0.0
Bladel,Mannen,15-19,583.0
Bladel,Mannen,20-24,661.0
Bladel,Mannen,25-29,620.0
Bladel,Mannen,30-34,655.0
Bladel,Mannen,35-39,668.0
Bladel,Mannen,40-44,600.0
Bladel,Mannen,45-49,590.0
Bladel,Mannen,50-54,730.0
Bladel,Mannen,55-59,854.0
Bladel,Mannen,60-64,814.0
Bladel,Mannen,65-69,705.0
Bladel,Mannen,70-74,540.0
Bladel,Mannen,75+,112.0
Bladel,Vrouwen,15-19,548.0
Bladel,Vrouwen,20-24,555.0
Bladel,Vrouwen,25-29,545.0
Bladel,Vrouwen,30-34,586.0
Bladel,Vrouwen,35-39,605.0
Bladel,Vrouwen,40-44,591.0
Bladel,Vrouwen,45-49,555.0
Bladel,Vrouwen,50-54,701.0
Bladel,Vrouwen,55-59,821.0
Bladel,Vrouwen,60-64,814.0
Bladel,Vrouwen,65-69,639.0
Bladel,Vrouwen,70-74,588.0
Bladel,Vrouwen,75+,118.0
Bladel en Netersel,Mannen,15-19,0.0
Bladel en Netersel,Mannen,20-24,0.0
Bladel en Netersel,Mannen,25-29,0.0
Bladel en Netersel,Mannen,30-34,0.0
Bladel en Netersel,Mannen,35-39,0.0
Bladel en Netersel,Mannen,40-44,0.0
Bladel en Netersel,Mannen,45-49,0.0
Bladel en Netersel,Mannen,50-54,0.0
Bladel en Netersel,Mannen,55-59,0.0
Bladel en Netersel,Mannen,60-64,0.0
Bladel en Netersel,Mannen,65-69,0.0
Bladel en Netersel,Mannen,70-74,0.0
Bladel en Netersel,Mannen,75+,0.0
Bladel en Netersel,Vrouwen,15-19,0.0
Bladel en Netersel,Vrouwen,20-24,0.0
Bladel en Netersel,Vrouwen,25-29,0.0
Bladel en Netersel,Vrouwen,30-34,0.0
Bladel en Netersel,Vrouwen,35-39,0.0
Bladel en Netersel,Vrouwen,40-44,0.0
Bladel en Netersel,Vrouwen,45-49,0.0
Bladel en Netersel,Vrouwen,50-54,0.0
Bladel en Netersel,Vrouwen,55-59,0.0
Bladel en Netersel,Vrouwen,60-64,0.0
Bladel en Netersel,Vrouwen,65-69,0.0
Bladel en Netersel,Vrouwen,70-74,0.0
Bladel en Netersel,Vrouwen,75+,0.0
Blaricum,Mannen,15-19,370.0
Blaricum,Mannen,20-24,220.0
Blaricum,Mannen,25-29,145.0
Blaricum,Mannen,30-34,232.0
Blaricum,Mannen,35-39,389.0
Blaricum,Mannen,40-44,437.0
Blaricum,Mannen,45-49,383.0
Blaricum,Mannen,50-54,410.0
Blaricum,Mannen,55-59,421.0
Blaricum,Mannen,60-64,403.0
Blaricum,Mannen,65-69,317.0
Blaricum,Mannen,70-74,385.0
Blaricum,Mannen,75+,107.0
Blaricum,Vrouwen,15-19,344.0
Blaricum,Vrouwen,20-24,213.0
Blaricum,Vrouwen,25-29,180.0
Blaricum,Vrouwen,30-34,327.0
Blaricum,Vrouwen,35-39,479.0
Blaricum,Vrouwen,40-44,453.0
Blaricum,Vrouwen,45-49,388.0
Blaricum,Vrouwen,50-54,450.0
Blaricum,Vrouwen,55-59,449.0
Blaricum,Vrouwen,60-64,370.0
Blaricum,Vrouwen,65-69,424.0
Blaricum,Vrouwen,70-74,448.0
Blaricum,Vrouwen,75+,90.0
Bleiswijk,Mannen,15-19,0.0
Bleiswijk,Mannen,20-24,0.0
Bleiswijk,Mannen,25-29,0.0
Bleiswijk,Mannen,30-34,0.0
Bleiswijk,Mannen,35-39,0.0
Bleiswijk,Mannen,40-44,0.0
Bleiswijk,Mannen,45-49,0.0
Bleiswijk,Mannen,50-54,0.0
Bleiswijk,Mannen,55-59,0.0
Bleiswijk,Mannen,60-64,0.0
Bleiswijk,Mannen,65-69,0.0
Bleiswijk,Mannen,70-74,0.0
Bleiswijk,Mannen,75+,0.0
Bleiswijk,Vrouwen,15-19,0.0
Bleiswijk,Vrouwen,20-24,0.0
Bleiswijk,Vrouwen,25-29,0.0
Bleiswijk,Vrouwen,30-34,0.0
Bleiswijk,Vrouwen,35-39,0.0
Bleiswijk,Vrouwen,40-44,0.0
Bleiswijk,Vrouwen,45-49,0.0
Bleiswijk,Vrouwen,50-54,0.0
Bleiswijk,Vrouwen,55-59,0.0
Bleiswijk,Vrouwen,60-64,0.0
Bleiswijk,Vrouwen,65-69,0.0
Bleiswijk,Vrouwen,70-74,0.0
Bleiswijk,Vrouwen,75+,0.0
Bloemendaal,Mannen,15-19,865.0
Bloemendaal,Mannen,20-24,425.0
Bloemendaal,Mannen,25-29,280.0
Bloemendaal,Mannen,30-34,262.0
Bloemendaal,Mannen,35-39,450.0
Bloemendaal,Mannen,40-44,637.0
Bloemendaal,Mannen,45-49,792.0
Bloemendaal,Mannen,50-54,874.0
Bloemendaal,Mannen,55-59,941.0
Bloemendaal,Mannen,60-64,849.0
Bloemendaal,Mannen,65-69,741.0
Bloemendaal,Mannen,70-74,694.0
Bloemendaal,Mannen,75+,135.0
Bloemendaal,Vrouwen,15-19,806.0
Bloemendaal,Vrouwen,20-24,422.0
Bloemendaal,Vrouwen,25-29,281.0
Bloemendaal,Vrouwen,30-34,345.0
Bloemendaal,Vrouwen,35-39,555.0
Bloemendaal,Vrouwen,40-44,710.0
Bloemendaal,Vrouwen,45-49,885.0
Bloemendaal,Vrouwen,50-54,926.0
Bloemendaal,Vrouwen,55-59,983.0
Bloemendaal,Vrouwen,60-64,883.0
Bloemendaal,Vrouwen,65-69,769.0
Bloemendaal,Vrouwen,70-74,741.0
Bloemendaal,Vrouwen,75+,178.0
Boarnsterhim,Mannen,15-19,0.0
Boarnsterhim,Mannen,20-24,0.0
Boarnsterhim,Mannen,25-29,0.0
Boarnsterhim,Mannen,30-34,0.0
Boarnsterhim,Mannen,35-39,0.0
Boarnsterhim,Mannen,40-44,0.0
Boarnsterhim,Mannen,45-49,0.0
Boarnsterhim,Mannen,50-54,0.0
Boarnsterhim,Mannen,55-59,0.0
Boarnsterhim,Mannen,60-64,0.0
Boarnsterhim,Mannen,65-69,0.0
Boarnsterhim,Mannen,70-74,0.0
Boarnsterhim,Mannen,75+,0.0
Boarnsterhim,Vrouwen,15-19,0.0
Boarnsterhim,Vrouwen,20-24,0.0
Boarnsterhim,Vrouwen,25-29,0.0
Boarnsterhim,Vrouwen,30-34,0.0
Boarnsterhim,Vrouwen,35-39,0.0
Boarnsterhim,Vrouwen,40-44,0.0
Boarnsterhim,Vrouwen,45-49,0.0
Boarnsterhim,Vrouwen,50-54,0.0
Boarnsterhim,Vrouwen,55-59,0.0
Boarnsterhim,Vrouwen,60-64,0.0
Boarnsterhim,Vrouwen,65-69,0.0
Boarnsterhim,Vrouwen,70-74,0.0
Boarnsterhim,Vrouwen,75+,0.0
Bodegraven,Mannen,15-19,0.0
Bodegraven,Mannen,20-24,0.0
Bodegraven,Mannen,25-29,0.0
Bodegraven,Mannen,30-34,0.0
Bodegraven,Mannen,35-39,0.0
Bodegraven,Mannen,40-44,0.0
Bodegraven,Mannen,45-49,0.0
Bodegraven,Mannen,50-54,0.0
Bodegraven,Mannen,55-59,0.0
Bodegraven,Mannen,60-64,0.0
Bodegraven,Mannen,65-69,0.0
Bodegraven,Mannen,70-74,0.0
Bodegraven,Mannen,75+,0.0
Bodegraven,Vrouwen,15-19,0.0
Bodegraven,Vrouwen,20-24,0.0
Bodegraven,Vrouwen,25-29,0.0
Bodegraven,Vrouwen,30-34,0.0
Bodegraven,Vrouwen,35-39,0.0
Bodegraven,Vrouwen,40-44,0.0
Bodegraven,Vrouwen,45-49,0.0
Bodegraven,Vrouwen,50-54,0.0
Bodegraven,Vrouwen,55-59,0.0
Bodegraven,Vrouwen,60-64,0.0
Bodegraven,Vrouwen,65-69,0.0
Bodegraven,Vrouwen,70-74,0.0
Bodegraven,Vrouwen,75+,0.0
Bodegraven-Reeuwijk,Mannen,15-19,1138.0
Bodegraven-Reeuwijk,Mannen,20-24,1076.0
Bodegraven-Reeuwijk,Mannen,25-29,958.0
Bodegraven-Reeuwijk,Mannen,30-34,1221.0
Bodegraven-Reeuwijk,Mannen,35-39,1128.0
Bodegraven-Reeuwijk,Mannen,40-44,1036.0
Bodegraven-Reeuwijk,Mannen,45-49,1036.0
Bodegraven-Reeuwijk,Mannen,50-54,1214.0
Bodegraven-Reeuwijk,Mannen,55-59,1308.0
Bodegraven-Reeuwijk,Mannen,60-64,1209.0
Bodegraven-Reeuwijk,Mannen,65-69,1070.0
Bodegraven-Reeuwijk,Mannen,70-74,932.0
Bodegraven-Reeuwijk,Mannen,75+,190.0
Bodegraven-Reeuwijk,Vrouwen,15-19,1049.0
Bodegraven-Reeuwijk,Vrouwen,20-24,931.0
Bodegraven-Reeuwijk,Vrouwen,25-29,1007.0
Bodegraven-Reeuwijk,Vrouwen,30-34,1111.0
Bodegraven-Reeuwijk,Vrouwen,35-39,1134.0
Bodegraven-Reeuwijk,Vrouwen,40-44,1042.0
Bodegraven-Reeuwijk,Vrouwen,45-49,1044.0
Bodegraven-Reeuwijk,Vrouwen,50-54,1266.0
Bodegraven-Reeuwijk,Vrouwen,55-59,1320.0
Bodegraven-Reeuwijk,Vrouwen,60-64,1205.0
Bodegraven-Reeuwijk,Vrouwen,65-69,1041.0
Bodegraven-Reeuwijk,Vrouwen,70-74,983.0
Bodegraven-Reeuwijk,Vrouwen,75+,197.0
Boekel,Mannen,15-19,372.0
Boekel,Mannen,20-24,365.0
Boekel,Mannen,25-29,375.0
Boekel,Mannen,30-34,376.0
Boekel,Mannen,35-39,338.0
Boekel,Mannen,40-44,308.0
Boekel,Mannen,45-49,312.0
Boekel,Mannen,50-54,392.0
Boekel,Mannen,55-59,480.0
Boekel,Mannen,60-64,445.0
Boekel,Mannen,65-69,350.0
Boekel,Mannen,70-74,310.0
Boekel,Mannen,75+,52.0
Boekel,Vrouwen,15-19,344.0
Boekel,Vrouwen,20-24,320.0
Boekel,Vrouwen,25-29,337.0
Boekel,Vrouwen,30-34,361.0
Boekel,Vrouwen,35-39,317.0
Boekel,Vrouwen,40-44,314.0
Boekel,Vrouwen,45-49,288.0
Boekel,Vrouwen,50-54,358.0
Boekel,Vrouwen,55-59,468.0
Boekel,Vrouwen,60-64,378.0
Boekel,Vrouwen,65-69,327.0
Boekel,Vrouwen,70-74,287.0
Boekel,Vrouwen,75+,64.0
Bolsward,Mannen,15-19,0.0
Bolsward,Mannen,20-24,0.0
Bolsward,Mannen,25-29,0.0
Bolsward,Mannen,30-34,0.0
Bolsward,Mannen,35-39,0.0
Bolsward,Mannen,40-44,0.0
Bolsward,Mannen,45-49,0.0
Bolsward,Mannen,50-54,0.0
Bolsward,Mannen,55-59,0.0
Bolsward,Mannen,60-64,0.0
Bolsward,Mannen,65-69,0.0
Bolsward,Mannen,70-74,0.0
Bolsward,Mannen,75+,0.0
Bolsward,Vrouwen,15-19,0.0
Bolsward,Vrouwen,20-24,0.0
Bolsward,Vrouwen,25-29,0.0
Bolsward,Vrouwen,30-34,0.0
Bolsward,Vrouwen,35-39,0.0
Bolsward,Vrouwen,40-44,0.0
Bolsward,Vrouwen,45-49,0.0
Bolsward,Vrouwen,50-54,0.0
Bolsward,Vrouwen,55-59,0.0
Bolsward,Vrouwen,60-64,0.0
Bolsward,Vrouwen,65-69,0.0
Bolsward,Vrouwen,70-74,0.0
Bolsward,Vrouwen,75+,0.0
Borculo,Mannen,15-19,0.0
Borculo,Mannen,20-24,0.0
Borculo,Mannen,25-29,0.0
Borculo,Mannen,30-34,0.0
Borculo,Mannen,35-39,0.0
Borculo,Mannen,40-44,0.0
Borculo,Mannen,45-49,0.0
Borculo,Mannen,50-54,0.0
Borculo,Mannen,55-59,0.0
Borculo,Mannen,60-64,0.0
Borculo,Mannen,65-69,0.0
Borculo,Mannen,70-74,0.0
Borculo,Mannen,75+,0.0
Borculo,Vrouwen,15-19,0.0
Borculo,Vrouwen,20-24,0.0
Borculo,Vrouwen,25-29,0.0
Borculo,Vrouwen,30-34,0.0
Borculo,Vrouwen,35-39,0.0
Borculo,Vrouwen,40-44,0.0
Borculo,Vrouwen,45-49,0.0
Borculo,Vrouwen,50-54,0.0
Borculo,Vrouwen,55-59,0.0
Borculo,Vrouwen,60-64,0.0
Borculo,Vrouwen,65-69,0.0
Borculo,Vrouwen,70-74,0.0
Borculo,Vrouwen,75+,0.0
Borger,Mannen,15-19,0.0
Borger,Mannen,20-24,0.0
Borger,Mannen,25-29,0.0
Borger,Mannen,30-34,0.0
Borger,Mannen,35-39,0.0
Borger,Mannen,40-44,0.0
Borger,Mannen,45-49,0.0
Borger,Mannen,50-54,0.0
Borger,Mannen,55-59,0.0
Borger,Mannen,60-64,0.0
Borger,Mannen,65-69,0.0
Borger,Mannen,70-74,0.0
Borger,Mannen,75+,0.0
Borger,Vrouwen,15-19,0.0
Borger,Vrouwen,20-24,0.0
Borger,Vrouwen,25-29,0.0
Borger,Vrouwen,30-34,0.0
Borger,Vrouwen,35-39,0.0
Borger,Vrouwen,40-44,0.0
Borger,Vrouwen,45-49,0.0
Borger,Vrouwen,50-54,0.0
Borger,Vrouwen,55-59,0.0
Borger,Vrouwen,60-64,0.0
Borger,Vrouwen,65-69,0.0
Borger,Vrouwen,70-74,0.0
Borger,Vrouwen,75+,0.0
Borger-Odoorn,Mannen,15-19,730.0
Borger-Odoorn,Mannen,20-24,670.0
Borger-Odoorn,Mannen,25-29,623.0
Borger-Odoorn,Mannen,30-34,652.0
Borger-Odoorn,Mannen,35-39,671.0
Borger-Odoorn,Mannen,40-44,627.0
Borger-Odoorn,Mannen,45-49,690.0
Borger-Odoorn,Mannen,50-54,1000.0
Borger-Odoorn,Mannen,55-59,1138.0
Borger-Odoorn,Mannen,60-64,1065.0
Borger-Odoorn,Mannen,65-69,1039.0
Borger-Odoorn,Mannen,70-74,883.0
Borger-Odoorn,Mannen,75+,170.0
Borger-Odoorn,Vrouwen,15-19,616.0
Borger-Odoorn,Vrouwen,20-24,582.0
Borger-Odoorn,Vrouwen,25-29,546.0
Borger-Odoorn,Vrouwen,30-34,599.0
Borger-Odoorn,Vrouwen,35-39,691.0
Borger-Odoorn,Vrouwen,40-44,652.0
Borger-Odoorn,Vrouwen,45-49,719.0
Borger-Odoorn,Vrouwen,50-54,1013.0
Borger-Odoorn,Vrouwen,55-59,1181.0
Borger-Odoorn,Vrouwen,60-64,1118.0
Borger-Odoorn,Vrouwen,65-69,984.0
Borger-Odoorn,Vrouwen,70-74,859.0
Borger-Odoorn,Vrouwen,75+,183.0
Born,Mannen,15-19,0.0
Born,Mannen,20-24,0.0
Born,Mannen,25-29,0.0
Born,Mannen,30-34,0.0
Born,Mannen,35-39,0.0
Born,Mannen,40-44,0.0
Born,Mannen,45-49,0.0
Born,Mannen,50-54,0.0
Born,Mannen,55-59,0.0
Born,Mannen,60-64,0.0
Born,Mannen,65-69,0.0
Born,Mannen,70-74,0.0
Born,Mannen,75+,0.0
Born,Vrouwen,15-19,0.0
Born,Vrouwen,20-24,0.0
Born,Vrouwen,25-29,0.0
Born,Vrouwen,30-34,0.0
Born,Vrouwen,35-39,0.0
Born,Vrouwen,40-44,0.0
Born,Vrouwen,45-49,0.0
Born,Vrouwen,50-54,0.0
Born,Vrouwen,55-59,0.0
Born,Vrouwen,60-64,0.0
Born,Vrouwen,65-69,0.0
Born,Vrouwen,70-74,0.0
Born,Vrouwen,75+,0.0
Borne,Mannen,15-19,731.0
Borne,Mannen,20-24,660.0
Borne,Mannen,25-29,602.0
Borne,Mannen,30-34,732.0
Borne,Mannen,35-39,762.0
Borne,Mannen,40-44,717.0
Borne,Mannen,45-49,721.0
Borne,Mannen,50-54,842.0
Borne,Mannen,55-59,829.0
Borne,Mannen,60-64,806.0
Borne,Mannen,65-69,737.0
Borne,Mannen,70-74,700.0
Borne,Mannen,75+,129.0
Borne,Vrouwen,15-19,682.0
Borne,Vrouwen,20-24,494.0
Borne,Vrouwen,25-29,593.0
Borne,Vrouwen,30-34,794.0
Borne,Vrouwen,35-39,785.0
Borne,Vrouwen,40-44,761.0
Borne,Vrouwen,45-49,690.0
Borne,Vrouwen,50-54,874.0
Borne,Vrouwen,55-59,831.0
Borne,Vrouwen,60-64,857.0
Borne,Vrouwen,65-69,807.0
Borne,Vrouwen,70-74,724.0
Borne,Vrouwen,75+,139.0
Borsele,Mannen,15-19,670.0
Borsele,Mannen,20-24,701.0
Borsele,Mannen,25-29,667.0
Borsele,Mannen,30-34,658.0
Borsele,Mannen,35-39,715.0
Borsele,Mannen,40-44,623.0
Borsele,Mannen,45-49,640.0
Borsele,Mannen,50-54,839.0
Borsele,Mannen,55-59,883.0
Borsele,Mannen,60-64,880.0
Borsele,Mannen,65-69,800.0
Borsele,Mannen,70-74,654.0
Borsele,Mannen,75+,116.0
Borsele,Vrouwen,15-19,618.0
Borsele,Vrouwen,20-24,604.0
Borsele,Vrouwen,25-29,565.0
Borsele,Vrouwen,30-34,631.0
Borsele,Vrouwen,35-39,668.0
Borsele,Vrouwen,40-44,605.0
Borsele,Vrouwen,45-49,655.0
Borsele,Vrouwen,50-54,796.0
Borsele,Vrouwen,55-59,890.0
Borsele,Vrouwen,60-64,875.0
Borsele,Vrouwen,65-69,781.0
Borsele,Vrouwen,70-74,622.0
Borsele,Vrouwen,75+,123.0
Boskoop,Mannen,15-19,0.0
Boskoop,Mannen,20-24,0.0
Boskoop,Mannen,25-29,0.0
Boskoop,Mannen,30-34,0.0
Boskoop,Mannen,35-39,0.0
Boskoop,Mannen,40-44,0.0
Boskoop,Mannen,45-49,0.0
Boskoop,Mannen,50-54,0.0
Boskoop,Mannen,55-59,0.0
Boskoop,Mannen,60-64,0.0
Boskoop,Mannen,65-69,0.0
Boskoop,Mannen,70-74,0.0
Boskoop,Mannen,75+,0.0
Boskoop,Vrouwen,15-19,0.0
Boskoop,Vrouwen,20-24,0.0
Boskoop,Vrouwen,25-29,0.0
Boskoop,Vrouwen,30-34,0.0
Boskoop,Vrouwen,35-39,0.0
Boskoop,Vrouwen,40-44,0.0
Boskoop,Vrouwen,45-49,0.0
Boskoop,Vrouwen,50-54,0.0
Boskoop,Vrouwen,55-59,0.0
Boskoop,Vrouwen,60-64,0.0
Boskoop,Vrouwen,65-69,0.0
Boskoop,Vrouwen,70-74,0.0
Boskoop,Vrouwen,75+,0.0
Boxmeer,Mannen,15-19,0.0
Boxmeer,Mannen,20-24,0.0
Boxmeer,Mannen,25-29,0.0
Boxmeer,Mannen,30-34,0.0
Boxmeer,Mannen,35-39,0.0
Boxmeer,Mannen,40-44,0.0
Boxmeer,Mannen,45-49,0.0
Boxmeer,Mannen,50-54,0.0
Boxmeer,Mannen,55-59,0.0
Boxmeer,Mannen,60-64,0.0
Boxmeer,Mannen,65-69,0.0
Boxmeer,Mannen,70-74,0.0
Boxmeer,Mannen,75+,0.0
Boxmeer,Vrouwen,15-19,0.0
Boxmeer,Vrouwen,20-24,0.0
Boxmeer,Vrouwen,25-29,0.0
Boxmeer,Vrouwen,30-34,0.0
Boxmeer,Vrouwen,35-39,0.0
Boxmeer,Vrouwen,40-44,0.0
Boxmeer,Vrouwen,45-49,0.0
Boxmeer,Vrouwen,50-54,0.0
Boxmeer,Vrouwen,55-59,0.0
Boxmeer,Vrouwen,60-64,0.0
Boxmeer,Vrouwen,65-69,0.0
Boxmeer,Vrouwen,70-74,0.0
Boxmeer,Vrouwen,75+,0.0
Boxtel,Mannen,15-19,1084.0
Boxtel,Mannen,20-24,1005.0
Boxtel,Mannen,25-29,985.0
Boxtel,Mannen,30-34,1085.0
Boxtel,Mannen,35-39,961.0
Boxtel,Mannen,40-44,965.0
Boxtel,Mannen,45-49,1023.0
Boxtel,Mannen,50-54,1201.0
Boxtel,Mannen,55-59,1273.0
Boxtel,Mannen,60-64,1180.0
Boxtel,Mannen,65-69,1081.0
Boxtel,Mannen,70-74,1010.0
Boxtel,Mannen,75+,177.0
Boxtel,Vrouwen,15-19,1037.0
Boxtel,Vrouwen,20-24,906.0
Boxtel,Vrouwen,25-29,873.0
Boxtel,Vrouwen,30-34,1045.0
Boxtel,Vrouwen,35-39,900.0
Boxtel,Vrouwen,40-44,968.0
Boxtel,Vrouwen,45-49,1067.0
Boxtel,Vrouwen,50-54,1234.0
Boxtel,Vrouwen,55-59,1270.0
Boxtel,Vrouwen,60-64,1177.0
Boxtel,Vrouwen,65-69,1153.0
Boxtel,Vrouwen,70-74,1047.0
Boxtel,Vrouwen,75+,189.0
Brakel,Mannen,15-19,0.0
Brakel,Mannen,20-24,0.0
Brakel,Mannen,25-29,0.0
Brakel,Mannen,30-34,0.0
Brakel,Mannen,35-39,0.0
Brakel,Mannen,40-44,0.0
Brakel,Mannen,45-49,0.0
Brakel,Mannen,50-54,0.0
Brakel,Mannen,55-59,0.0
Brakel,Mannen,60-64,0.0
Brakel,Mannen,65-69,0.0
Brakel,Mannen,70-74,0.0
Brakel,Mannen,75+,0.0
Brakel,Vrouwen,15-19,0.0
Brakel,Vrouwen,20-24,0.0
Brakel,Vrouwen,25-29,0.0
Brakel,Vrouwen,30-34,0.0
Brakel,Vrouwen,35-39,0.0
Brakel,Vrouwen,40-44,0.0
Brakel,Vrouwen,45-49,0.0
Brakel,Vrouwen,50-54,0.0
Brakel,Vrouwen,55-59,0.0
Brakel,Vrouwen,60-64,0.0
Brakel,Vrouwen,65-69,0.0
Brakel,Vrouwen,70-74,0.0
Brakel,Vrouwen,75+,0.0
Breda,Mannen,15-19,5578.0
Breda,Mannen,20-24,7137.0
Breda,Mannen,25-29,7052.0
Breda,Mannen,30-34,6793.0
Breda,Mannen,35-39,5960.0
Breda,Mannen,40-44,5497.0
Breda,Mannen,45-49,5583.0
Breda,Mannen,50-54,6358.0
Breda,Mannen,55-59,6343.0
Breda,Mannen,60-64,5726.0
Breda,Mannen,65-69,4816.0
Breda,Mannen,70-74,4333.0
Breda,Mannen,75+,880.0
Breda,Vrouwen,15-19,5619.0
Breda,Vrouwen,20-24,7675.0
Breda,Vrouwen,25-29,7064.0
Breda,Vrouwen,30-34,6355.0
Breda,Vrouwen,35-39,5843.0
Breda,Vrouwen,40-44,5649.0
Breda,Vrouwen,45-49,5713.0
Breda,Vrouwen,50-54,6440.0
Breda,Vrouwen,55-59,6218.0
Breda,Vrouwen,60-64,5674.0
Breda,Vrouwen,65-69,5146.0
Breda,Vrouwen,70-74,4628.0
Breda,Vrouwen,75+,887.0
Brederwiede,Mannen,15-19,0.0
Brederwiede,Mannen,20-24,0.0
Brederwiede,Mannen,25-29,0.0
Brederwiede,Mannen,30-34,0.0
Brederwiede,Mannen,35-39,0.0
Brederwiede,Mannen,40-44,0.0
Brederwiede,Mannen,45-49,0.0
Brederwiede,Mannen,50-54,0.0
Brederwiede,Mannen,55-59,0.0
Brederwiede,Mannen,60-64,0.0
Brederwiede,Mannen,65-69,0.0
Brederwiede,Mannen,70-74,0.0
Brederwiede,Mannen,75+,0.0
Brederwiede,Vrouwen,15-19,0.0
Brederwiede,Vrouwen,20-24,0.0
Brederwiede,Vrouwen,25-29,0.0
Brederwiede,Vrouwen,30-34,0.0
Brederwiede,Vrouwen,35-39,0.0
Brederwiede,Vrouwen,40-44,0.0
Brederwiede,Vrouwen,45-49,0.0
Brederwiede,Vrouwen,50-54,0.0
Brederwiede,Vrouwen,55-59,0.0
Brederwiede,Vrouwen,60-64,0.0
Brederwiede,Vrouwen,65-69,0.0
Brederwiede,Vrouwen,70-74,0.0
Brederwiede,Vrouwen,75+,0.0
Breukelen,Mannen,15-19,0.0
Breukelen,Mannen,20-24,0.0
Breukelen,Mannen,25-29,0.0
Breukelen,Mannen,30-34,0.0
Breukelen,Mannen,35-39,0.0
Breukelen,Mannen,40-44,0.0
Breukelen,Mannen,45-49,0.0
Breukelen,Mannen,50-54,0.0
Breukelen,Mannen,55-59,0.0
Breukelen,Mannen,60-64,0.0
Breukelen,Mannen,65-69,0.0
Breukelen,Mannen,70-74,0.0
Breukelen,Mannen,75+,0.0
Breukelen,Vrouwen,15-19,0.0
Breukelen,Vrouwen,20-24,0.0
Breukelen,Vrouwen,25-29,0.0
Breukelen,Vrouwen,30-34,0.0
Breukelen,Vrouwen,35-39,0.0
Breukelen,Vrouwen,40-44,0.0
Breukelen,Vrouwen,45-49,0.0
Breukelen,Vrouwen,50-54,0.0
Breukelen,Vrouwen,55-59,0.0
Breukelen,Vrouwen,60-64,0.0
Breukelen,Vrouwen,65-69,0.0
Breukelen,Vrouwen,70-74,0.0
Breukelen,Vrouwen,75+,0.0
Brielle,Mannen,15-19,0.0
Brielle,Mannen,20-24,0.0
Brielle,Mannen,25-29,0.0
Brielle,Mannen,30-34,0.0
Brielle,Mannen,35-39,0.0
Brielle,Mannen,40-44,0.0
Brielle,Mannen,45-49,0.0
Brielle,Mannen,50-54,0.0
Brielle,Mannen,55-59,0.0
Brielle,Mannen,60-64,0.0
Brielle,Mannen,65-69,0.0
Brielle,Mannen,70-74,0.0
Brielle,Mannen,75+,0.0
Brielle,Vrouwen,15-19,0.0
Brielle,Vrouwen,20-24,0.0
Brielle,Vrouwen,25-29,0.0
Brielle,Vrouwen,30-34,0.0
Brielle,Vrouwen,35-39,0.0
Brielle,Vrouwen,40-44,0.0
Brielle,Vrouwen,45-49,0.0
Brielle,Vrouwen,50-54,0.0
