gm_code,municipality,gender,age_group,education,N
GM0197    ,Aalten,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",122.0
GM0197    ,Aalten,Mannen,35 tot 45 jaar,Basisonderwijs,22.0
GM0197    ,Aalten,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",806.0
GM0197    ,Aalten,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",283.0
GM0197    ,Aalten,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",106.0
GM0197    ,Aalten,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",280.0
GM0197    ,Aalten,Mannen,45 tot 55 jaar,Basisonderwijs,71.0
GM0197    ,Aalten,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",882.0
GM0197    ,Aalten,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",299.0
GM0197    ,Aalten,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",112.0
GM0197    ,Aalten,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",337.0
GM0197    ,Aalten,Mannen,55 tot 65 jaar,Basisonderwijs,143.0
GM0197    ,Aalten,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1071.0
GM0197    ,Aalten,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",334.0
GM0197    ,Aalten,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",112.0
GM0197    ,Aalten,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",539.0
GM0197    ,Aalten,Mannen,65 tot 75 jaar,Basisonderwijs,131.0
GM0197    ,Aalten,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",819.0
GM0197    ,Aalten,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",306.0
GM0197    ,Aalten,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",153.0
GM0197    ,Aalten,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",389.0
GM0197    ,Aalten,Vrouwen,15 tot 25 jaar,Basisonderwijs,160.0
GM0197    ,Aalten,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",672.0
GM0197    ,Aalten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",123.0
GM0197    ,Aalten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",14.0
GM0197    ,Aalten,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",531.0
GM0197    ,Aalten,Vrouwen,25 tot 35 jaar,Basisonderwijs,38.0
GM0197    ,Aalten,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",676.0
GM0197    ,Aalten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",461.0
GM0197    ,Aalten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",168.0
GM0197    ,Aalten,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",59.0
GM0197    ,Aalten,Vrouwen,35 tot 45 jaar,Basisonderwijs,87.0
GM0197    ,Aalten,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",696.0
GM0197    ,Aalten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",374.0
GM0197    ,Aalten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",158.0
GM0197    ,Aalten,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",85.0
GM0197    ,Aalten,Vrouwen,45 tot 55 jaar,Basisonderwijs,105.0
GM0197    ,Aalten,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",828.0
GM0197    ,Aalten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",347.0
GM0197    ,Aalten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",136.0
GM0197    ,Aalten,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",282.0
GM0197    ,Aalten,Vrouwen,55 tot 65 jaar,Basisonderwijs,114.0
GM0197    ,Aalten,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1162.0
GM0197    ,Aalten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",323.0
GM0197    ,Aalten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",95.0
GM0197    ,Aalten,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",508.0
GM0197    ,Aalten,Vrouwen,65 tot 75 jaar,Basisonderwijs,182.0
GM0197    ,Aalten,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",734.0
GM0197    ,Aalten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",272.0
GM0197    ,Aalten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",126.0
GM0197    ,Aalten,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",486.0
GM0059    ,Achtkarspelen,Mannen,15 tot 25 jaar,Basisonderwijs,308.0
GM0059    ,Achtkarspelen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",823.0
GM0059    ,Achtkarspelen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",89.0
GM0059    ,Achtkarspelen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",11.0
GM0059    ,Achtkarspelen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",671.0
GM0059    ,Achtkarspelen,Mannen,25 tot 35 jaar,Basisonderwijs,62.0
GM0059    ,Achtkarspelen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",941.0
GM0059    ,Achtkarspelen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",298.0
GM0059    ,Achtkarspelen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",61.0
GM0059    ,Achtkarspelen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",238.0
GM0059    ,Achtkarspelen,Mannen,35 tot 45 jaar,Basisonderwijs,51.0
GM0059    ,Achtkarspelen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1022.0
GM0059    ,Achtkarspelen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",280.0
GM0059    ,Achtkarspelen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",82.0
GM0059    ,Achtkarspelen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",264.0
GM0059    ,Achtkarspelen,Mannen,45 tot 55 jaar,Basisonderwijs,165.0
GM0059    ,Achtkarspelen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",980.0
GM0059    ,Achtkarspelen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",239.0
GM0059    ,Achtkarspelen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",87.0
GM0059    ,Achtkarspelen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",428.0
GM0059    ,Achtkarspelen,Mannen,55 tot 65 jaar,Basisonderwijs,230.0
GM0059    ,Achtkarspelen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",934.0
GM0059    ,Achtkarspelen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",240.0
GM0059    ,Achtkarspelen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",72.0
GM0059    ,Achtkarspelen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",526.0
GM0059    ,Achtkarspelen,Mannen,65 tot 75 jaar,Basisonderwijs,236.0
GM0059    ,Achtkarspelen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",704.0
GM0059    ,Achtkarspelen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",223.0
GM0059    ,Achtkarspelen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",61.0
GM0059    ,Achtkarspelen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",474.0
GM0059    ,Achtkarspelen,Vrouwen,15 tot 25 jaar,Basisonderwijs,202.0
GM0059    ,Achtkarspelen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",685.0
GM0059    ,Achtkarspelen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",115.0
GM0059    ,Achtkarspelen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",16.0
GM0059    ,Achtkarspelen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",581.0
GM0059    ,Achtkarspelen,Vrouwen,25 tot 35 jaar,Basisonderwijs,22.0
GM0059    ,Achtkarspelen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",855.0
GM0059    ,Achtkarspelen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",423.0
GM0059    ,Achtkarspelen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",116.0
GM0059    ,Achtkarspelen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",84.0
GM0059    ,Achtkarspelen,Vrouwen,35 tot 45 jaar,Basisonderwijs,75.0
GM0059    ,Achtkarspelen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",896.0
GM0059    ,Achtkarspelen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",384.0
GM0059    ,Achtkarspelen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",128.0
GM0059    ,Achtkarspelen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",117.0
GM0059    ,Achtkarspelen,Vrouwen,45 tot 55 jaar,Basisonderwijs,139.0
GM0059    ,Achtkarspelen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",954.0
GM0059    ,Achtkarspelen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",250.0
GM0059    ,Achtkarspelen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",94.0
GM0059    ,Achtkarspelen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",364.0
GM0059    ,Achtkarspelen,Vrouwen,55 tot 65 jaar,Basisonderwijs,202.0
GM0059    ,Achtkarspelen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",984.0
GM0059    ,Achtkarspelen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",204.0
GM0059    ,Achtkarspelen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",62.0
GM0059    ,Achtkarspelen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",546.0
GM0059    ,Achtkarspelen,Vrouwen,65 tot 75 jaar,Basisonderwijs,381.0
GM0059    ,Achtkarspelen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",656.0
GM0059    ,Achtkarspelen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",180.0
GM0059    ,Achtkarspelen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",36.0
GM0059    ,Achtkarspelen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",447.0
GM0482    ,Alblasserdam,Mannen,15 tot 25 jaar,Basisonderwijs,170.0
GM0482    ,Alblasserdam,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",590.0
GM0482    ,Alblasserdam,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",75.0
GM0482    ,Alblasserdam,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",16.0
GM0482    ,Alblasserdam,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",450.0
GM0482    ,Alblasserdam,Mannen,25 tot 35 jaar,Basisonderwijs,23.0
GM0482    ,Alblasserdam,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",604.0
GM0482    ,Alblasserdam,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",182.0
GM0482    ,Alblasserdam,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",68.0
GM0482    ,Alblasserdam,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",323.0
GM0482    ,Alblasserdam,Mannen,35 tot 45 jaar,Basisonderwijs,83.0
GM0482    ,Alblasserdam,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",581.0
GM0482    ,Alblasserdam,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",179.0
GM0482    ,Alblasserdam,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",114.0
GM0482    ,Alblasserdam,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",242.0
GM0482    ,Alblasserdam,Mannen,45 tot 55 jaar,Basisonderwijs,66.0
GM0482    ,Alblasserdam,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",596.0
GM0482    ,Alblasserdam,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",251.0
GM0482    ,Alblasserdam,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",114.0
GM0482    ,Alblasserdam,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",173.0
GM0482    ,Alblasserdam,Mannen,55 tot 65 jaar,Basisonderwijs,63.0
GM0482    ,Alblasserdam,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",617.0
GM0482    ,Alblasserdam,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",286.0
GM0482    ,Alblasserdam,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",108.0
GM0482    ,Alblasserdam,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",328.0
GM0482    ,Alblasserdam,Mannen,65 tot 75 jaar,Basisonderwijs,
GM0482    ,Alblasserdam,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
GM0482    ,Alblasserdam,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
GM0482    ,Alblasserdam,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
GM0482    ,Alblasserdam,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
GM0482    ,Alblasserdam,Vrouwen,15 tot 25 jaar,Basisonderwijs,250.0
GM0482    ,Alblasserdam,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",439.0
GM0482    ,Alblasserdam,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",85.0
GM0482    ,Alblasserdam,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",7.0
GM0482    ,Alblasserdam,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",320.0
GM0482    ,Alblasserdam,Vrouwen,25 tot 35 jaar,Basisonderwijs,19.0
GM0482    ,Alblasserdam,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",649.0
GM0482    ,Alblasserdam,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",326.0
GM0482    ,Alblasserdam,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",122.0
GM0482    ,Alblasserdam,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",82.0
GM0482    ,Alblasserdam,Vrouwen,35 tot 45 jaar,Basisonderwijs,36.0
GM0482    ,Alblasserdam,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",611.0
GM0482    ,Alblasserdam,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",311.0
GM0482    ,Alblasserdam,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",92.0
GM0482    ,Alblasserdam,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",150.0
GM0482    ,Alblasserdam,Vrouwen,45 tot 55 jaar,Basisonderwijs,113.0
GM0482    ,Alblasserdam,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",539.0
GM0482    ,Alblasserdam,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",210.0
GM0482    ,Alblasserdam,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",116.0
GM0482    ,Alblasserdam,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",222.0
GM0482    ,Alblasserdam,Vrouwen,55 tot 65 jaar,Basisonderwijs,146.0
GM0482    ,Alblasserdam,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",669.0
GM0482    ,Alblasserdam,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",210.0
GM0482    ,Alblasserdam,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",43.0
GM0482    ,Alblasserdam,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",332.0
GM0482    ,Alblasserdam,Vrouwen,65 tot 75 jaar,Basisonderwijs,264.0
GM0482    ,Alblasserdam,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",296.0
GM0482    ,Alblasserdam,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",110.0
GM0482    ,Alblasserdam,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",22.0
GM0482    ,Alblasserdam,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",308.0
GM0613    ,Albrandswaard,Mannen,15 tot 25 jaar,Basisonderwijs,194.0
GM0613    ,Albrandswaard,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",772.0
GM0613    ,Albrandswaard,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",94.0
GM0613    ,Albrandswaard,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",10.0
GM0613    ,Albrandswaard,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",631.0
GM0613    ,Albrandswaard,Mannen,25 tot 35 jaar,Basisonderwijs,60.0
GM0613    ,Albrandswaard,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",641.0
GM0613    ,Albrandswaard,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",300.0
GM0613    ,Albrandswaard,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",165.0
GM0613    ,Albrandswaard,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",134.0
GM0613    ,Albrandswaard,Mannen,35 tot 45 jaar,Basisonderwijs,71.0
GM0613    ,Albrandswaard,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",755.0
GM0613    ,Albrandswaard,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",454.0
GM0613    ,Albrandswaard,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",231.0
GM0613    ,Albrandswaard,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",187.0
GM0613    ,Albrandswaard,Mannen,45 tot 55 jaar,Basisonderwijs,106.0
GM0613    ,Albrandswaard,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",782.0
GM0613    ,Albrandswaard,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",668.0
GM0613    ,Albrandswaard,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",290.0
GM0613    ,Albrandswaard,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",154.0
GM0613    ,Albrandswaard,Mannen,55 tot 65 jaar,Basisonderwijs,108.0
GM0613    ,Albrandswaard,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",948.0
GM0613    ,Albrandswaard,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",441.0
GM0613    ,Albrandswaard,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",180.0
GM0613    ,Albrandswaard,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",220.0
GM0613    ,Albrandswaard,Mannen,65 tot 75 jaar,Basisonderwijs,83.0
GM0613    ,Albrandswaard,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",587.0
GM0613    ,Albrandswaard,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",273.0
GM0613    ,Albrandswaard,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",179.0
GM0613    ,Albrandswaard,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",276.0
GM0613    ,Albrandswaard,Vrouwen,15 tot 25 jaar,Basisonderwijs,155.0
GM0613    ,Albrandswaard,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",669.0
GM0613    ,Albrandswaard,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",156.0
GM0613    ,Albrandswaard,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",12.0
GM0613    ,Albrandswaard,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",508.0
GM0613    ,Albrandswaard,Vrouwen,25 tot 35 jaar,Basisonderwijs,16.0
GM0613    ,Albrandswaard,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",384.0
GM0613    ,Albrandswaard,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",324.0
GM0613    ,Albrandswaard,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",401.0
GM0613    ,Albrandswaard,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",76.0
GM0613    ,Albrandswaard,Vrouwen,35 tot 45 jaar,Basisonderwijs,72.0
GM0613    ,Albrandswaard,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",616.0
GM0613    ,Albrandswaard,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",522.0
GM0613    ,Albrandswaard,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",380.0
GM0613    ,Albrandswaard,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",209.0
GM0613    ,Albrandswaard,Vrouwen,45 tot 55 jaar,Basisonderwijs,84.0
GM0613    ,Albrandswaard,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",912.0
GM0613    ,Albrandswaard,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",516.0
GM0613    ,Albrandswaard,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",288.0
GM0613    ,Albrandswaard,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",200.0
GM0613    ,Albrandswaard,Vrouwen,55 tot 65 jaar,Basisonderwijs,151.0
GM0613    ,Albrandswaard,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",947.0
GM0613    ,Albrandswaard,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",403.0
GM0613    ,Albrandswaard,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",166.0
GM0613    ,Albrandswaard,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",430.0
GM0613    ,Albrandswaard,Vrouwen,65 tot 75 jaar,Basisonderwijs,171.0
GM0613    ,Albrandswaard,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",573.0
GM0613    ,Albrandswaard,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",248.0
GM0613    ,Albrandswaard,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",69.0
GM0613    ,Albrandswaard,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",340.0
GM0361    ,Alkmaar,Mannen,15 tot 25 jaar,Basisonderwijs,813.0
GM0361    ,Alkmaar,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",2854.0
GM0361    ,Alkmaar,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",290.0
GM0361    ,Alkmaar,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",50.0
GM0361    ,Alkmaar,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",2293.0
GM0361    ,Alkmaar,Mannen,25 tot 35 jaar,Basisonderwijs,327.0
GM0361    ,Alkmaar,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",3534.0
GM0361    ,Alkmaar,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",2128.0
GM0361    ,Alkmaar,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",836.0
GM0361    ,Alkmaar,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",768.0
GM0361    ,Alkmaar,Mannen,35 tot 45 jaar,Basisonderwijs,533.0
GM0361    ,Alkmaar,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",3125.0
GM0361    ,Alkmaar,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",1656.0
GM0361    ,Alkmaar,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",958.0
GM0361    ,Alkmaar,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",929.0
GM0361    ,Alkmaar,Mannen,45 tot 55 jaar,Basisonderwijs,511.0
GM0361    ,Alkmaar,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",3059.0
GM0361    ,Alkmaar,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",1672.0
GM0361    ,Alkmaar,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",1073.0
GM0361    ,Alkmaar,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",986.0
GM0361    ,Alkmaar,Mannen,55 tot 65 jaar,Basisonderwijs,670.0
GM0361    ,Alkmaar,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",3365.0
GM0361    ,Alkmaar,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",1525.0
GM0361    ,Alkmaar,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",932.0
GM0361    ,Alkmaar,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1209.0
GM0361    ,Alkmaar,Mannen,65 tot 75 jaar,Basisonderwijs,508.0
GM0361    ,Alkmaar,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",2567.0
GM0361    ,Alkmaar,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",1500.0
GM0361    ,Alkmaar,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",701.0
GM0361    ,Alkmaar,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",924.0
GM0361    ,Alkmaar,Vrouwen,15 tot 25 jaar,Basisonderwijs,678.0
GM0361    ,Alkmaar,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",2661.0
GM0361    ,Alkmaar,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",549.0
GM0361    ,Alkmaar,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",83.0
GM0361    ,Alkmaar,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1929.0
GM0361    ,Alkmaar,Vrouwen,25 tot 35 jaar,Basisonderwijs,158.0
GM0361    ,Alkmaar,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",2978.0
GM0361    ,Alkmaar,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",2738.0
