party,municipality,year,pop_pct
I: Liberal Alliance,Ikast-Brande,2022,0.06697063857801178
I: Liberal Alliance,Ringkøbing-Skjern,2022,0.06057150412834598
I: Liberal Alliance,Hedensted,2022,0.08268318251664675
I: Liberal Alliance,Morsø,2022,0.039467748542618496
I: Liberal Alliance,Skive,2022,0.053109650045585224
I: Liberal Alliance,Thisted,2022,0.05013305084745756
I: Liberal Alliance,Viborg,2022,0.056071551564369077
I: Liberal Alliance,Brønderslev,2022,0.0539557622624834
I: Liberal Alliance,Frederikshavn,2022,0.04771223902679598
I: Liberal Alliance,Vesthimmerlands,2022,0.04163016227550364
I: Liberal Alliance,Læsø,2022,0.034609756097560944
I: Liberal Alliance,Rebild,2022,0.06009451474613912
I: Liberal Alliance,Mariagerfjord,2022,0.0481742806856443
I: Liberal Alliance,Jammerbugt,2022,0.04905700415518164
I: Liberal Alliance,Aalborg,2022,0.0768049582120387
I: Liberal Alliance,Hjørring,2022,0.04881717634683297
A: Socialdemokratiet,Copenhagen,2019,0.1385333854122442
A: Socialdemokratiet,Frederiksberg,2019,0.13779954896014532
A: Socialdemokratiet,Ballerup,2019,0.2820206501419372
A: Socialdemokratiet,Brøndby,2019,0.2778443973250693
A: Socialdemokratiet,Dragør,2019,0.1746800948913163
A: Socialdemokratiet,Gentofte,2019,0.10259142665773606
A: Socialdemokratiet,Gladsaxe,2019,0.2168634413298733
A: Socialdemokratiet,Glostrup,2019,0.24885858291842197
A: Socialdemokratiet,Herlev,2019,0.2671239175009046
A: Socialdemokratiet,Albertslund,2019,0.24580778944569978
A: Socialdemokratiet,Hvidovre,2019,0.24472956590788775
A: Socialdemokratiet,Høje-Taastrup,2019,0.22475912802457115
A: Socialdemokratiet,Lyngby-Taarbæk,2019,0.15860004694835675
A: Socialdemokratiet,Rødovre,2019,0.259950236268262
A: Socialdemokratiet,Ishøj,2019,0.23729075063255556
A: Socialdemokratiet,Tårnby,2019,0.26144326113836697
A: Socialdemokratiet,Vallensbæk,2019,0.21554680664916887
A: Socialdemokratiet,Furesø,2019,0.1789519903206291
A: Socialdemokratiet,Allerød,2019,0.17001822904083114
A: Socialdemokratiet,Fredensborg,2019,0.17072210801109472
A: Socialdemokratiet,Helsingør,2019,0.20803265475911917
A: Socialdemokratiet,Hillerød,2019,0.2027727883396704
A: Socialdemokratiet,Hørsholm,2019,0.10283685954470144
A: Socialdemokratiet,Rudersdal,2019,0.11474815771545357
A: Socialdemokratiet,Egedal,2019,0.21927673962044644
A: Socialdemokratiet,Frederikssund,2019,0.22264807405609674
A: Socialdemokratiet,Greve,2019,0.21300513225944587
A: Socialdemokratiet,Køge,2019,0.1960417023996591
A: Socialdemokratiet,Halsnæs,2019,0.2407462148521989
A: Socialdemokratiet,Roskilde,2019,0.20771205638056878
A: Socialdemokratiet,Solrød,2019,0.18835778770182066
A: Socialdemokratiet,Gribskov,2019,0.18530596361440319
A: Socialdemokratiet,Odsherred,2019,0.25026062311090447
A: Socialdemokratiet,Holbæk,2019,0.24370918933672997
A: Socialdemokratiet,Faxe,2019,0.23096496815286627
A: Socialdemokratiet,Kalundborg,2019,0.2308223806530585
A: Socialdemokratiet,Ringsted,2019,0.2171444672620469
A: Socialdemokratiet,Slagelse,2019,0.2281159482937778
A: Socialdemokratiet,Stevns,2019,0.20456284444444447
A: Socialdemokratiet,Sorø,2019,0.21961198734787968
A: Socialdemokratiet,Lejre,2019,0.20041555066079295
A: Socialdemokratiet,Lolland,2019,0.3090444231383828
A: Socialdemokratiet,Næstved,2019,0.27994507254788153
A: Socialdemokratiet,Guldborgsund,2019,0.27752323897300857
A: Socialdemokratiet,Vordingborg,2019,0.24897091356001635
A: Socialdemokratiet,Bornholm,2019,0.27805242795417606
A: Socialdemokratiet,Middelfart,2019,0.2664490909090909
A: Socialdemokratiet,Christiansø,2019,0.34524999999999995
A: Socialdemokratiet,Assens,2019,0.2677033898305084
A: Socialdemokratiet,Faaborg-Midtfyn,2019,0.25037900383141753
A: Socialdemokratiet,Kerteminde,2019,0.3039686775397917
A: Socialdemokratiet,Nyborg,2019,0.28959717934809404
A: Socialdemokratiet,Odense,2019,0.23771986008177867
A: Socialdemokratiet,Svendborg,2019,0.2570131338985762
A: Socialdemokratiet,Nordfyns,2019,0.2699407590581658
A: Socialdemokratiet,Langeland,2019,0.2781523699281101
A: Socialdemokratiet,Ærø,2019,0.21250796019900497
A: Socialdemokratiet,Haderslev,2019,0.22831835767170994
A: Socialdemokratiet,Billund,2019,0.19770551251680646
A: Socialdemokratiet,Sønderborg,2019,0.24936218191541507
A: Socialdemokratiet,Tønder,2019,0.19847258538792123
A: Socialdemokratiet,Esbjerg,2019,0.2372932622485003
A: Socialdemokratiet,Fanø,2019,0.2201968844655993
A: Socialdemokratiet,Varde,2019,0.1883623078439101
A: Socialdemokratiet,Vejen,2019,0.21973376296762023
A: Socialdemokratiet,Aabenraa,2019,0.2113310306666278
A: Socialdemokratiet,Fredericia,2019,0.25162211107502436
A: Socialdemokratiet,Horsens,2019,0.23285418451870893
A: Socialdemokratiet,Kolding,2019,0.19579788317256164
A: Socialdemokratiet,Vejle,2019,0.20056380225277975
A: Socialdemokratiet,Herning,2019,0.1837015165876777
A: Socialdemokratiet,Holstebro,2019,0.23873262859633826
A: Socialdemokratiet,Lemvig,2019,0.1970619129349352
A: Socialdemokratiet,Struer,2019,0.2554847761194029
A: Socialdemokratiet,Syddjurs,2019,0.23011120518294928
A: Socialdemokratiet,Norddjurs,2019,0.26311048292108363
A: Socialdemokratiet,Favrskov,2019,0.24638725227637923
A: Socialdemokratiet,Odder,2019,0.2380921581997954
A: Socialdemokratiet,Randers,2019,0.26734565505442714
A: Socialdemokratiet,Silkeborg,2019,0.2165385727651611
A: Socialdemokratiet,Samsø,2019,0.2227119213437115
A: Socialdemokratiet,Skanderborg,2019,0.23099839981624679
A: Socialdemokratiet,Aarhus,2019,0.1956769120666553
A: Socialdemokratiet,Ikast-Brande,2019,0.1875454411523981
A: Socialdemokratiet,Ringkøbing-Skjern,2019,0.16439914972919456
A: Socialdemokratiet,Hedensted,2019,0.20517960619331696
A: Socialdemokratiet,Morsø,2019,0.3166950530035335
A: Socialdemokratiet,Skive,2019,0.2541340288870008
A: Socialdemokratiet,Thisted,2019,0.2876999926454365
A: Socialdemokratiet,Viborg,2019,0.21431386150313994
A: Socialdemokratiet,Brønderslev,2019,0.2962492511288952
A: Socialdemokratiet,Frederikshavn,2019,0.3125586501059634
A: Socialdemokratiet,Vesthimmerlands,2019,0.22625053665635797
A: Socialdemokratiet,Læsø,2019,0.23781965601965602
A: Socialdemokratiet,Rebild,2019,0.2717836833342285
A: Socialdemokratiet,Mariagerfjord,2019,0.27978228234022845
A: Socialdemokratiet,Jammerbugt,2019,0.2906608537958061
A: Socialdemokratiet,Aalborg,2019,0.2788425181058496
A: Socialdemokratiet,Hjørring,2019,0.27116423559271424
B: Det Radikale Venstre,Copenhagen,2019,0.14294138518581412
B: Det Radikale Venstre,Frederiksberg,2019,0.15667341943627713
B: Det Radikale Venstre,Ballerup,2019,0.06441738212282765
B: Det Radikale Venstre,Brøndby,2019,0.07614255423258842
B: Det Radikale Venstre,Dragør,2019,0.08709512302769494
B: Det Radikale Venstre,Gentofte,2019,0.13086715784773387
B: Det Radikale Venstre,Gladsaxe,2019,0.10583422830862516
B: Det Radikale Venstre,Glostrup,2019,0.06158109536576019
B: Det Radikale Venstre,Herlev,2019,0.06660477626341811
B: Det Radikale Venstre,Albertslund,2019,0.07593390269839155
B: Det Radikale Venstre,Hvidovre,2019,0.07342437797776595
B: Det Radikale Venstre,Høje-Taastrup,2019,0.07460961120683197
B: Det Radikale Venstre,Lyngby-Taarbæk,2019,0.13542183098591543
B: Det Radikale Venstre,Rødovre,2019,0.07205083886071012
B: Det Radikale Venstre,Ishøj,2019,0.09987703120607253
B: Det Radikale Venstre,Tårnby,2019,0.05891117227075104
B: Det Radikale Venstre,Vallensbæk,2019,0.08443514873140859
B: Det Radikale Venstre,Furesø,2019,0.14219681387376487
B: Det Radikale Venstre,Allerød,2019,0.1302607997100749
B: Det Radikale Venstre,Fredensborg,2019,0.11582936857562408
B: Det Radikale Venstre,Helsingør,2019,0.09219430361646257
B: Det Radikale Venstre,Hillerød,2019,0.09833749049429649
B: Det Radikale Venstre,Hørsholm,2019,0.10509277781186718
B: Det Radikale Venstre,Rudersdal,2019,0.1489100175996366
B: Det Radikale Venstre,Egedal,2019,0.08360536610194136
B: Det Radikale Venstre,Frederikssund,2019,0.05684192351697116
B: Det Radikale Venstre,Greve,2019,0.05946771749514114
B: Det Radikale Venstre,Køge,2019,0.0522976056675633
B: Det Radikale Venstre,Halsnæs,2019,0.04376041816870942
B: Det Radikale Venstre,Roskilde,2019,0.08545643090863327
B: Det Radikale Venstre,Solrød,2019,0.06242160082445893
B: Det Radikale Venstre,Gribskov,2019,0.05762368083339624
B: Det Radikale Venstre,Odsherred,2019,0.03779399209486166
B: Det Radikale Venstre,Holbæk,2019,0.054363254026021234
B: Det Radikale Venstre,Faxe,2019,0.03271082802547768
B: Det Radikale Venstre,Kalundborg,2019,0.03566493532272468
B: Det Radikale Venstre,Ringsted,2019,0.056222025884712694
B: Det Radikale Venstre,Slagelse,2019,0.044445205536389705
B: Det Radikale Venstre,Stevns,2019,0.04110998974358974
B: Det Radikale Venstre,Sorø,2019,0.05016106792473055
B: Det Radikale Venstre,Lejre,2019,0.0651546640969163
B: Det Radikale Venstre,Lolland,2019,0.01953160754234574
B: Det Radikale Venstre,Næstved,2019,0.03877003675759329
B: Det Radikale Venstre,Guldborgsund,2019,0.030539302172481866
B: Det Radikale Venstre,Vordingborg,2019,0.05146231052847188
B: Det Radikale Venstre,Bornholm,2019,0.02737387719506871
B: Det Radikale Venstre,Middelfart,2019,0.05509999999999998
B: Det Radikale Venstre,Christiansø,2019,0.034524999999999986
B: Det Radikale Venstre,Assens,2019,0.037961864406779594
B: Det Radikale Venstre,Faaborg-Midtfyn,2019,0.04659478927203058
B: Det Radikale Venstre,Kerteminde,2019,0.03974802515228925
B: Det Radikale Venstre,Nyborg,2019,0.04175123033680158
B: Det Radikale Venstre,Odense,2019,0.08702256900076666
B: Det Radikale Venstre,Svendborg,2019,0.05503221884498477
B: Det Radikale Venstre,Nordfyns,2019,0.029715326308998976
B: Det Radikale Venstre,Langeland,2019,0.03231314731326914
B: Det Radikale Venstre,Ærø,2019,0.04023208955223875
B: Det Radikale Venstre,Haderslev,2019,0.04050534078604664
B: Det Radikale Venstre,Billund,2019,0.040581093539919316
B: Det Radikale Venstre,Sønderborg,2019,0.047613922189045824
B: Det Radikale Venstre,Tønder,2019,0.029296064238859987
B: Det Radikale Venstre,Esbjerg,2019,0.04431486754111532
B: Det Radikale Venstre,Fanø,2019,0.06586758978797051
B: Det Radikale Venstre,Varde,2019,0.03795999540139266
B: Det Radikale Venstre,Vejen,2019,0.03437047312165981
B: Det Radikale Venstre,Aabenraa,2019,0.0394844045781518
B: Det Radikale Venstre,Fredericia,2019,0.04761932445599214
B: Det Radikale Venstre,Horsens,2019,0.05784275921165377
B: Det Radikale Venstre,Kolding,2019,0.06458207395498385
B: Det Radikale Venstre,Vejle,2019,0.07023740655590734
B: Det Radikale Venstre,Herning,2019,0.04904248632883696
B: Det Radikale Venstre,Holstebro,2019,0.04298873147340886
B: Det Radikale Venstre,Lemvig,2019,0.040299095022624375
B: Det Radikale Venstre,Struer,2019,0.037247656716417894
B: Det Radikale Venstre,Syddjurs,2019,0.056640362953692104
B: Det Radikale Venstre,Norddjurs,2019,0.028466195524146042
B: Det Radikale Venstre,Favrskov,2019,0.06159681306909477
B: Det Radikale Venstre,Odder,2019,0.06732219570405726
B: Det Radikale Venstre,Randers,2019,0.04319221918451545
B: Det Radikale Venstre,Silkeborg,2019,0.06065737858297178
B: Det Radikale Venstre,Samsø,2019,0.043285702580909455
B: Det Radikale Venstre,Skanderborg,2019,0.08269016920603317
B: Det Radikale Venstre,Aarhus,2019,0.12572720176333124
B: Det Radikale Venstre,Ikast-Brande,2019,0.0326511499427074
B: Det Radikale Venstre,Ringkøbing-Skjern,2019,0.029758514355599484
B: Det Radikale Venstre,Hedensted,2019,0.035744025656057034
B: Det Radikale Venstre,Morsø,2019,0.02449929328621903
B: Det Radikale Venstre,Skive,2019,0.05226362616822426
B: Det Radikale Venstre,Thisted,2019,0.030532440979627835
B: Det Radikale Venstre,Viborg,2019,0.042467987372543654
B: Det Radikale Venstre,Brønderslev,2019,0.03183462243483697
B: Det Radikale Venstre,Frederikshavn,2019,0.023330176784612446
B: Det Radikale Venstre,Vesthimmerlands,2019,0.02669785792250311
B: Det Radikale Venstre,Læsø,2019,0.024253562653562582
B: Det Radikale Venstre,Rebild,2019,0.052105053977120064
B: Det Radikale Venstre,Mariagerfjord,2019,0.04040062519296077
B: Det Radikale Venstre,Jammerbugt,2019,0.0282312711051819
B: Det Radikale Venstre,Aalborg,2019,0.060710863509749274
B: Det Radikale Venstre,Hjørring,2019,0.032134622275306064
C: Det Konservative Folkeparti,Copenhagen,2019,0.03683436302397326
C: Det Konservative Folkeparti,Frederiksberg,2019,0.08415446190791391
C: Det Konservative Folkeparti,Ballerup,2019,0.04826163193242394
C: Det Konservative Folkeparti,Brøndby,2019,0.03319034415266674
C: Det Konservative Folkeparti,Dragør,2019,0.09532458347125672
C: Det Konservative Folkeparti,Gentofte,2019,0.18332529582496085
C: Det Konservative Folkeparti,Gladsaxe,2019,0.055275506795817095
C: Det Konservative Folkeparti,Glostrup,2019,0.0493535733435465
C: Det Konservative Folkeparti,Herlev,2019,0.05351540224339645
C: Det Konservative Folkeparti,Albertslund,2019,0.03413997075634718
C: Det Konservative Folkeparti,Hvidovre,2019,0.0421928533615669
C: Det Konservative Folkeparti,Høje-Taastrup,2019,0.08279620196269381
C: Det Konservative Folkeparti,Lyngby-Taarbæk,2019,0.13474924882629108
C: Det Konservative Folkeparti,Rødovre,2019,0.04552090865738932
C: Det Konservative Folkeparti,Ishøj,2019,0.029219735732358726
C: Det Konservative Folkeparti,Tårnby,2019,0.0399611902197758
C: Det Konservative Folkeparti,Vallensbæk,2019,0.12133994969378827
C: Det Konservative Folkeparti,Furesø,2019,0.11087751562815078
C: Det Konservative Folkeparti,Allerød,2019,0.13142039139888861
C: Det Konservative Folkeparti,Fredensborg,2019,0.09908423886441507
C: Det Konservative Folkeparti,Helsingør,2019,0.09258764266957849
C: Det Konservative Folkeparti,Hillerød,2019,0.07424977186311787
C: Det Konservative Folkeparti,Hørsholm,2019,0.1943941277535742
C: Det Konservative Folkeparti,Rudersdal,2019,0.1566091830362212
C: Det Konservative Folkeparti,Egedal,2019,0.07839224896386238
C: Det Konservative Folkeparti,Frederikssund,2019,0.06005716465000173
C: Det Konservative Folkeparti,Greve,2019,0.05549374114701717
C: Det Konservative Folkeparti,Køge,2019,0.06135307214957251
C: Det Konservative Folkeparti,Halsnæs,2019,0.04175775054073536
C: Det Konservative Folkeparti,Roskilde,2019,0.06496008054366974
C: Det Konservative Folkeparti,Solrød,2019,0.07924142906217786
C: Det Konservative Folkeparti,Gribskov,2019,0.06714216426360685
C: Det Konservative Folkeparti,Odsherred,2019,0.03978718437572655
C: Det Konservative Folkeparti,Holbæk,2019,0.04934481393867703
C: Det Konservative Folkeparti,Faxe,2019,0.05065021231422503
C: Det Konservative Folkeparti,Kalundborg,2019,0.033449386310252405
C: Det Konservative Folkeparti,Ringsted,2019,0.05424578537657004
C: Det Konservative Folkeparti,Slagelse,2019,0.03975696412984746
C: Det Konservative Folkeparti,Stevns,2019,0.06456823247863246
C: Det Konservative Folkeparti,Sorø,2019,0.05807177397737627
C: Det Konservative Folkeparti,Lejre,2019,0.058634295154185015
C: Det Konservative Folkeparti,Lolland,2019,0.028184851390220516
C: Det Konservative Folkeparti,Næstved,2019,0.04568464306442249
C: Det Konservative Folkeparti,Guldborgsund,2019,0.03575020408163263
C: Det Konservative Folkeparti,Vordingborg,2019,0.04005776321179836
C: Det Konservative Folkeparti,Bornholm,2019,0.014692377214888789
C: Det Konservative Folkeparti,Middelfart,2019,0.053787272727272684
C: Det Konservative Folkeparti,Christiansø,2019,0.05178749999999993
C: Det Konservative Folkeparti,Assens,2019,0.046894067796610144
C: Det Konservative Folkeparti,Faaborg-Midtfyn,2019,0.04517026819923371
C: Det Konservative Folkeparti,Kerteminde,2019,0.06974124582432696
C: Det Konservative Folkeparti,Nyborg,2019,0.04420473889245028
C: Det Konservative Folkeparti,Odense,2019,0.05420228245591616
C: Det Konservative Folkeparti,Svendborg,2019,0.04767799552071664
C: Det Konservative Folkeparti,Nordfyns,2019,0.04964689280722495
C: Det Konservative Folkeparti,Langeland,2019,0.058941574265870565
C: Det Konservative Folkeparti,Ærø,2019,0.07840099502487563
C: Det Konservative Folkeparti,Haderslev,2019,0.037430839015539445
C: Det Konservative Folkeparti,Billund,2019,0.032325494589922454
C: Det Konservative Folkeparti,Sønderborg,2019,0.03793193101296845
C: Det Konservative Folkeparti,Tønder,2019,0.035639267134132485
C: Det Konservative Folkeparti,Esbjerg,2019,0.040458837289400404
C: Det Konservative Folkeparti,Fanø,2019,0.07122890523582862
C: Det Konservative Folkeparti,Varde,2019,0.03713057088424642
C: Det Konservative Folkeparti,Vejen,2019,0.04277360892800999
C: Det Konservative Folkeparti,Aabenraa,2019,0.033472277717913605
C: Det Konservative Folkeparti,Fredericia,2019,0.04732587203637543
C: Det Konservative Folkeparti,Horsens,2019,0.05116062077501658
C: Det Konservative Folkeparti,Kolding,2019,0.05165359056806
C: Det Konservative Folkeparti,Vejle,2019,0.049718613629462505
C: Det Konservative Folkeparti,Herning,2019,0.07244235508567257
C: Det Konservative Folkeparti,Holstebro,2019,0.05682660745422839
C: Det Konservative Folkeparti,Lemvig,2019,0.08020115462630673
C: Det Konservative Folkeparti,Struer,2019,0.06026658208955221
C: Det Konservative Folkeparti,Syddjurs,2019,0.044994680851063805
C: Det Konservative Folkeparti,Norddjurs,2019,0.0283257950530035
C: Det Konservative Folkeparti,Favrskov,2019,0.06121549946438135
C: Det Konservative Folkeparti,Odder,2019,0.071289396522332
C: Det Konservative Folkeparti,Randers,2019,0.0362390567082068
C: Det Konservative Folkeparti,Silkeborg,2019,0.0783909500722973
C: Det Konservative Folkeparti,Samsø,2019,0.05934330192544035
C: Det Konservative Folkeparti,Skanderborg,2019,0.057013536482658264
C: Det Konservative Folkeparti,Aarhus,2019,0.05105739835465087
C: Det Konservative Folkeparti,Ikast-Brande,2019,0.058150143231298024
C: Det Konservative Folkeparti,Ringkøbing-Skjern,2019,0.05086314425484824
C: Det Konservative Folkeparti,Hedensted,2019,0.04654139108245111
C: Det Konservative Folkeparti,Morsø,2019,0.031682332155476944
C: Det Konservative Folkeparti,Skive,2019,0.049458677994902264
C: Det Konservative Folkeparti,Thisted,2019,0.05262502022504959
C: Det Konservative Folkeparti,Viborg,2019,0.14217978931730704
C: Det Konservative Folkeparti,Brønderslev,2019,0.03921276434032275
C: Det Konservative Folkeparti,Frederikshavn,2019,0.03798547093381977
C: Det Konservative Folkeparti,Vesthimmerlands,2019,0.047872021102419456
C: Det Konservative Folkeparti,Læsø,2019,0.05187567567567562
C: Det Konservative Folkeparti,Rebild,2019,0.041823610290563355
C: Det Konservative Folkeparti,Mariagerfjord,2019,0.0440271380055572
C: Det Konservative Folkeparti,Jammerbugt,2019,0.035332388377037546
C: Det Konservative Folkeparti,Aalborg,2019,0.0367362674094707
C: Det Konservative Folkeparti,Hjørring,2019,0.05193515974917882
F: SF - Socialistisk Folkeparti,Copenhagen,2019,0.10213815176473909
F: SF - Socialistisk Folkeparti,Frederiksberg,2019,0.09301638675512997
F: SF - Socialistisk Folkeparti,Ballerup,2019,0.08124873641210269
F: SF - Socialistisk Folkeparti,Brøndby,2019,0.06460185940303373
F: SF - Socialistisk Folkeparti,Dragør,2019,0.049278792894185096
F: SF - Socialistisk Folkeparti,Gentofte,2019,0.05522013842375526
F: SF - Socialistisk Folkeparti,Gladsaxe,2019,0.09963937206135504
F: SF - Socialistisk Folkeparti,Glostrup,2019,0.06829672922252006
F: SF - Socialistisk Folkeparti,Herlev,2019,0.07994586901459413
F: SF - Socialistisk Folkeparti,Albertslund,2019,0.11519486906819083
F: SF - Socialistisk Folkeparti,Hvidovre,2019,0.09430047644256215
F: SF - Socialistisk Folkeparti,Høje-Taastrup,2019,0.06887279571503484
F: SF - Socialistisk Folkeparti,Lyngby-Taarbæk,2019,0.07908014084507041
F: SF - Socialistisk Folkeparti,Rødovre,2019,0.08842113408765767
F: SF - Socialistisk Folkeparti,Ishøj,2019,0.06697722800112449
F: SF - Socialistisk Folkeparti,Tårnby,2019,0.06652441067368672
F: SF - Socialistisk Folkeparti,Vallensbæk,2019,0.06166611986001749
F: SF - Socialistisk Folkeparti,Furesø,2019,0.07153039725751158
F: SF - Socialistisk Folkeparti,Allerød,2019,0.06466104131432712
F: SF - Socialistisk Folkeparti,Fredensborg,2019,0.06271424375917761
F: SF - Socialistisk Folkeparti,Helsingør,2019,0.060443101162155795
F: SF - Socialistisk Folkeparti,Hillerød,2019,0.06470297845373885
F: SF - Socialistisk Folkeparti,Hørsholm,2019,0.03273832607228324
F: SF - Socialistisk Folkeparti,Rudersdal,2019,0.04772462813670937
F: SF - Socialistisk Folkeparti,Egedal,2019,0.06389326692358024
F: SF - Socialistisk Folkeparti,Frederikssund,2019,0.05843479527094957
F: SF - Socialistisk Folkeparti,Greve,2019,0.0561182231445795
F: SF - Socialistisk Folkeparti,Køge,2019,0.13388827336405035
F: SF - Socialistisk Folkeparti,Halsnæs,2019,0.08014931506849313
F: SF - Socialistisk Folkeparti,Roskilde,2019,0.09304243644601057
F: SF - Socialistisk Folkeparti,Solrød,2019,0.06503262109240811
F: SF - Socialistisk Folkeparti,Gribskov,2019,0.05352143881633573
F: SF - Socialistisk Folkeparti,Odsherred,2019,0.05642267379679139
F: SF - Socialistisk Folkeparti,Holbæk,2019,0.06085097124920386
F: SF - Socialistisk Folkeparti,Faxe,2019,0.07260477707006362
F: SF - Socialistisk Folkeparti,Kalundborg,2019,0.05657755648923143
F: SF - Socialistisk Folkeparti,Ringsted,2019,0.07529879650413104
F: SF - Socialistisk Folkeparti,Slagelse,2019,0.06411212436094596
F: SF - Socialistisk Folkeparti,Stevns,2019,0.09023294358974354
F: SF - Socialistisk Folkeparti,Sorø,2019,0.074387605210958
F: SF - Socialistisk Folkeparti,Lejre,2019,0.09800163546255505
F: SF - Socialistisk Folkeparti,Lolland,2019,0.05365011185682324
F: SF - Socialistisk Folkeparti,Næstved,2019,0.06740937125169276
F: SF - Socialistisk Folkeparti,Guldborgsund,2019,0.060736905859117764
F: SF - Socialistisk Folkeparti,Vordingborg,2019,0.07954813600983202
F: SF - Socialistisk Folkeparti,Bornholm,2019,0.035190351607404725
F: SF - Socialistisk Folkeparti,Middelfart,2019,0.050816363636363555
F: SF - Socialistisk Folkeparti,Christiansø,2019,0.10357499999999996
F: SF - Socialistisk Folkeparti,Assens,2019,0.05136016949152538
F: SF - Socialistisk Folkeparti,Faaborg-Midtfyn,2019,0.0532770881226053
F: SF - Socialistisk Folkeparti,Kerteminde,2019,0.04703609746512084
F: SF - Socialistisk Folkeparti,Nyborg,2019,0.04690775679274124
F: SF - Socialistisk Folkeparti,Odense,2019,0.06483942147968307
F: SF - Socialistisk Folkeparti,Svendborg,2019,0.05654832026875692
F: SF - Socialistisk Folkeparti,Nordfyns,2019,0.04805418772175034
F: SF - Socialistisk Folkeparti,Langeland,2019,0.048669184842207794
F: SF - Socialistisk Folkeparti,Ærø,2019,0.04704059701492533
F: SF - Socialistisk Folkeparti,Haderslev,2019,0.03938290363173451
F: SF - Socialistisk Folkeparti,Billund,2019,0.02583895255778213
F: SF - Socialistisk Folkeparti,Sønderborg,2019,0.03511804447613527
F: SF - Socialistisk Folkeparti,Tønder,2019,0.0440357611400135
F: SF - Socialistisk Folkeparti,Esbjerg,2019,0.04643745300077487
F: SF - Socialistisk Folkeparti,Fanø,2019,0.0723777585460839
F: SF - Socialistisk Folkeparti,Varde,2019,0.03312168571803968
F: SF - Socialistisk Folkeparti,Vejen,2019,0.03390912448915434
F: SF - Socialistisk Folkeparti,Aabenraa,2019,0.03456972944636977
F: SF - Socialistisk Folkeparti,Fredericia,2019,0.04700574212406623
F: SF - Socialistisk Folkeparti,Horsens,2019,0.054398029134532996
F: SF - Socialistisk Folkeparti,Kolding,2019,0.05451988210075022
F: SF - Socialistisk Folkeparti,Vejle,2019,0.05050779797278733
F: SF - Socialistisk Folkeparti,Herning,2019,0.04317683558148014
F: SF - Socialistisk Folkeparti,Holstebro,2019,0.057294894289450685
F: SF - Socialistisk Folkeparti,Lemvig,2019,0.049298564518645574
F: SF - Socialistisk Folkeparti,Struer,2019,0.052551447761194005
F: SF - Socialistisk Folkeparti,Syddjurs,2019,0.0642380806890966
F: SF - Socialistisk Folkeparti,Norddjurs,2019,0.05500188457008238
F: SF - Socialistisk Folkeparti,Favrskov,2019,0.05432252276379211
F: SF - Socialistisk Folkeparti,Odder,2019,0.07429485168769172
F: SF - Socialistisk Folkeparti,Randers,2019,0.05344985491689167
F: SF - Socialistisk Folkeparti,Silkeborg,2019,0.06538239346772129
F: SF - Socialistisk Folkeparti,Samsø,2019,0.07540090126997126
F: SF - Socialistisk Folkeparti,Skanderborg,2019,0.07214563203430055
F: SF - Socialistisk Folkeparti,Aarhus,2019,0.0876321501575383
F: SF - Socialistisk Folkeparti,Ikast-Brande,2019,0.037972078081519006
F: SF - Socialistisk Folkeparti,Ringkøbing-Skjern,2019,0.0391027371731407
F: SF - Socialistisk Folkeparti,Hedensted,2019,0.03731616952308696
F: SF - Socialistisk Folkeparti,Morsø,2019,0.029501766784452297
F: SF - Socialistisk Folkeparti,Skive,2019,0.048113447748513095
F: SF - Socialistisk Folkeparti,Thisted,2019,0.03292166654409057
F: SF - Socialistisk Folkeparti,Viborg,2019,0.065525715780944
F: SF - Socialistisk Folkeparti,Brønderslev,2019,0.038988049358429755
F: SF - Socialistisk Folkeparti,Frederikshavn,2019,0.031216433725889954
F: SF - Socialistisk Folkeparti,Vesthimmerlands,2019,0.05995050027287609
F: SF - Socialistisk Folkeparti,Læsø,2019,0.03031695331695327
F: SF - Socialistisk Folkeparti,Rebild,2019,0.04466147483753151
F: SF - Socialistisk Folkeparti,Mariagerfjord,2019,0.037219473602963814
F: SF - Socialistisk Folkeparti,Jammerbugt,2019,0.0345356776587318
F: SF - Socialistisk Folkeparti,Aalborg,2019,0.055457515320334265
F: SF - Socialistisk Folkeparti,Hjørring,2019,0.04054985070170193
O: Dansk Folkeparti,Copenhagen,2019,0.030803493815629284
O: Dansk Folkeparti,Frederiksberg,2019,0.032511763981465776
O: Dansk Folkeparti,Ballerup,2019,0.0851261164577996
O: Dansk Folkeparti,Brøndby,2019,0.08980916653074536
O: Dansk Folkeparti,Dragør,2019,0.07543672073264916
O: Dansk Folkeparti,Gentofte,2019,0.0321306095110515
O: Dansk Folkeparti,Gladsaxe,2019,0.06057917319698876
O: Dansk Folkeparti,Glostrup,2019,0.09775682114132507
O: Dansk Folkeparti,Herlev,2019,0.0712867446628874
O: Dansk Folkeparti,Albertslund,2019,0.06745397447826665
O: Dansk Folkeparti,Hvidovre,2019,0.09083030704076223
O: Dansk Folkeparti,Høje-Taastrup,2019,0.08890513521612105
O: Dansk Folkeparti,Lyngby-Taarbæk,2019,0.0392684507042253
O: Dansk Folkeparti,Rødovre,2019,0.07643061082932327
O: Dansk Folkeparti,Ishøj,2019,0.08972004498172616
O: Dansk Folkeparti,Tårnby,2019,0.10309455147381429
O: Dansk Folkeparti,Vallensbæk,2019,0.07893263342082232
