,Unnamed: 0,municipality,origin,education,age_group,gender,year,N
61510,9750423,Hørsholm,Persons of Danish origin,H70 Masters programs,25-29,Men,2024,26
61511,9750425,Hørsholm,Persons of Danish origin,H70 Masters programs,30-34,Women,2024,144
61512,9750426,Hørsholm,Persons of Danish origin,H70 Masters programs,30-34,Men,2024,105
61513,9750428,Hørsholm,Persons of Danish origin,H70 Masters programs,35-39,Women,2024,205
61514,9750429,Hørsholm,Persons of Danish origin,H70 Masters programs,35-39,Men,2024,160
61515,9750431,Hørsholm,Persons of Danish origin,H70 Masters programs,40-44,Women,2024,216
61516,9750432,Hørsholm,Persons of Danish origin,H70 Masters programs,40-44,Men,2024,174
61517,9750434,Hørsholm,Persons of Danish origin,H70 Masters programs,45-49,Women,2024,241
61518,9750435,Hørsholm,Persons of Danish origin,H70 Masters programs,45-49,Men,2024,213
61519,9750437,Hørsholm,Persons of Danish origin,H70 Masters programs,50-54,Women,2024,287
61520,9750438,Hørsholm,Persons of Danish origin,H70 Masters programs,50-54,Men,2024,271
61521,9750440,Hørsholm,Persons of Danish origin,H70 Masters programs,55-59,Women,2024,207
61522,9750441,Hørsholm,Persons of Danish origin,H70 Masters programs,55-59,Men,2024,238
61523,9750443,Hørsholm,Persons of Danish origin,H70 Masters programs,60-64,Women,2024,158
61524,9750444,Hørsholm,Persons of Danish origin,H70 Masters programs,60-64,Men,2024,211
61525,9750446,Hørsholm,Persons of Danish origin,H70 Masters programs,65-69,Women,2024,124
61526,9750447,Hørsholm,Persons of Danish origin,H70 Masters programs,65-69,Men,2024,178
61843,9751021,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,20-24,Women,2024,8
61844,9751022,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,20-24,Men,2024,6
61845,9751024,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,25-29,Women,2024,31
61846,9751025,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,25-29,Men,2024,27
61847,9751027,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,30-34,Women,2024,40
61848,9751028,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,30-34,Men,2024,39
61849,9751030,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,35-39,Women,2024,45
61850,9751031,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,35-39,Men,2024,53
61851,9751033,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,40-44,Women,2024,65
61852,9751034,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,40-44,Men,2024,62
61853,9751036,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,45-49,Women,2024,87
61854,9751037,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,45-49,Men,2024,111
61855,9751039,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,50-54,Women,2024,111
61856,9751040,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,50-54,Men,2024,124
61857,9751042,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,55-59,Women,2024,103
61858,9751043,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,55-59,Men,2024,109
61859,9751045,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,60-64,Women,2024,102
61860,9751046,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,60-64,Men,2024,86
61861,9751048,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,65-69,Women,2024,74
61862,9751049,Rudersdal,Persons of Danish origin,H40 Short cycle higher education,65-69,Men,2024,54
62127,9759633,Roskilde,Persons of Danish origin,H60 Bachelors programs,20-24,Women,2024,68
62128,9759634,Roskilde,Persons of Danish origin,H60 Bachelors programs,20-24,Men,2024,54
62129,9759636,Roskilde,Persons of Danish origin,H60 Bachelors programs,25-29,Women,2024,150
62130,9759637,Roskilde,Persons of Danish origin,H60 Bachelors programs,25-29,Men,2024,147
62131,9759639,Roskilde,Persons of Danish origin,H60 Bachelors programs,30-34,Women,2024,68
62132,9759640,Roskilde,Persons of Danish origin,H60 Bachelors programs,30-34,Men,2024,65
62133,9759642,Roskilde,Persons of Danish origin,H60 Bachelors programs,35-39,Women,2024,50
62134,9759643,Roskilde,Persons of Danish origin,H60 Bachelors programs,35-39,Men,2024,66
62135,9759645,Roskilde,Persons of Danish origin,H60 Bachelors programs,40-44,Women,2024,67
62136,9759646,Roskilde,Persons of Danish origin,H60 Bachelors programs,40-44,Men,2024,49
62137,9759648,Roskilde,Persons of Danish origin,H60 Bachelors programs,45-49,Women,2024,55
62138,9759649,Roskilde,Persons of Danish origin,H60 Bachelors programs,45-49,Men,2024,48
62139,9759651,Roskilde,Persons of Danish origin,H60 Bachelors programs,50-54,Women,2024,79
62140,9759652,Roskilde,Persons of Danish origin,H60 Bachelors programs,50-54,Men,2024,79
62141,9759654,Roskilde,Persons of Danish origin,H60 Bachelors programs,55-59,Women,2024,48
62142,9759655,Roskilde,Persons of Danish origin,H60 Bachelors programs,55-59,Men,2024,46
62143,9759657,Roskilde,Persons of Danish origin,H60 Bachelors programs,60-64,Women,2024,29
62144,9759658,Roskilde,Persons of Danish origin,H60 Bachelors programs,60-64,Men,2024,44
62145,9759660,Roskilde,Persons of Danish origin,H60 Bachelors programs,65-69,Women,2024,19
62146,9759661,Roskilde,Persons of Danish origin,H60 Bachelors programs,65-69,Men,2024,19
62258,9759875,Roskilde,Persons of Danish origin,H70 Masters programs,20-24,Women,2024,2
62259,9759876,Roskilde,Persons of Danish origin,H70 Masters programs,20-24,Men,2024,1
62260,9759878,Roskilde,Persons of Danish origin,H70 Masters programs,25-29,Women,2024,278
62261,9759879,Roskilde,Persons of Danish origin,H70 Masters programs,25-29,Men,2024,176
62262,9759881,Roskilde,Persons of Danish origin,H70 Masters programs,30-34,Women,2024,546
62263,9759882,Roskilde,Persons of Danish origin,H70 Masters programs,30-34,Men,2024,354
62264,9759884,Roskilde,Persons of Danish origin,H70 Masters programs,35-39,Women,2024,644
62265,9759885,Roskilde,Persons of Danish origin,H70 Masters programs,35-39,Men,2024,433
62266,9759887,Roskilde,Persons of Danish origin,H70 Masters programs,40-44,Women,2024,590
62267,9759888,Roskilde,Persons of Danish origin,H70 Masters programs,40-44,Men,2024,443
62355,9760061,Solrød,Persons of Danish origin,H60 Bachelors programs,15-19,Women,2024,1
62356,9760063,Solrød,Persons of Danish origin,H60 Bachelors programs,20-24,Women,2024,4
62357,9760064,Solrød,Persons of Danish origin,H60 Bachelors programs,20-24,Men,2024,2
62358,9760066,Solrød,Persons of Danish origin,H60 Bachelors programs,25-29,Women,2024,18
62359,9760067,Solrød,Persons of Danish origin,H60 Bachelors programs,25-29,Men,2024,8
62360,9760069,Solrød,Persons of Danish origin,H60 Bachelors programs,30-34,Women,2024,15
62361,9760070,Solrød,Persons of Danish origin,H60 Bachelors programs,30-34,Men,2024,10
62362,9760072,Solrød,Persons of Danish origin,H60 Bachelors programs,35-39,Women,2024,20
62363,9760073,Solrød,Persons of Danish origin,H60 Bachelors programs,35-39,Men,2024,6
62364,9760075,Solrød,Persons of Danish origin,H60 Bachelors programs,40-44,Women,2024,15
62365,9760076,Solrød,Persons of Danish origin,H60 Bachelors programs,40-44,Men,2024,8
62366,9760078,Solrød,Persons of Danish origin,H60 Bachelors programs,45-49,Women,2024,13
62367,9760079,Solrød,Persons of Danish origin,H60 Bachelors programs,45-49,Men,2024,18
62368,9760081,Solrød,Persons of Danish origin,H60 Bachelors programs,50-54,Women,2024,14
62369,9760082,Solrød,Persons of Danish origin,H60 Bachelors programs,50-54,Men,2024,8
62370,9760084,Solrød,Persons of Danish origin,H60 Bachelors programs,55-59,Women,2024,13
62371,9760085,Solrød,Persons of Danish origin,H60 Bachelors programs,55-59,Men,2024,14
62372,9760087,Solrød,Persons of Danish origin,H60 Bachelors programs,60-64,Women,2024,3
62373,9760088,Solrød,Persons of Danish origin,H60 Bachelors programs,60-64,Men,2024,11
62374,9760090,Solrød,Persons of Danish origin,H60 Bachelors programs,65-69,Women,2024,1
62375,9760091,Solrød,Persons of Danish origin,H60 Bachelors programs,65-69,Men,2024,5
62438,9760224,Solrød,Persons of Danish origin,H70 Masters programs,20-24,Women,2024,2
62439,9760226,Solrød,Persons of Danish origin,H70 Masters programs,25-29,Women,2024,41
62440,9760227,Solrød,Persons of Danish origin,H70 Masters programs,25-29,Men,2024,30
62441,9760229,Solrød,Persons of Danish origin,H70 Masters programs,30-34,Women,2024,134
62442,9760230,Solrød,Persons of Danish origin,H70 Masters programs,30-34,Men,2024,82
62443,9760232,Solrød,Persons of Danish origin,H70 Masters programs,35-39,Women,2024,139
62444,9760233,Solrød,Persons of Danish origin,H70 Masters programs,35-39,Men,2024,126
62445,9760235,Solrød,Persons of Danish origin,H70 Masters programs,40-44,Women,2024,132
62446,9760236,Solrød,Persons of Danish origin,H70 Masters programs,40-44,Men,2024,79
62447,9760238,Solrød,Persons of Danish origin,H70 Masters programs,45-49,Women,2024,112
62448,9760239,Solrød,Persons of Danish origin,H70 Masters programs,45-49,Men,2024,106
62449,9760241,Solrød,Persons of Danish origin,H70 Masters programs,50-54,Women,2024,107
62450,9760242,Solrød,Persons of Danish origin,H70 Masters programs,50-54,Men,2024,99
62451,9760244,Solrød,Persons of Danish origin,H70 Masters programs,55-59,Women,2024,55
62452,9760245,Solrød,Persons of Danish origin,H70 Masters programs,55-59,Men,2024,89
62453,9760247,Solrød,Persons of Danish origin,H70 Masters programs,60-64,Women,2024,20
62454,9760248,Solrød,Persons of Danish origin,H70 Masters programs,60-64,Men,2024,65
62455,9760250,Solrød,Persons of Danish origin,H70 Masters programs,65-69,Women,2024,26
62456,9760251,Solrød,Persons of Danish origin,H70 Masters programs,65-69,Men,2024,43
62544,9760415,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,20-24,Women,2024,8
62545,9760416,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,20-24,Men,2024,3
62546,9760418,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,25-29,Women,2024,120
62547,9760419,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,25-29,Men,2024,37
62548,9760421,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,30-34,Women,2024,243
62549,9760422,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,30-34,Men,2024,105
62550,9760424,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,35-39,Women,2024,212
62551,9760425,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,35-39,Men,2024,101
62552,9760427,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,40-44,Women,2024,218
62553,9760428,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,40-44,Men,2024,89
62554,9760430,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,45-49,Women,2024,294
62555,9760431,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,45-49,Men,2024,124
62556,9760433,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,50-54,Women,2024,371
62557,9760434,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,50-54,Men,2024,149
62558,9760436,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,55-59,Women,2024,446
62559,9760437,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,55-59,Men,2024,198
62560,9760439,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,60-64,Women,2024,427
62561,9760440,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,60-64,Men,2024,178
62562,9760442,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,65-69,Women,2024,389
62563,9760443,Gribskov,Persons of Danish origin,H50 Vocational bachelors educations,65-69,Men,2024,200
62817,9764015,Odsherred,Persons of Danish origin,H60 Bachelors programs,20-24,Women,2024,1
62818,9764016,Odsherred,Persons of Danish origin,H60 Bachelors programs,20-24,Men,2024,1
62819,9764018,Odsherred,Persons of Danish origin,H60 Bachelors programs,25-29,Women,2024,7
62820,9764019,Odsherred,Persons of Danish origin,H60 Bachelors programs,25-29,Men,2024,3
62821,9764021,Odsherred,Persons of Danish origin,H60 Bachelors programs,30-34,Women,2024,7
62822,9764022,Odsherred,Persons of Danish origin,H60 Bachelors programs,30-34,Men,2024,3
62823,9764024,Odsherred,Persons of Danish origin,H60 Bachelors programs,35-39,Women,2024,7
62824,9764025,Odsherred,Persons of Danish origin,H60 Bachelors programs,35-39,Men,2024,9
62825,9764027,Odsherred,Persons of Danish origin,H60 Bachelors programs,40-44,Women,2024,9
62826,9764028,Odsherred,Persons of Danish origin,H60 Bachelors programs,40-44,Men,2024,7
62827,9764030,Odsherred,Persons of Danish origin,H60 Bachelors programs,45-49,Women,2024,17
62828,9764031,Odsherred,Persons of Danish origin,H60 Bachelors programs,45-49,Men,2024,11
62829,9764033,Odsherred,Persons of Danish origin,H60 Bachelors programs,50-54,Women,2024,12
62830,9764034,Odsherred,Persons of Danish origin,H60 Bachelors programs,50-54,Men,2024,7
62831,9764036,Odsherred,Persons of Danish origin,H60 Bachelors programs,55-59,Women,2024,6
62832,9764037,Odsherred,Persons of Danish origin,H60 Bachelors programs,55-59,Men,2024,14
62833,9764039,Odsherred,Persons of Danish origin,H60 Bachelors programs,60-64,Women,2024,6
62834,9764040,Odsherred,Persons of Danish origin,H60 Bachelors programs,60-64,Men,2024,4
62835,9764042,Odsherred,Persons of Danish origin,H60 Bachelors programs,65-69,Women,2024,10
62836,9764043,Odsherred,Persons of Danish origin,H60 Bachelors programs,65-69,Men,2024,7
62883,9764134,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",15-19,Men,2024,59
62884,9764136,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",20-24,Women,2024,135
62885,9764137,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",20-24,Men,2024,241
62886,9764139,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",25-29,Women,2024,24
62887,9764140,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",25-29,Men,2024,64
62888,9764142,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",30-34,Women,2024,9
62889,9764143,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",30-34,Men,2024,35
62890,9764145,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Women,2024,13
62891,9764146,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Men,2024,31
62892,9764148,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Women,2024,9
62893,9764149,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Men,2024,46
62894,9764151,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Women,2024,28
62895,9764152,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Men,2024,46
62896,9764154,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Women,2024,50
62897,9764155,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Men,2024,50
62898,9764157,Holbæk,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",55-59,Women,2024,55
