municipality,predicted_vote_party,point_estimate,lower_quartile,median,upper_quartile,sd_draws,n_distinct_draws
Odense,Socialdemokratiet (A),0.2514336381952481,0.25138576498296905,0.2515479055200158,0.2516948597484202,2.5930670895257286e-4,250
Odense,Other - Left,0.13341903903173355,0.13331479038418745,0.13335784293340214,0.13342861189570204,9.738262268514212e-5,250
Odense,Socialistisk Folkeparti (F),0.11811227468199029,0.11811502654582358,0.11811597605643159,0.11811750029510289,5.681998189436647e-5,250
Odense,Other - Right,0.11477900202993642,0.11465655868377826,0.11470858294789742,0.11474609670906202,7.735701441272012e-5,250
Odense,Liberal Alliance (I),0.10056285969066765,0.10056383009614539,0.10062914929202232,0.10068649308169367,1.1738539293599954e-4,250
Odense,Venstre (V),0.09103858058757595,0.09097480517053799,0.09100768959699886,0.09107234244991703,8.040611531807952e-5,250
Odense,Moderaterne (M),0.08842964285181484,0.08846050377190759,0.08849494451830886,0.08856889797731503,9.002368044360087e-5,250
Odense,Danmarksdemokraterne (Æ),0.0485802385609933,0.04858123271122431,0.04858152606137549,0.04858190382581347,2.740067783924095e-5,250
Odense,Did not vote,0.048178860122394654,0.04783263523897484,0.0480244554895434,0.04816183404440482,2.6483122308354473e-4,250
Odense,Other,0.005465864247645288,0.005465892375340295,0.005467785685365713,0.005469447824196767,3.402475157565185e-6,250
Odsherred,Socialdemokratiet (A),0.3261392522347157,0.32617459551485156,0.3262322527310406,0.32630035050871614,1.0288927920772711e-4,250
Odsherred,Other - Right,0.11181611928474071,0.11169133373234744,0.11174503002926231,0.11178806951654421,7.30448400448474e-5,250
Odsherred,Danmarksdemokraterne (Æ),0.10417202864727469,0.10417333822317454,0.10417400175583424,0.10417472497660418,2.343346882116696e-5,250
Odsherred,Venstre (V),0.09083177873848716,0.09080339964293369,0.09081940334650188,0.09084719350300202,3.445364035412134e-5,250
Odsherred,Liberal Alliance (I),0.08784096991707883,0.08781543982461278,0.08787185103372278,0.08793620211727551,1.0472159199326423e-4,250
Odsherred,Moderaterne (M),0.08319617637571625,0.08321019633431152,0.08322794052611387,0.0832553932607461,4.2474334586070316e-5,250
Odsherred,Other - Left,0.0728327033548537,0.07278660475794291,0.07280389615802488,0.07283377488060762,4.7803924143341174e-5,250
Odsherred,Socialistisk Folkeparti (F),0.07065729973003236,0.07065809634926076,0.07065875486623516,0.07066013975735559,4.57440473949781e-5,250
Odsherred,Did not vote,0.04674429313526119,0.04657840117096423,0.046655155895744836,0.046720513943465485,1.0279975144433413e-4,250
Odsherred,Other,0.005769378581839477,0.005768638579159302,0.005770273686669736,0.005772138935468366,3.0354084635728883e-6,250
Randers,Socialdemokratiet (A),0.3085430498933016,0.30851980756225006,0.3086055933809416,0.30868852695184024,1.3578701976957346e-4,250
Randers,Liberal Alliance (I),0.13252743804161077,0.132519486182461,0.13257658389409932,0.1326289580519998,1.0088266595875331e-4,250
Randers,Venstre (V),0.10757300046887013,0.10753599540388908,0.10755213274115696,0.10758934687578994,4.375413062973995e-5,250
Randers,Other - Right,0.10693536521730539,0.10681022347965242,0.10685058741806022,0.1068919690104009,6.918647839001988e-5,250
Randers,Moderaterne (M),0.07763928378720343,0.07765937217803412,0.07767925473165194,0.07771433002014536,4.965169933614875e-5,250
Randers,Other - Left,0.07430176483471042,0.07423498108617071,0.07425571164277744,0.07429400955299204,5.49780520198801e-5,250
Randers,Danmarksdemokraterne (Æ),0.07165799285037278,0.07165877818091196,0.07165926140089096,0.071659798658502,2.4097859997105352e-5,250
Randers,Socialistisk Folkeparti (F),0.06580349952238941,0.06580430481609285,0.06580488292977102,0.06580627849397902,4.967273483313634e-5,250
Randers,Did not vote,0.04851299794262878,0.04836791284262748,0.048456557139880126,0.0485519399176557,1.3929800163224338e-4,250
Randers,Other,0.0065056074416072595,0.006505376952936253,0.006507031959070698,0.006508550050604044,2.92413524518122e-6,250
Rebild,Socialdemokratiet (A),0.3094257668319811,0.30939649358134147,0.30947509110208316,0.30957401047792055,1.3934304266671196e-4,250
Rebild,Venstre (V),0.11552258470479931,0.11549883246596447,0.1155146668276362,0.11555326819353187,4.4090774289146904e-5,250
Rebild,Moderaterne (M),0.11483614671171595,0.11485501246088273,0.11487320144624033,0.11491583765889896,5.263358057298088e-5,250
Rebild,Other - Right,0.10236976556037757,0.10222421877955098,0.10227444492684136,0.10230530544419858,7.085339953489895e-5,250
Rebild,Liberal Alliance (I),0.0990354275219512,0.09905343434683726,0.09911138563734917,0.09917550344653611,1.0379411180885887e-4,250
Rebild,Other - Left,0.07904438398748725,0.07896965007581207,0.07899169394318178,0.07903422768155174,5.735444426798697e-5,250
Rebild,Socialistisk Folkeparti (F),0.07366957032613715,0.07367073334697184,0.07367134068291101,0.07367288651461494,5.2561275842884105e-5,250
Rebild,Danmarksdemokraterne (Æ),0.06421015727433606,0.06421096023994205,0.06421134827656116,0.06421182598774902,2.65554006933018e-5,250
Rebild,Did not vote,0.036666570846684475,0.03650388526726614,0.03661113170852387,0.03668415981185598,1.4392134789418414e-4,250
Rebild,Other,0.005219626234529973,0.005220148171483193,0.005221827919034263,0.005223686406257073,3.008524979966915e-6,250
Ringkøbing-Skjern,Socialdemokratiet (A),0.2547414126475567,0.2547329361615251,0.25479295446062133,0.25484637453036774,8.762264328600854e-5,250
Ringkøbing-Skjern,Venstre (V),0.24213228062321418,0.24209523917289877,0.24211314816373758,0.24213810477751763,3.9418932613454393e-5,250
Ringkøbing-Skjern,Other - Right,0.11838893746517287,0.11822832012100276,0.1182727106561742,0.11832609489440712,7.778561029078858e-5,250
Ringkøbing-Skjern,Liberal Alliance (I),0.08596653846488446,0.08599181803969469,0.08607288523278213,0.08613504599484587,1.1928424100601121e-4,250
Ringkøbing-Skjern,Danmarksdemokraterne (Æ),0.07083033198477642,0.07083160418438729,0.07083204450563126,0.07083254154901363,3.052082291245134e-5,250
Ringkøbing-Skjern,Other - Left,0.06959022235958873,0.06955071675040454,0.06956852272493466,0.0695923894572299,4.2867553042884825e-5,250
Ringkøbing-Skjern,Moderaterne (M),0.06281246513270315,0.06282444063094814,0.06283844750273512,0.0628593255204726,4.0214128155262645e-5,250
Ringkøbing-Skjern,Socialistisk Folkeparti (F),0.048348501993722356,0.04834942648112511,0.04834983604880242,0.04835179704742609,5.992944684966088e-5,250
Ringkøbing-Skjern,Did not vote,0.042150064858253386,0.04202000839136346,0.0420877801233069,0.04213356233493115,8.79495366024221e-5,250
Ringkøbing-Skjern,Other,0.005039244470127794,0.005039977211426641,0.0050423269851393206,0.005044128746358559,3.4575142320582817e-6,250
Ringsted,Socialdemokratiet (A),0.26926409516906924,0.2691696761436003,0.2692531704501784,0.2693385950918485,1.3901406741499779e-4,250
Ringsted,Other - Right,0.1350075043201159,0.13485738262853483,0.13492926504209346,0.13497428988016727,9.311605029759764e-5,250
Ringsted,Venstre (V),0.10979932419364496,0.10976736980266427,0.10978496972828071,0.10981908719378254,4.64115194240773e-5,250
Ringsted,Socialistisk Folkeparti (F),0.10045274212058898,0.10045453848338634,0.10045525688858079,0.10045671582013768,4.872431899380986e-5,250
Ringsted,Liberal Alliance (I),0.09701498755334231,0.09700494308435167,0.09707276008871307,0.09714646759582059,1.222221935807455e-4,250
Ringsted,Moderaterne (M),0.08932762255197615,0.0893458572403528,0.08936740805530274,0.08940396396913503,5.642542852874076e-5,250
Ringsted,Other - Left,0.08426427110127609,0.08418526505295319,0.08420890831614393,0.08425061683033667,6.0739314709560084e-5,250
Ringsted,Danmarksdemokraterne (Æ),0.06352494489758796,0.0635257327441707,0.0635261471999979,0.06352662961245364,2.3584650019405712e-5,250
Ringsted,Did not vote,0.04614803552158228,0.04607475249475792,0.04616346197570345,0.04623937125397667,1.372185713545993e-4,250
Ringsted,Other,0.005196472570816157,0.005196181426787443,0.005198147137058787,0.0052002835865401645,3.5426722777027427e-6,250
Roskilde,Socialdemokratiet (A),0.23666448441784071,0.23654724207770822,0.23666747915786193,0.23679737380477867,2.0836835706710736e-4,250
Roskilde,Socialistisk Folkeparti (F),0.18037950905196173,0.18038326513480024,0.18038476328699735,0.180386639780387,5.68157919306435e-5,250
Roskilde,Venstre (V),0.13225797154292615,0.13221176725945305,0.13223657200876704,0.1322948850132618,6.92320954876034e-5,250
Roskilde,Other - Left,0.12963029681639568,0.12952681689932244,0.1295608631405652,0.12961462013422761,7.921447257145001e-5,250
Roskilde,Liberal Alliance (I),0.09437914499374954,0.09437957716374419,0.09442864622062769,0.09447572873855996,8.997466070044889e-5,250
Roskilde,Moderaterne (M),0.07371982553291748,0.07374477369321011,0.07377339522490736,0.07382846212291888,7.3051192252285e-5,250
Roskilde,Other - Right,0.06528896317859192,0.06520463898041481,0.06523481544405621,0.06525830625447787,4.2062194467974904e-5,250
Roskilde,Danmarksdemokraterne (Æ),0.041919129275183785,0.04191978479919427,0.041920066219878274,0.04192030485300097,2.639778237654414e-5,250
Roskilde,Did not vote,0.04026778303717245,0.04006300782366784,0.04024487118154271,0.040356539104571695,2.1423525356676837e-4,250
Roskilde,Other,0.005492892153260558,0.005492904679927069,0.005494326971430939,0.0054956916820956435,2.607961179723136e-6,250
Rudersdal,Socialdemokratiet (A),0.18895834182788207,0.18883728458119703,0.1890335916335314,0.18920952664142496,3.0522151682848826e-4,250
Rudersdal,Venstre (V),0.17696820019839196,0.17691513313833743,0.17695260093904047,0.17702003942262673,9.442605601200392e-5,250
Rudersdal,Other - Left,0.17669045504707848,0.17653758201413,0.1765862961562414,0.17665515384462163,1.1457939701717197e-4,250
Rudersdal,Other - Right,0.1501401368126083,0.14999480460503312,0.15006027155426938,0.15011489607921807,9.77008139139248e-5,250
Rudersdal,Liberal Alliance (I),0.08500250889249396,0.08499407894394194,0.08508392318797922,0.08516302762115664,1.4350414358941307e-4,250
Rudersdal,Socialistisk Folkeparti (F),0.07701517853827175,0.07701625334427639,0.07701682622431,0.07701853977648562,6.976713228589141e-5,250
Rudersdal,Moderaterne (M),0.07484136386362479,0.07487479274610583,0.07491572926793368,0.07499667184547476,1.0193467706647247e-4,250
Rudersdal,Did not vote,0.03340043940154776,0.03308755911487539,0.03329308009329175,0.0334597418309982,3.162114270753385e-4,250
Rudersdal,Danmarksdemokraterne (Æ),0.029017479025299053,0.029017846318102412,0.029017997344570813,0.02901819824921314,3.191411023045965e-5,250
Rudersdal,Other,0.007965896392801887,0.007965652046467046,0.007968256227453632,0.007970549109574718,4.159540393896031e-6,250
Rødovre,Socialdemokratiet (A),0.29239220873297195,0.292342113254625,0.292464728199862,0.2926046294747501,2.127454255555101e-4,250
Rødovre,Other - Left,0.11934002398673929,0.11924642947630804,0.11927838509987872,0.11933744575619706,7.878426535169268e-5,250
Rødovre,Socialistisk Folkeparti (F),0.11617305749101146,0.1161758777318328,0.1161767218878195,0.11617805376074278,5.361633301692798e-5,250
Rødovre,Other - Right,0.10929679204416076,0.10921203314889644,0.10926674350762061,0.10930776560278602,7.522306520532341e-5,250
Rødovre,Moderaterne (M),0.0926595717589502,0.09268562232007665,0.0927135782315126,0.09277044284279239,7.350356612613984e-5,250
Rødovre,Liberal Alliance (I),0.08952172315341698,0.08948759888144611,0.08954542978778685,0.08961082439729946,1.1017117489430165e-4,250
Rødovre,Venstre (V),0.07720791973145574,0.07717292078340038,0.07719578310586284,0.07724525708718943,6.448651015737177e-5,250
Rødovre,Danmarksdemokraterne (Æ),0.05142584817856033,0.05142683204120441,0.05142714904173071,0.051427495824070114,2.5346092094674254e-5,250
Rødovre,Did not vote,0.04672008904671884,0.04645293350961191,0.046590864692083095,0.04670997384838546,2.197310145486987e-4,250
Rødovre,Other,0.00526276587601445,0.005261776766681961,0.005263453024836765,0.005265348520764667,3.193367388240653e-6,250
Silkeborg,Socialdemokratiet (A),0.2672268904508039,0.2672004013284863,0.2672904916129566,0.2673705662523644,1.5014354464303032e-4,250
Silkeborg,Venstre (V),0.1618663091315252,0.16182352681400367,0.1618464242864737,0.16188459909347652,5.2693369759949755e-5,250
Silkeborg,Other - Right,0.10931298590262865,0.10918907570214292,0.10923848589825147,0.10928480906068103,7.256489774237056e-5,250
Silkeborg,Other - Left,0.10408270824042493,0.10402376803664545,0.10405187443972161,0.10409117362254736,6.116678352345535e-5,250
Silkeborg,Liberal Alliance (I),0.09410779308235825,0.09410887543423993,0.0941679792617266,0.09424115546585568,1.1036372188837834e-4,250
Silkeborg,Socialistisk Folkeparti (F),0.085748447439226,0.08575041363399016,0.08575110700681754,0.08575266297602913,5.850738498674e-5,250
Silkeborg,Moderaterne (M),0.07332998817952115,0.0733499642940975,0.0733749901683147,0.0734182378372876,5.638558233272319e-5,250
Silkeborg,Danmarksdemokraterne (Æ),0.05996122337742533,0.05996244986389894,0.05996278742509546,0.059963184591697784,2.805563457486982e-5,250
Silkeborg,Did not vote,0.03915344067217373,0.038957239488798714,0.03905496026569408,0.03913516349886925,1.5219535492865219e-4,250
Silkeborg,Other,0.005210213523912919,0.005210244896431229,0.0052119580508511315,0.005214079100246178,3.1989484605327134e-6,250
Skanderborg,Socialdemokratiet (A),0.2602639486633446,0.2602336799449498,0.2603262118117049,0.2604275121019528,1.5381660947258333e-4,250
Skanderborg,Venstre (V),0.13891169599787992,0.13889812148988212,0.1389189517542975,0.13895561976306908,5.275013719858768e-5,250
Skanderborg,Socialistisk Folkeparti (F),0.1205316935615257,0.12053373461206672,0.12053474717539746,0.12053612770789394,5.6444894238893855e-5,250
Skanderborg,Other - Left,0.11412320488510548,0.11403885149783732,0.11406672849713316,0.11410690452475994,6.242151281362012e-5,250
Skanderborg,Other - Right,0.10448619568456072,0.10441224500729862,0.10446285362089677,0.10450355721727901,7.280847616318272e-5,250
Skanderborg,Moderaterne (M),0.10423238763274745,0.1042535151421922,0.10427268351625338,0.10431545539032112,5.5732307759954756e-5,250
Skanderborg,Liberal Alliance (I),0.07760392088563342,0.07753938138338358,0.07760598364812914,0.07766941245651254,1.0949887067339306e-4,250
Skanderborg,Danmarksdemokraterne (Æ),0.043145398340819235,0.04314587080747829,0.04314611650194459,0.04314644849209506,2.77173417566906e-5,250
Skanderborg,Did not vote,0.032121865770860875,0.031923058325489945,0.03203210111316657,0.032113830705463926,1.6034075305896162e-4,250
Skanderborg,Other,0.004579688577522587,0.004577817867312447,0.004579748367739855,0.0045815868839248815,3.1738803093737315e-6,250
Skive,Socialdemokratiet (A),0.306065969725782,0.3060611895031238,0.30612173356664296,0.3061763832014223,9.170454435082956e-5,250
Skive,Venstre (V),0.12576830782665588,0.1257443890308,0.12575948414392765,0.12577959565507366,3.411357692260405e-5,250
Skive,Other - Right,0.11266943506692707,0.11254036634146089,0.11259078487401394,0.11262694305756898,7.767317357658635e-5,250
Skive,Danmarksdemokraterne (Æ),0.10431508971294665,0.10431628564774051,0.10431695512768502,0.10431767752252122,2.3486922880183788e-5,250
Skive,Liberal Alliance (I),0.08973253192770138,0.08971438824890723,0.08978335021836029,0.08984288267244334,1.0813818265138076e-4,250
Skive,Moderaterne (M),0.08804071651763715,0.08805430557795449,0.08807095645968153,0.08809384001226184,4.1454424713993236e-5,250
Skive,Socialistisk Folkeparti (F),0.06374863928040499,0.06374926847087778,0.06374981802439167,0.06375115839858553,4.8326861360972773e-5,250
Skive,Other - Left,0.05969491347346076,0.05963925017430817,0.059653567414205036,0.059682939257288556,4.622657309408597e-5,250
Skive,Did not vote,0.044692519811680265,0.044585675428137884,0.04464999494151983,0.044710247252462094,9.510295493285717e-5,250
Skive,Other,0.005271876656803942,0.005271350753070779,0.005273349650736083,0.005275075229115303,3.134440076851617e-6,250
Slagelse,Socialdemokratiet (A),0.2885236762939421,0.2885092527067502,0.28857319578149687,0.28864878282845513,1.2257236021933536e-4,250
Slagelse,Moderaterne (M),0.1268100715435113,0.12682981222748463,0.12684758861196588,0.1268772278176176,4.545684857516362e-5,250
Slagelse,Venstre (V),0.12065949182697926,0.12064300978585221,0.12066078289054114,0.12069012400298298,4.069606835172016e-5,250
Slagelse,Other - Right,0.10058867256528552,0.10049771085105656,0.10054068378787843,0.1005716194795738,6.60761774733157e-5,250
Slagelse,Liberal Alliance (I),0.10010983329485346,0.10006181362313606,0.10012004222059781,0.10017147950342864,1.0140518476986196e-4,250
Slagelse,Other - Left,0.07662689128421434,0.07655739254204029,0.07657518135040814,0.07661276867268348,5.180929156689693e-5,250
Slagelse,Socialistisk Folkeparti (F),0.07035998060288604,0.07036054941065537,0.07036111383021273,0.07036257496914297,5.128320964233007e-5,250
Slagelse,Danmarksdemokraterne (Æ),0.06150211979820299,0.06150242409075662,0.061502831464017055,0.06150327142136598,2.4444384208887953e-5,250
Slagelse,Did not vote,0.04893868837449074,0.04880514077068762,0.04889760675560666,0.04896467761760953,1.2406911880285653e-4,250
Slagelse,Other,0.005880574415634263,0.005879182541091729,0.005880870326525404,0.005882361262259631,2.9392807179670594e-6,250
Solrød,Socialdemokratiet (A),0.2463282998405494,0.24633892831923684,0.24641698261771033,0.24649932604607516,1.4332953998797706e-4,250
Solrød,Venstre (V),0.1523336175202127,0.15231781190956944,0.1523388855446266,0.15237389499729748,4.652007555875022e-5,250
Solrød,Liberal Alliance (I),0.11490448372356946,0.11488850488900232,0.11494228471385408,0.1149963878073518,1.003749770889144e-4,250
Solrød,Socialistisk Folkeparti (F),0.10270592873778901,0.10270764617874567,0.1027085071627135,0.10270981330157827,5.346700890591299e-5,250
Solrød,Moderaterne (M),0.09327154620156713,0.0932927751940113,0.09331268662582723,0.09335253798139406,5.317329330530952e-5,250
Solrød,Other - Right,0.09114304090155526,0.09103570243571901,0.09107544590610837,0.0911087103097526,6.329127900134042e-5,250
Solrød,Other - Left,0.08613490705135657,0.08606844306387501,0.08609084903846267,0.08613324761759526,5.7638207833614704e-5,250
Solrød,Danmarksdemokraterne (Æ),0.07123189843174223,0.07123271914065563,0.07123319118206922,0.071233615402310893,2.5647097993071875e-5,250
Solrød,Did not vote,0.035908558765845824,0.03569249085154161,0.03579209953782163,0.035869726696540885,1.452624064270916e-4,250
Solrød,Other,0.006037718825812411,0.006037255671187276,0.006038814506690226,0.006040382712298856,2.909419625765686e-6,250
Sorø,Socialdemokratiet (A),0.2996568921586815,0.29960644649119655,0.29970470836020974,0.29980172357180934,1.563230337407185e-4,250
Sorø,Socialistisk Folkeparti (F),0.11416611187614602,0.11416827853622791,0.11416913499518441,0.11417049358675609,5.182470456685902e-5,250
Sorø,Venstre (V),0.10939925385698777,0.1093587952303294,0.1093782851431005,0.10941218850434128,4.995159723752103e-5,250
Sorø,Other - Right,0.10380858110868066,0.1037066197800484,0.10375386872133657,0.10378862440422079,6.934097779388012e-5,250
Sorø,Moderaterne (M),0.10336491756307382,0.10338074963650368,0.10340545033862886,0.10344672282683534,5.711691074000763e-5,250
Sorø,Other - Left,0.08483931439239097,0.08476320952241877,0.08479267053160111,0.08483428631525063,6.221944303060479e-5,250
Sorø,Liberal Alliance (I),0.07840841071004212,0.07838743642683751,0.07845163807456057,0.07850873636038927,1.048787449122899e-4,250
Sorø,Danmarksdemokraterne (Æ),0.055600478306061206,0.055601430248827605,0.055601773970393134,0.05560213979990402,2.4118865981513534e-5,250
Sorø,Did not vote,0.045822259497831405,0.04565788186710447,0.04575435508371443,0.04584967988197333,1.5489239818430774e-4,250
Sorø,Other,0.0049337805301045345,0.004933172579866719,0.0049350334971920255,0.00493668851996967,3.0399636206460844e-6,250
Stevns,Socialdemokratiet (A),0.290038228645921,0.2900123664853731,0.29007966504619603,0.29014255664719746,1.0865118335088375e-4,250
Stevns,Venstre (V),0.1285359893105086,0.12850227348891086,0.12851773270100764,0.12854651676622111,3.881843434100455e-5,250
Stevns,Other - Right,0.10312675107965606,0.1029998082539225,0.10305031319759397,0.10307884267359593,6.590191030211017e-5,250
Stevns,Socialistisk Folkeparti (F),0.09953524542785151,0.09953773046953387,0.09953864142449331,0.09954006224807752,5.0503871658289975e-5,250
Stevns,Liberal Alliance (I),0.0969372442068386,0.09693629653698131,0.09700524589562476,0.09705648645818821,1.01001977329721e-4,250
Stevns,Other - Left,0.07747208497175564,0.07742080930728619,0.07744073577057041,0.07747017669233736,4.917357822813598e-5,250
Stevns,Danmarksdemokraterne (Æ),0.07713716753304982,0.0771388541683977,0.07713932932667253,0.07713982789231968,2.4580539968130882e-5,250
Stevns,Moderaterne (M),0.0765110348523904,0.07653809113170387,0.07655466990429322,0.0765836494697091,4.683483527162599e-5,250
Stevns,Did not vote,0.04491017491247283,0.044761704048904186,0.044839941347128404,0.04490264807944428,1.1044947567750207e-4,250
Stevns,Other,0.005796079059555577,0.005796051590864062,0.005798050122998654,0.0057995353566961455,2.9275935457890424e-6,250
Struer,Socialdemokratiet (A),0.3394832480363328,0.33947980142877887,0.33953365665747337,0.33958945994193573,8.845145520934735e-5,250
Struer,Venstre (V),0.14167369544719022,0.1416293984709835,0.141645431825274,0.14166553729966028,3.365472490729484e-5,250
Struer,Liberal Alliance (I),0.10125094463085299,0.10125883719327676,0.10132198909150439,0.1013704127416038,9.235683279926028e-5,250
Struer,Danmarksdemokraterne (Æ),0.0928982161726287,0.09290025275221991,0.09290074215525676,0.09290143278745114,2.4718278692656016e-5,250
Struer,Other - Right,0.08224730905882542,0.08212901274537375,0.0821624971728713,0.08219347116121954,5.5942492464014034e-5,250
Struer,Moderaterne (M),0.07219825410948405,0.07221512022007481,0.0722294796094997,0.07225143775270382,3.8422976121581865e-5,250
Struer,Socialistisk Folkeparti (F),0.0627517655114973,0.06275290366366432,0.06275346816479524,0.062754792934829,5.0717068567333244e-5,250
Struer,Other - Left,0.05859685021655258,0.05854860526647088,0.05856393714541142,0.058590573835961814,4.067007579534664e-5,250
Struer,Did not vote,0.04331245719010584,0.04320662280260569,0.04327111363366705,0.043323915817357866,9.05599051801202e-5,250
Struer,Other,0.0055872596265301696,0.005587488396455497,0.005589318886259196,0.005590722470320048,2.6770096463553706e-6,250
Svendborg,Socialdemokratiet (A),0.32432777223717674,0.3243394762579724,0.3244088435796164,0.3244868796000089,1.2174244647805788e-4,250
Svendborg,Moderaterne (M),0.10913179861476742,0.10915568565669298,0.10917369243342984,0.10920226407122514,4.661324971657703e-5,250
Svendborg,Other - Left,0.0991979195801727,0.09914539025187234,0.09916691074127248,0.09920346850236506,5.1035266468386664e-5,250
Svendborg,Other - Right,0.09521019692767556,0.09507794546692545,0.0951276644635361,0.09515584126677222,6.37008752568484e-5,250
Svendborg,Socialistisk Folkeparti (F),0.09158833028248292,0.09159029400514757,0.09159094326073164,0.09159240732551006,5.0317922984984726e-5,250
Svendborg,Liberal Alliance (I),0.08341451671210733,0.08342608790266391,0.083480682653329,0.08353629643571159,9.739940133964313e-5,250
Svendborg,Venstre (V),0.08025409196923913,0.08023186575694743,0.08024580866424375,0.08027790859981317,3.886453287488665e-5,250
Svendborg,Danmarksdemokraterne (Æ),0.07307129204683291,0.07307247382301929,0.0730730120001522,0.0730734748176197,2.535947299928551e-5,250
Svendborg,Did not vote,0.03835047651953212,0.038148693457773136,0.0382362887170615,0.03830249427319658,1.1951808229527589e-4,250
Svendborg,Other,0.005453605110013264,0.005453940506840992,0.005455522963382009,0.005457134957074257,2.8231710533229773e-6,250
Syddjurs,Socialdemokratiet (A),0.2851262821041432,0.2851007979081138,0.2851782537203381,0.28526507734350787,1.3523358650342646e-4,250
Syddjurs,Liberal Alliance (I),0.12372414410749456,0.12374045765186614,0.12379055192610589,0.12384526864173125,1.0154313385101706e-4,250
Syddjurs,Venstre (V),0.112332263346089,0.1122981048988618,0.11231753688889037,0.11234823006346265,4.39830659140875e-5,250
Syddjurs,Other - Left,0.10194723513576885,0.1018855989844403,0.10190974769581981,0.10194893373396811,5.639146287920545e-5,250
Syddjurs,Other - Right,0.09794894445476444,0.09783770492290336,0.09787832052953799,0.09790948277550073,6.644796936471129e-5,250
Syddjurs,Danmarksdemokraterne (Æ),0.08050744768044592,0.08050902082732697,0.08050958429597216,0.08051007118147016,2.5457811828873336e-5,250
Syddjurs,Socialistisk Folkeparti (F),0.07957615398609644,0.07957821912752529,0.07957884169918393,0.07957992608032512,5.117315893862705e-5,250
Syddjurs,Moderaterne (M),0.0721703633749866,0.07219245294732674,0.07221197930561915,0.0722482765395538,5.0771430159198184e-5,250
Syddjurs,Did not vote,0.04005947172283396,0.03987751860391209,0.03997568577039985,0.04004547218988036,1.3879616831261426e-4,250
Syddjurs,Other,0.006607694087377068,0.006608166943735664,0.006609618951684642,0.0066112049434419,2.9432792420584467e-6,250
Sønderborg,Socialdemokratiet (A),0.33482675336773576,0.33477030905523664,0.33483999721094226,0.3349072327332865,1.1140283227637297e-4,250
Sønderborg,Venstre (V),0.10911893807041745,0.1090828789806479,0.10909838500652289,0.10913481684088092,3.970450528649885e-5,250
Sønderborg,Other - Right,0.10309129365348134,0.10295811505754655,0.10300476816926302,0.10304650318637444,6.963367527100681e-5,250
Sønderborg,Liberal Alliance (I),0.10103184708277312,0.10104212825058807,0.1010964581991879,0.1011542735384531,1.0197041708077969e-4,250
Sønderborg,Danmarksdemokraterne (Æ),0.08226349163922837,0.08226476638583577,0.08226530490695058,0.08226587380122528,2.5065109537515612e-5,250
Sønderborg,Moderaterne (M),0.08059378673829233,0.08060899380633293,0.0806269396622325,0.08065658155877198,4.507029922444048e-5,250
Sønderborg,Other - Left,0.06968405722175748,0.06962279560930597,0.06964663635498337,0.06967790679020679,4.9910679822559725e-5,250
Sønderborg,Socialistisk Folkeparti (F),0.06690104085177322,0.06690207625191547,0.06690267844803188,0.06690403524660145,4.9843521795056304e-5,250
Sønderborg,Did not vote,0.04638781655753549,0.046305537086124185,0.046379219455798745,0.046443640418879856,1.1138357144446179e-4,250
Sønderborg,Other,0.0061009748170054385,0.00610127282186964,0.006102847602988475,0.006104523409923699,2.9556642632110124e-6,250
Thisted,Socialdemokratiet (A),0.3436486727684723,0.3435642725681658,0.34361454263372754,0.3436790642865517,9.352216830858537e-5,250
Thisted,Venstre (V),0.11165182653672134,0.11162479005512774,0.11163889252508621,0.11166204486283454,3.443709674408235e-5,250
Thisted,Liberal Alliance (I),0.10530163389680786,0.10529955463009015,0.10534453321974988,0.10541489507450405,9.852291593580684e-5,250
Thisted,Other - Right,0.1027771106260429,0.10266053364661185,0.10271017378835293,0.10274740352601061,6.777952223482422e-5,250
Thisted,Danmarksdemokraterne (Æ),0.0897688881061702,0.0897700212134291,0.08977071416305366,0.08977121859834689,2.4568082401989403e-5,250
Thisted,Other - Left,0.06759126159876215,0.06752955186257764,0.06754638254373505,0.0675736951294488,4.591352887714871e-5,250
Thisted,Moderaterne (M),0.06641991246559771,0.06643187110718521,0.06644667756619033,0.06647330034884996,4.294300627356578e-5,250
Thisted,Socialistisk Folkeparti (F),0.06281618341787523,0.06281725386607981,0.06281783569579548,0.06281901597722947,4.86289232839964e-5,250
Thisted,Did not vote,0.044087125270729055,0.0440671522555585,0.044131758233997925,0.044187473015099135,9.699092581038283e-5,250
Thisted,Other,0.005937385312821286,0.005937325044220773,0.0059386287714572866,0.0059406682455081326,2.855736693791519e-6,250
Tårnby,Socialdemokratiet (A),0.3006409799380625,0.3006123377081837,0.300694167544335,0.3008011293263838,1.6181650956699327e-4,250
Tårnby,Other - Right,0.13268216463460186,0.1325421169246804,0.13260022079351208,0.13264746599325128,8.70713645764487e-5,250
Tårnby,Liberal Alliance (I),0.110484755362212,0.11049000698209802,0.1105553590858232,0.11061683000161945,1.1764922689970824e-4,250
Tårnby,Other - Left,0.09777670746342833,0.09770203956238725,0.09772739688559873,0.09777370338208129,7.162183463897661e-5,250
Tårnby,Moderaterne (M),0.08667013219393628,0.08669483544831125,0.08671669215460161,0.08675700566613576,5.949822778995855e-5,250
Tårnby,Socialistisk Folkeparti (F),0.08105412705644749,0.08105625888897926,0.08105690168001975,0.08105841454748011,4.903843719060148e-5,250
