MunicipalityCode,MunicipalityName,Age,Sex,Education,N
0125,Ekerö,61-70,Female,Primary <9yr,13.0
0125,Ekerö,61-70,Female,Tertiary 2yr+,397.2
0125,Ekerö,61-70,Female,Tertiary <2yr,297.4
0125,Ekerö,61-70,Female,Upper secondary,617.7
0125,Ekerö,61-70,Male,Postgraduate,23.6
0125,Ekerö,61-70,Male,Primary 9-10yr,196.3
0125,Ekerö,61-70,Male,Primary <9yr,17.1
0125,Ekerö,61-70,Male,Tertiary 2yr+,316.9
0125,Ekerö,61-70,Male,Tertiary <2yr,284.4
0125,Ekerö,61-70,Male,Upper secondary,638.1
0125,Ekerö,71-104,Female,Postgraduate,26.4
0125,Ekerö,71-104,Female,Primary 9-10yr,185.9
0125,Ekerö,71-104,Female,Primary <9yr,145.6
0125,Ekerö,71-104,Female,Tertiary 2yr+,476.9
0125,Ekerö,71-104,Female,Tertiary <2yr,372.4
0125,Ekerö,71-104,Female,Upper secondary,748.3
0125,Ekerö,71-104,Male,Postgraduate,46.6
0125,Ekerö,71-104,Male,Primary 9-10yr,184.0
0125,Ekerö,71-104,Male,Primary <9yr,157.9
0125,Ekerö,71-104,Male,Tertiary 2yr+,383.8
0125,Ekerö,71-104,Male,Tertiary <2yr,229.3
0125,Ekerö,71-104,Male,Upper secondary,784.1
0126,Huddinge,18-22,Female,Primary 9-10yr,2554.9
0126,Huddinge,18-22,Female,Primary <9yr,14.0
0126,Huddinge,18-22,Female,Tertiary 2yr+,334.6
0126,Huddinge,18-22,Female,Tertiary <2yr,972.8
0126,Huddinge,18-22,Female,Upper secondary,2168.4
0126,Huddinge,18-22,Male,Primary 9-10yr,2745.6
0126,Huddinge,18-22,Male,Primary <9yr,19.5
0126,Huddinge,18-22,Male,Tertiary 2yr+,177.8
0126,Huddinge,18-22,Male,Tertiary <2yr,803.9
0126,Huddinge,18-22,Male,Upper secondary,2341.2
0126,Huddinge,23-30,Female,Postgraduate,15.1
0126,Huddinge,23-30,Female,Primary 9-10yr,112.4
0126,Huddinge,23-30,Female,Primary <9yr,29.5
0126,Huddinge,23-30,Female,Tertiary 2yr+,1086.5
0126,Huddinge,23-30,Female,Tertiary <2yr,532.2
0126,Huddinge,23-30,Female,Upper secondary,759.7
0126,Huddinge,23-30,Male,Postgraduate,15.3
0126,Huddinge,23-30,Male,Primary 9-10yr,232.1
0126,Huddinge,23-30,Male,Primary <9yr,44.9
0126,Huddinge,23-30,Male,Tertiary 2yr+,657.5
0126,Huddinge,23-30,Male,Tertiary <2yr,548.9
0126,Huddinge,23-30,Male,Upper secondary,1033.8
0126,Huddinge,31-40,Female,Postgraduate,102.6
0126,Huddinge,31-40,Female,Primary 9-10yr,315.6
0126,Huddinge,31-40,Female,Primary <9yr,126.5
0126,Huddinge,31-40,Female,Tertiary 2yr+,3161.1
0126,Huddinge,31-40,Female,Tertiary <2yr,1333.9
0126,Huddinge,31-40,Female,Upper secondary,1959.7
0126,Huddinge,31-40,Male,Postgraduate,102.4
0126,Huddinge,31-40,Male,Primary 9-10yr,598.2
0126,Huddinge,31-40,Male,Primary <9yr,166.3
0126,Huddinge,31-40,Male,Tertiary 2yr+,1986.3
0126,Huddinge,31-40,Male,Tertiary <2yr,1327.9
0126,Huddinge,31-40,Male,Upper secondary,2561.0
0126,Huddinge,41-50,Female,Postgraduate,178.7
0126,Huddinge,41-50,Female,Primary 9-10yr,318.6
0126,Huddinge,41-50,Female,Primary <9yr,209.2
0126,Huddinge,41-50,Female,Tertiary 2yr+,3135.5
0126,Huddinge,41-50,Female,Tertiary <2yr,1134.6
0126,Huddinge,41-50,Female,Upper secondary,2149.9
0126,Huddinge,41-50,Male,Postgraduate,172.6
0126,Huddinge,41-50,Male,Primary 9-10yr,614.2
0126,Huddinge,41-50,Male,Primary <9yr,235.0
0126,Huddinge,41-50,Male,Tertiary 2yr+,2213.8
0126,Huddinge,41-50,Male,Tertiary <2yr,1241.0
0126,Huddinge,41-50,Male,Upper secondary,2621.9
0126,Huddinge,51-60,Female,Postgraduate,154.7
0126,Huddinge,51-60,Female,Primary 9-10yr,367.2
0126,Huddinge,51-60,Female,Primary <9yr,272.0
0126,Huddinge,51-60,Female,Tertiary 2yr+,2110.9
0126,Huddinge,51-60,Female,Tertiary <2yr,987.7
0126,Huddinge,51-60,Female,Upper secondary,2487.5
0126,Huddinge,51-60,Male,Postgraduate,154.8
0126,Huddinge,51-60,Male,Primary 9-10yr,654.7
0126,Huddinge,51-60,Male,Primary <9yr,219.6
0126,Huddinge,51-60,Male,Tertiary 2yr+,1588.1
0126,Huddinge,51-60,Male,Tertiary <2yr,1118.2
0126,Huddinge,51-60,Male,Upper secondary,2670.6
0126,Huddinge,61-70,Female,Postgraduate,77.3
0126,Huddinge,61-70,Female,Primary 9-10yr,417.6
0126,Huddinge,61-70,Female,Primary <9yr,264.2
0126,Huddinge,61-70,Female,Tertiary 2yr+,1026.7
0126,Huddinge,61-70,Female,Tertiary <2yr,752.0
0126,Huddinge,61-70,Female,Upper secondary,2076.4
0126,Huddinge,61-70,Male,Postgraduate,98.2
0126,Huddinge,61-70,Male,Primary 9-10yr,616.5
0126,Huddinge,61-70,Male,Primary <9yr,192.3
0126,Huddinge,61-70,Male,Tertiary 2yr+,856.1
0126,Huddinge,61-70,Male,Tertiary <2yr,804.0
0126,Huddinge,61-70,Male,Upper secondary,2122.7
0126,Huddinge,71-104,Female,Postgraduate,40.7
0126,Huddinge,71-104,Female,Primary 9-10yr,620.8
0126,Huddinge,71-104,Female,Primary <9yr,714.1
0126,Huddinge,71-104,Female,Tertiary 2yr+,933.3
0126,Huddinge,71-104,Female,Tertiary <2yr,784.6
0126,Huddinge,71-104,Female,Upper secondary,2554.2
0126,Huddinge,71-104,Male,Postgraduate,85.1
0126,Huddinge,71-104,Male,Primary 9-10yr,552.8
0126,Huddinge,71-104,Male,Primary <9yr,545.6
0126,Huddinge,71-104,Male,Tertiary 2yr+,711.8
0126,Huddinge,71-104,Male,Tertiary <2yr,579.9
0126,Huddinge,71-104,Male,Upper secondary,2188.7
0127,Botkyrka,18-22,Female,Primary 9-10yr,1997.1
0127,Botkyrka,18-22,Female,Primary <9yr,21.1
0127,Botkyrka,18-22,Female,Tertiary 2yr+,229.9
0127,Botkyrka,18-22,Female,Tertiary <2yr,667.6
0127,Botkyrka,18-22,Female,Upper secondary,1785.4
0127,Botkyrka,18-22,Male,Primary 9-10yr,2225.1
0127,Botkyrka,18-22,Male,Primary <9yr,30.4
0127,Botkyrka,18-22,Male,Tertiary 2yr+,99.3
0127,Botkyrka,18-22,Male,Tertiary <2yr,560.9
0127,Botkyrka,18-22,Male,Upper secondary,1957.5
0127,Botkyrka,23-30,Female,Postgraduate,4.3
0127,Botkyrka,23-30,Female,Primary 9-10yr,155.4
0127,Botkyrka,23-30,Female,Primary <9yr,50.3
0127,Botkyrka,23-30,Female,Tertiary 2yr+,765.4
0127,Botkyrka,23-30,Female,Tertiary <2yr,451.9
0127,Botkyrka,23-30,Female,Upper secondary,823.0
0127,Botkyrka,23-30,Male,Postgraduate,5.9
0127,Botkyrka,23-30,Male,Primary 9-10yr,309.5
0127,Botkyrka,23-30,Male,Primary <9yr,73.5
0127,Botkyrka,23-30,Male,Tertiary 2yr+,394.3
0127,Botkyrka,23-30,Male,Tertiary <2yr,483.8
0127,Botkyrka,23-30,Male,Upper secondary,1043.4
0127,Botkyrka,31-40,Female,Postgraduate,28.8
0127,Botkyrka,31-40,Female,Primary 9-10yr,387.4
0127,Botkyrka,31-40,Female,Primary <9yr,209.0
0127,Botkyrka,31-40,Female,Tertiary 2yr+,1832.2
0127,Botkyrka,31-40,Female,Tertiary <2yr,998.7
0127,Botkyrka,31-40,Female,Upper secondary,1963.4
0127,Botkyrka,31-40,Male,Postgraduate,28.8
0127,Botkyrka,31-40,Male,Primary 9-10yr,704.3
0127,Botkyrka,31-40,Male,Primary <9yr,253.6
0127,Botkyrka,31-40,Male,Tertiary 2yr+,998.7
0127,Botkyrka,31-40,Male,Tertiary <2yr,1014.1
0127,Botkyrka,31-40,Male,Upper secondary,2198.7
0127,Botkyrka,41-50,Female,Postgraduate,62.4
0127,Botkyrka,41-50,Female,Primary 9-10yr,411.5
0127,Botkyrka,41-50,Female,Primary <9yr,363.2
0127,Botkyrka,41-50,Female,Tertiary 2yr+,1644.0
0127,Botkyrka,41-50,Female,Tertiary <2yr,835.8
0127,Botkyrka,41-50,Female,Upper secondary,2108.5
0127,Botkyrka,41-50,Male,Postgraduate,57.2
0127,Botkyrka,41-50,Male,Primary 9-10yr,723.4
0127,Botkyrka,41-50,Male,Primary <9yr,394.6
0127,Botkyrka,41-50,Male,Tertiary 2yr+,1102.4
0127,Botkyrka,41-50,Male,Tertiary <2yr,921.5
0127,Botkyrka,41-50,Male,Upper secondary,2242.3
0127,Botkyrka,51-60,Female,Postgraduate,60.9
0127,Botkyrka,51-60,Female,Primary 9-10yr,457.8
0127,Botkyrka,51-60,Female,Primary <9yr,493.5
0127,Botkyrka,51-60,Female,Tertiary 2yr+,1178.8
0127,Botkyrka,51-60,Female,Tertiary <2yr,702.3
0127,Botkyrka,51-60,Female,Upper secondary,2218.8
0127,Botkyrka,51-60,Male,Postgraduate,68.9
0127,Botkyrka,51-60,Male,Primary 9-10yr,686.4
0127,Botkyrka,51-60,Male,Primary <9yr,408.1
0127,Botkyrka,51-60,Male,Tertiary 2yr+,841.3
0127,Botkyrka,51-60,Male,Tertiary <2yr,796.0
0127,Botkyrka,51-60,Male,Upper secondary,2269.6
0127,Botkyrka,61-70,Female,Postgraduate,30.8
0127,Botkyrka,61-70,Female,Primary 9-10yr,424.2
0127,Botkyrka,61-70,Female,Primary <9yr,498.9
0127,Botkyrka,61-70,Female,Tertiary 2yr+,616.6
0127,Botkyrka,61-70,Female,Tertiary <2yr,495.7
0127,Botkyrka,61-70,Female,Upper secondary,1603.7
0127,Botkyrka,61-70,Male,Postgraduate,54.6
0127,Botkyrka,61-70,Male,Primary 9-10yr,582.9
0127,Botkyrka,61-70,Male,Primary <9yr,374.5
0127,Botkyrka,61-70,Male,Tertiary 2yr+,502.8
0127,Botkyrka,61-70,Male,Tertiary <2yr,553.4
0127,Botkyrka,61-70,Male,Upper secondary,1719.1
0127,Botkyrka,71-104,Female,Postgraduate,23.6
0127,Botkyrka,71-104,Female,Primary 9-10yr,575.2
0127,Botkyrka,71-104,Female,Primary <9yr,791.6
0127,Botkyrka,71-104,Female,Tertiary 2yr+,598.4
0127,Botkyrka,71-104,Female,Tertiary <2yr,606.2
0127,Botkyrka,71-104,Female,Upper secondary,1940.3
0127,Botkyrka,71-104,Male,Postgraduate,52.0
0127,Botkyrka,71-104,Male,Primary 9-10yr,510.9
0127,Botkyrka,71-104,Male,Primary <9yr,595.8
0127,Botkyrka,71-104,Male,Tertiary 2yr+,493.9
0127,Botkyrka,71-104,Male,Tertiary <2yr,412.8
0127,Botkyrka,71-104,Male,Upper secondary,1676.9
0128,Salem,18-22,Female,Primary 9-10yr,442.9
0128,Salem,18-22,Female,Primary <9yr,1.1
0128,Salem,18-22,Female,Tertiary 2yr+,32.0
0128,Salem,18-22,Female,Tertiary <2yr,112.1
0128,Salem,18-22,Female,Upper secondary,380.0
0128,Salem,18-22,Male,Primary 9-10yr,518.0
0128,Salem,18-22,Male,Tertiary 2yr+,22.4
0128,Salem,18-22,Male,Tertiary <2yr,94.6
0128,Salem,18-22,Male,Upper secondary,407.1
0128,Salem,23-30,Female,Postgraduate,1.2
0128,Salem,23-30,Female,Primary 9-10yr,16.7
0128,Salem,23-30,Female,Primary <9yr,1.9
0128,Salem,23-30,Female,Tertiary 2yr+,139.8
0128,Salem,23-30,Female,Tertiary <2yr,71.4
0128,Salem,23-30,Female,Upper secondary,133.9
0128,Salem,23-30,Male,Postgraduate,0.7
0128,Salem,23-30,Male,Primary 9-10yr,31.3
0128,Salem,23-30,Male,Primary <9yr,4.7
0128,Salem,23-30,Male,Tertiary 2yr+,63.4
0128,Salem,23-30,Male,Tertiary <2yr,64.1
0128,Salem,23-30,Male,Upper secondary,147.2
0128,Salem,31-40,Female,Postgraduate,6.2
0128,Salem,31-40,Female,Primary 9-10yr,45.6
0128,Salem,31-40,Female,Primary <9yr,13.3
0128,Salem,31-40,Female,Tertiary 2yr+,448.5
0128,Salem,31-40,Female,Tertiary <2yr,210.0
0128,Salem,31-40,Female,Upper secondary,380.1
0128,Salem,31-40,Male,Postgraduate,5.7
0128,Salem,31-40,Male,Primary 9-10yr,100.9
0128,Salem,31-40,Male,Primary <9yr,23.6
0128,Salem,31-40,Male,Tertiary 2yr+,223.0
0128,Salem,31-40,Male,Tertiary <2yr,188.3
0128,Salem,31-40,Male,Upper secondary,428.1
0128,Salem,41-50,Female,Postgraduate,18.5
0128,Salem,41-50,Female,Primary 9-10yr,46.3
0128,Salem,41-50,Female,Primary <9yr,19.9
0128,Salem,41-50,Female,Tertiary 2yr+,450.0
0128,Salem,41-50,Female,Tertiary <2yr,170.7
0128,Salem,41-50,Female,Upper secondary,351.7
0128,Salem,41-50,Male,Postgraduate,16.6
0128,Salem,41-50,Male,Primary 9-10yr,99.7
0128,Salem,41-50,Male,Primary <9yr,27.2
0128,Salem,41-50,Male,Tertiary 2yr+,260.2
0128,Salem,41-50,Male,Tertiary <2yr,159.9
0128,Salem,41-50,Male,Upper secondary,412.4
0128,Salem,51-60,Female,Postgraduate,28.7
0128,Salem,51-60,Female,Primary 9-10yr,66.3
0128,Salem,51-60,Female,Primary <9yr,26.1
0128,Salem,51-60,Female,Tertiary 2yr+,383.6
0128,Salem,51-60,Female,Tertiary <2yr,173.8
0128,Salem,51-60,Female,Upper secondary,427.0
0128,Salem,51-60,Male,Postgraduate,33.9
0128,Salem,51-60,Male,Primary 9-10yr,111.6
0128,Salem,51-60,Male,Primary <9yr,25.2
0128,Salem,51-60,Male,Tertiary 2yr+,266.5
0128,Salem,51-60,Male,Tertiary <2yr,180.6
0128,Salem,51-60,Male,Upper secondary,500.2
0128,Salem,61-70,Female,Postgraduate,11.5
0128,Salem,61-70,Female,Primary 9-10yr,59.0
0128,Salem,61-70,Female,Primary <9yr,21.5
0128,Salem,61-70,Female,Tertiary 2yr+,149.9
0128,Salem,61-70,Female,Tertiary <2yr,115.3
0128,Salem,61-70,Female,Upper secondary,277.6
0128,Salem,61-70,Male,Postgraduate,21.7
0128,Salem,61-70,Male,Primary 9-10yr,83.8
0128,Salem,61-70,Male,Primary <9yr,20.6
0128,Salem,61-70,Male,Tertiary 2yr+,141.6
0128,Salem,61-70,Male,Tertiary <2yr,125.2
0128,Salem,61-70,Male,Upper secondary,321.1
0128,Salem,71-104,Female,Postgraduate,6.5
0128,Salem,71-104,Female,Primary 9-10yr,133.4
0128,Salem,71-104,Female,Primary <9yr,122.7
0128,Salem,71-104,Female,Tertiary 2yr+,226.1
0128,Salem,71-104,Female,Tertiary <2yr,222.3
0128,Salem,71-104,Female,Upper secondary,521.5
0128,Salem,71-104,Male,Postgraduate,22.7
0128,Salem,71-104,Male,Primary 9-10yr,103.3
0128,Salem,71-104,Male,Primary <9yr,84.0
0128,Salem,71-104,Male,Tertiary 2yr+,175.0
0128,Salem,71-104,Male,Tertiary <2yr,126.7
0128,Salem,71-104,Male,Upper secondary,463.2
0136,Haninge,18-22,Female,Primary 9-10yr,2029.1
0136,Haninge,18-22,Female,Primary <9yr,25.5
0136,Haninge,18-22,Female,Tertiary 2yr+,164.8
0136,Haninge,18-22,Female,Tertiary <2yr,532.6
0136,Haninge,18-22,Female,Upper secondary,2087.0
0136,Haninge,18-22,Male,Primary 9-10yr,2219.4
0136,Haninge,18-22,Male,Primary <9yr,25.6
0136,Haninge,18-22,Male,Tertiary 2yr+,77.9
0136,Haninge,18-22,Male,Tertiary <2yr,399.0
0136,Haninge,18-22,Male,Upper secondary,2305.9
0136,Haninge,23-30,Female,Postgraduate,5.0
0136,Haninge,23-30,Female,Primary 9-10yr,170.1
0136,Haninge,23-30,Female,Primary <9yr,37.8
0136,Haninge,23-30,Female,Tertiary 2yr+,792.0
0136,Haninge,23-30,Female,Tertiary <2yr,534.3
0136,Haninge,23-30,Female,Upper secondary,1102.1
0136,Haninge,23-30,Male,Postgraduate,3.1
0136,Haninge,23-30,Male,Primary 9-10yr,347.6
0136,Haninge,23-30,Male,Primary <9yr,73.5
0136,Haninge,23-30,Male,Tertiary 2yr+,377.0
0136,Haninge,23-30,Male,Tertiary <2yr,498.0
0136,Haninge,23-30,Male,Upper secondary,1488.1
0136,Haninge,31-40,Female,Postgraduate,32.2
0136,Haninge,31-40,Female,Primary 9-10yr,408.7
0136,Haninge,31-40,Female,Primary <9yr,138.6
0136,Haninge,31-40,Female,Tertiary 2yr+,2207.1
0136,Haninge,31-40,Female,Tertiary <2yr,1268.6
0136,Haninge,31-40,Female,Upper secondary,2632.9
0136,Haninge,31-40,Male,Postgraduate,23.3
0136,Haninge,31-40,Male,Primary 9-10yr,795.0
0136,Haninge,31-40,Male,Primary <9yr,218.2
0136,Haninge,31-40,Male,Tertiary 2yr+,1104.8
0136,Haninge,31-40,Male,Tertiary <2yr,1203.9
0136,Haninge,31-40,Male,Upper secondary,3274.2
0136,Haninge,41-50,Female,Postgraduate,41.4
0136,Haninge,41-50,Female,Primary 9-10yr,377.5
0136,Haninge,41-50,Female,Primary <9yr,191.7
0136,Haninge,41-50,Female,Tertiary 2yr+,1826.1
0136,Haninge,41-50,Female,Tertiary <2yr,903.0
0136,Haninge,41-50,Female,Upper secondary,2296.5
0136,Haninge,41-50,Male,Postgraduate,34.3
0136,Haninge,41-50,Male,Primary 9-10yr,713.4
0136,Haninge,41-50,Male,Primary <9yr,225.1
0136,Haninge,41-50,Male,Tertiary 2yr+,1082.5
0136,Haninge,41-50,Male,Tertiary <2yr,993.9
0136,Haninge,41-50,Male,Upper secondary,2793.4
0136,Haninge,51-60,Female,Postgraduate,33.6
0136,Haninge,51-60,Female,Primary 9-10yr,459.6
0136,Haninge,51-60,Female,Primary <9yr,224.2
0136,Haninge,51-60,Female,Tertiary 2yr+,1188.7
0136,Haninge,51-60,Female,Tertiary <2yr,715.6
0136,Haninge,51-60,Female,Upper secondary,2532.7
0136,Haninge,51-60,Male,Postgraduate,31.0
0136,Haninge,51-60,Male,Primary 9-10yr,732.7
0136,Haninge,51-60,Male,Primary <9yr,183.6
0136,Haninge,51-60,Male,Tertiary 2yr+,785.8
0136,Haninge,51-60,Male,Tertiary <2yr,809.5
0136,Haninge,51-60,Male,Upper secondary,2796.3
0136,Haninge,61-70,Female,Postgraduate,20.2
0136,Haninge,61-70,Female,Primary 9-10yr,440.6
0136,Haninge,61-70,Female,Primary <9yr,204.2
0136,Haninge,61-70,Female,Tertiary 2yr+,596.5
0136,Haninge,61-70,Female,Tertiary <2yr,528.7
0136,Haninge,61-70,Female,Upper secondary,1945.1
0136,Haninge,61-70,Male,Postgraduate,25.7
0136,Haninge,61-70,Male,Primary 9-10yr,620.4
0136,Haninge,61-70,Male,Primary <9yr,144.9
0136,Haninge,61-70,Male,Tertiary 2yr+,459.6
0136,Haninge,61-70,Male,Tertiary <2yr,546.4
0136,Haninge,61-70,Male,Upper secondary,1899.9
0136,Haninge,71-104,Female,Postgraduate,14.6
0136,Haninge,71-104,Female,Primary 9-10yr,668.1
0136,Haninge,71-104,Female,Primary <9yr,685.0
0136,Haninge,71-104,Female,Tertiary 2yr+,666.8
0136,Haninge,71-104,Female,Tertiary <2yr,673.6
0136,Haninge,71-104,Female,Upper secondary,2449.5
0136,Haninge,71-104,Male,Postgraduate,30.4
0136,Haninge,71-104,Male,Primary 9-10yr,519.4
0136,Haninge,71-104,Male,Primary <9yr,623.8
0136,Haninge,71-104,Male,Tertiary 2yr+,561.5
0136,Haninge,71-104,Male,Tertiary <2yr,498.6
0136,Haninge,71-104,Male,Upper secondary,2026.9
0138,Tyresö,18-22,Female,Primary 9-10yr,1301.0
0138,Tyresö,18-22,Female,Primary <9yr,10.7
0138,Tyresö,18-22,Female,Tertiary 2yr+,60.1
0138,Tyresö,18-22,Female,Tertiary <2yr,221.1
0138,Tyresö,18-22,Female,Upper secondary,1008.0
0138,Tyresö,18-22,Male,Primary 9-10yr,1336.2
0138,Tyresö,18-22,Male,Primary <9yr,4.2
0138,Tyresö,18-22,Male,Tertiary 2yr+,46.2
0138,Tyresö,18-22,Male,Tertiary <2yr,212.2
0138,Tyresö,18-22,Male,Upper secondary,1244.8
0138,Tyresö,23-30,Female,Postgraduate,0.4
0138,Tyresö,23-30,Female,Primary 9-10yr,43.4
0138,Tyresö,23-30,Female,Primary <9yr,9.4
0138,Tyresö,23-30,Female,Tertiary 2yr+,320.5
0138,Tyresö,23-30,Female,Tertiary <2yr,179.7
0138,Tyresö,23-30,Female,Upper secondary,340.5
0138,Tyresö,23-30,Male,Postgraduate,1.6
0138,Tyresö,23-30,Male,Primary 9-10yr,114.1
0138,Tyresö,23-30,Male,Primary <9yr,12.3
0138,Tyresö,23-30,Male,Tertiary 2yr+,172.8
0138,Tyresö,23-30,Male,Tertiary <2yr,191.0
0138,Tyresö,23-30,Male,Upper secondary,467.2
0138,Tyresö,31-40,Female,Postgraduate,11.9
0138,Tyresö,31-40,Female,Primary 9-10yr,125.6
0138,Tyresö,31-40,Female,Primary <9yr,35.6
0138,Tyresö,31-40,Female,Tertiary 2yr+,1202.9
0138,Tyresö,31-40,Female,Tertiary <2yr,530.4
0138,Tyresö,31-40,Female,Upper secondary,939.7
0138,Tyresö,31-40,Male,Postgraduate,15.1
0138,Tyresö,31-40,Male,Primary 9-10yr,275.1
0138,Tyresö,31-40,Male,Primary <9yr,44.7
0138,Tyresö,31-40,Male,Tertiary 2yr+,644.3
0138,Tyresö,31-40,Male,Tertiary <2yr,547.8
0138,Tyresö,31-40,Male,Upper secondary,1201.7
0138,Tyresö,41-50,Female,Postgraduate,29.9
0138,Tyresö,41-50,Female,Primary 9-10yr,133.9
0138,Tyresö,41-50,Female,Primary <9yr,46.4
0138,Tyresö,41-50,Female,Tertiary 2yr+,1397.1
0138,Tyresö,41-50,Female,Tertiary <2yr,526.0
0138,Tyresö,41-50,Female,Upper secondary,1038.2
0138,Tyresö,41-50,Male,Postgraduate,29.8
0138,Tyresö,41-50,Male,Primary 9-10yr,242.4
0138,Tyresö,41-50,Male,Primary <9yr,48.6
0138,Tyresö,41-50,Male,Tertiary 2yr+,852.0
0138,Tyresö,41-50,Male,Tertiary <2yr,542.9
0138,Tyresö,41-50,Male,Upper secondary,1275.5
0138,Tyresö,51-60,Female,Postgraduate,38.0
0138,Tyresö,51-60,Female,Primary 9-10yr,183.9
0138,Tyresö,51-60,Female,Primary <9yr,52.4
0138,Tyresö,51-60,Female,Tertiary 2yr+,1117.0
0138,Tyresö,51-60,Female,Tertiary <2yr,558.8
0138,Tyresö,51-60,Female,Upper secondary,1420.2
0138,Tyresö,51-60,Male,Postgraduate,38.9
0138,Tyresö,51-60,Male,Primary 9-10yr,329.2
0138,Tyresö,51-60,Male,Primary <9yr,42.2
0138,Tyresö,51-60,Male,Tertiary 2yr+,774.4
0138,Tyresö,51-60,Male,Tertiary <2yr,585.5
0138,Tyresö,51-60,Male,Upper secondary,1603.0
0138,Tyresö,61-70,Female,Postgraduate,24.4
0138,Tyresö,61-70,Female,Primary 9-10yr,180.3
0138,Tyresö,61-70,Female,Primary <9yr,57.7
0138,Tyresö,61-70,Female,Tertiary 2yr+,538.4
0138,Tyresö,61-70,Female,Tertiary <2yr,406.6
0138,Tyresö,61-70,Female,Upper secondary,1118.9
0138,Tyresö,61-70,Male,Postgraduate,32.0
0138,Tyresö,61-70,Male,Primary 9-10yr,299.2
0138,Tyresö,61-70,Male,Primary <9yr,45.2
0138,Tyresö,61-70,Male,Tertiary 2yr+,405.7
0138,Tyresö,61-70,Male,Tertiary <2yr,418.5
0138,Tyresö,61-70,Male,Upper secondary,1086.7
0138,Tyresö,71-104,Female,Postgraduate,19.8
0138,Tyresö,71-104,Female,Primary 9-10yr,371.3
0138,Tyresö,71-104,Female,Primary <9yr,364.5
0138,Tyresö,71-104,Female,Tertiary 2yr+,624.2
0138,Tyresö,71-104,Female,Tertiary <2yr,540.5
0138,Tyresö,71-104,Female,Upper secondary,1545.0
0138,Tyresö,71-104,Male,Postgraduate,39.9
0138,Tyresö,71-104,Male,Primary 9-10yr,296.3
0138,Tyresö,71-104,Male,Primary <9yr,249.4
0138,Tyresö,71-104,Male,Tertiary 2yr+,422.7
0138,Tyresö,71-104,Male,Tertiary <2yr,336.1
0138,Tyresö,71-104,Male,Upper secondary,1279.7
0139,Upplands-Bro,18-22,Female,Primary 9-10yr,673.3
0139,Upplands-Bro,18-22,Female,Primary <9yr,10.5
0139,Upplands-Bro,18-22,Female,Tertiary 2yr+,54.3
0139,Upplands-Bro,18-22,Female,Tertiary <2yr,158.3
0139,Upplands-Bro,18-22,Female,Upper secondary,629.4
0139,Upplands-Bro,18-22,Male,Primary 9-10yr,700.4
0139,Upplands-Bro,18-22,Male,Primary <9yr,6.7
0139,Upplands-Bro,18-22,Male,Tertiary 2yr+,26.8
0139,Upplands-Bro,18-22,Male,Tertiary <2yr,132.2
0139,Upplands-Bro,18-22,Male,Upper secondary,763.5
0139,Upplands-Bro,23-30,Female,Postgraduate,2.1
0139,Upplands-Bro,23-30,Female,Primary 9-10yr,47.2
0139,Upplands-Bro,23-30,Female,Primary <9yr,15.7
0139,Upplands-Bro,23-30,Female,Tertiary 2yr+,212.8
0139,Upplands-Bro,23-30,Female,Tertiary <2yr,149.5
0139,Upplands-Bro,23-30,Female,Upper secondary,290.1
0139,Upplands-Bro,23-30,Male,Postgraduate,1.9
0139,Upplands-Bro,23-30,Male,Primary 9-10yr,100.9
0139,Upplands-Bro,23-30,Male,Primary <9yr,36.4
0139,Upplands-Bro,23-30,Male,Tertiary 2yr+,114.9
0139,Upplands-Bro,23-30,Male,Tertiary <2yr,133.8
0139,Upplands-Bro,23-30,Male,Upper secondary,449.7
0139,Upplands-Bro,31-40,Female,Postgraduate,14.2
0139,Upplands-Bro,31-40,Female,Primary 9-10yr,123.4
0139,Upplands-Bro,31-40,Female,Primary <9yr,56.1
0139,Upplands-Bro,31-40,Female,Tertiary 2yr+,688.9
0139,Upplands-Bro,31-40,Female,Tertiary <2yr,398.8
0139,Upplands-Bro,31-40,Female,Upper secondary,738.7
0139,Upplands-Bro,31-40,Male,Postgraduate,15.0
0139,Upplands-Bro,31-40,Male,Primary 9-10yr,226.0
0139,Upplands-Bro,31-40,Male,Primary <9yr,88.2
0139,Upplands-Bro,31-40,Male,Tertiary 2yr+,394.9
0139,Upplands-Bro,31-40,Male,Tertiary <2yr,367.5
0139,Upplands-Bro,31-40,Male,Upper secondary,1014.5
0139,Upplands-Bro,41-50,Female,Postgraduate,23.4
0139,Upplands-Bro,41-50,Female,Primary 9-10yr,107.0
0139,Upplands-Bro,41-50,Female,Primary <9yr,58.1
0139,Upplands-Bro,41-50,Female,Tertiary 2yr+,649.4
0139,Upplands-Bro,41-50,Female,Tertiary <2yr,299.2
0139,Upplands-Bro,41-50,Female,Upper secondary,653.0
0139,Upplands-Bro,41-50,Male,Postgraduate,21.5
0139,Upplands-Bro,41-50,Male,Primary 9-10yr,184.2
0139,Upplands-Bro,41-50,Male,Primary <9yr,78.1
0139,Upplands-Bro,41-50,Male,Tertiary 2yr+,429.1
0139,Upplands-Bro,41-50,Male,Tertiary <2yr,331.1
0139,Upplands-Bro,41-50,Male,Upper secondary,859.1
0139,Upplands-Bro,51-60,Female,Postgraduate,19.7
0139,Upplands-Bro,51-60,Female,Primary 9-10yr,113.8
0139,Upplands-Bro,51-60,Female,Primary <9yr,53.5
0139,Upplands-Bro,51-60,Female,Tertiary 2yr+,444.1
