draw,party,share
206,I: Liberal Alliance,0.07679823137305088
206,Æ: Danmarksdemokraterne,0.056966143356091285
206,Other,0.02653809663594463
207,Did not vote,0.04895622298213973
207,A: Socialdemokratiet,0.24340223522633003
207,Other - Left,0.14739874025018532
207,V: Venstre,0.12794779774445006
207,F: SF - Socialistisk Folkeparti,0.09417473933631278
207,Other - Right,0.09384838759401153
207,M: Moderaterne,0.09449417083573025
207,I: Liberal Alliance,0.0686223757678532
207,Æ: Danmarksdemokraterne,0.05823119545600649
207,Other,0.02292413480698635
208,Did not vote,0.0423756010451741
208,A: Socialdemokratiet,0.23377103909614044
208,Other - Left,0.14619296691984696
208,V: Venstre,0.1434718545726591
208,F: SF - Socialistisk Folkeparti,0.1047111427027874
208,Other - Right,0.10744258006669324
208,M: Moderaterne,0.08504915726226397
208,I: Liberal Alliance,0.06018678393328479
208,Æ: Danmarksdemokraterne,0.056054507159355255
208,Other,0.02074436724179953
209,Did not vote,0.04880426138705543
209,A: Socialdemokratiet,0.23212173440627748
209,Other - Left,0.13624840754627426
209,V: Venstre,0.13545049735579287
209,F: SF - Socialistisk Folkeparti,0.08921801320807528
209,Other - Right,0.11315762583332348
209,M: Moderaterne,0.08508463699177664
209,I: Liberal Alliance,0.06919460818409477
209,Æ: Danmarksdemokraterne,0.06371660911478141
209,Other,0.027003605972552216
210,Did not vote,0.044250314298720485
210,A: Socialdemokratiet,0.24207327088720632
210,Other - Left,0.11459874766405757
210,V: Venstre,0.11328423783351076
210,F: SF - Socialistisk Folkeparti,0.08683485125117385
210,Other - Right,0.11509746875694432
210,M: Moderaterne,0.09412241799970282
210,I: Liberal Alliance,0.08464501034927133
210,Æ: Danmarksdemokraterne,0.07815445919117615
210,Other,0.026939221768241
211,Did not vote,0.04641312606607011
211,A: Socialdemokratiet,0.25380962251145067
211,Other - Left,0.14481175373763214
211,V: Venstre,0.12676618831571845
211,F: SF - Socialistisk Folkeparti,0.09305714628522276
211,Other - Right,0.08072184155133699
211,M: Moderaterne,0.09322135339076346
211,I: Liberal Alliance,0.06769141056908569
211,Æ: Danmarksdemokraterne,0.06356343261844948
211,Other,0.029944124954273538
212,Did not vote,0.04353452074979942
212,A: Socialdemokratiet,0.2605978484506044
212,Other - Left,0.1403576714272286
212,V: Venstre,0.11473483748050292
212,F: SF - Socialistisk Folkeparti,0.09133907558004153
212,Other - Right,0.09114977187050695
212,M: Moderaterne,0.1057842939682676
212,I: Liberal Alliance,0.07047790460956842
212,Æ: Danmarksdemokraterne,0.05843271531303029
212,Other,0.023591360550455777
213,Did not vote,0.046684240989372676
213,A: Socialdemokratiet,0.25477108659682834
213,Other - Left,0.12293702167790495
213,V: Venstre,0.13706266517636545
213,F: SF - Socialistisk Folkeparti,0.10293425922353215
213,Other - Right,0.09695427893714391
213,M: Moderaterne,0.07880457486479636
213,I: Liberal Alliance,0.06895434956801474
213,Æ: Danmarksdemokraterne,0.06700411333044289
213,Other,0.023893409635603546
214,Did not vote,0.04446530528473435
214,A: Socialdemokratiet,0.24189464685760056
214,Other - Left,0.13185280023093784
214,V: Venstre,0.12358933936980504
214,F: SF - Socialistisk Folkeparti,0.09361129935682574
214,Other - Right,0.1043199415101648
214,M: Moderaterne,0.0974449283149833
214,I: Liberal Alliance,0.0618499930323218
214,Æ: Danmarksdemokraterne,0.07315482359994635
214,Other,0.027816922442684907
215,Did not vote,0.04631397180391238
215,A: Socialdemokratiet,0.2336060157873404
215,Other - Left,0.11874785496091672
215,V: Venstre,0.1273522157825011
215,F: SF - Socialistisk Folkeparti,0.09825722671728329
215,Other - Right,0.11098018497834294
215,M: Moderaterne,0.09486969913131144
215,I: Liberal Alliance,0.07983085819675158
215,Æ: Danmarksdemokraterne,0.06441583033316868
215,Other,0.025626142308478626
216,Did not vote,0.03996799615802608
216,A: Socialdemokratiet,0.24881777885091325
216,Other - Left,0.1197623572128246
216,V: Venstre,0.11548544775308237
216,F: SF - Socialistisk Folkeparti,0.10647617154980021
216,Other - Right,0.1085784891445064
216,M: Moderaterne,0.10335770012422996
216,I: Liberal Alliance,0.06833980327962644
216,Æ: Danmarksdemokraterne,0.06748374293300831
216,Other,0.02173051299398536
217,Did not vote,0.041602349790141935
217,A: Socialdemokratiet,0.2508961519783292
217,Other - Left,0.14825257383128596
217,V: Venstre,0.127427013262972
217,F: SF - Socialistisk Folkeparti,0.09588352570303141
217,Other - Right,0.09438190543260114
217,M: Moderaterne,0.07626412737883694
217,I: Liberal Alliance,0.06543957161564043
217,Æ: Danmarksdemokraterne,0.07071407321965315
217,Other,0.029138707787511393
218,Did not vote,0.04527246884480804
218,A: Socialdemokratiet,0.25293413624026956
218,Other - Left,0.12478305451224411
218,V: Venstre,0.1276110044274893
218,F: SF - Socialistisk Folkeparti,0.10646563148861674
218,Other - Right,0.09676635603354324
218,M: Moderaterne,0.07401849660340261
218,I: Liberal Alliance,0.07669165326732921
218,Æ: Danmarksdemokraterne,0.07234330015515106
218,Other,0.023113898427150996
219,Did not vote,0.04188546345613892
219,A: Socialdemokratiet,0.2623751019115402
219,Other - Left,0.11617703743263133
219,V: Venstre,0.13184623733862774
219,F: SF - Socialistisk Folkeparti,0.11113143316299634
219,Other - Right,0.11166008772526051
219,M: Moderaterne,0.0884804685301835
219,I: Liberal Alliance,0.05876024874718459
219,Æ: Danmarksdemokraterne,0.055378878600125865
219,Other,0.022305043095317383
220,Did not vote,0.044647416091706055
220,A: Socialdemokratiet,0.2297943552174201
220,Other - Left,0.1487680791990692
220,V: Venstre,0.12349187349894025
220,F: SF - Socialistisk Folkeparti,0.11975467559812093
220,Other - Right,0.0783755147316254
220,M: Moderaterne,0.08884130620214867
220,I: Liberal Alliance,0.06614358974670272
220,Æ: Danmarksdemokraterne,0.06906673953849002
220,Other,0.031116450175779187
221,Did not vote,0.04072515357565933
221,A: Socialdemokratiet,0.21851429283940474
221,Other - Left,0.14582975734676998
221,V: Venstre,0.13070555121842883
221,F: SF - Socialistisk Folkeparti,0.11521595774017337
221,Other - Right,0.09400756002327625
221,M: Moderaterne,0.09512309387936776
221,I: Liberal Alliance,0.06913813073287758
221,Æ: Danmarksdemokraterne,0.06898122845169964
221,Other,0.021759274192348865
222,Did not vote,0.042181028127783494
222,A: Socialdemokratiet,0.24465550505011086
222,Other - Left,0.13184592277760762
222,V: Venstre,0.12044114032533783
222,F: SF - Socialistisk Folkeparti,0.10389868402479985
222,Other - Right,0.09622101652344632
222,M: Moderaterne,0.10689981370703162
222,I: Liberal Alliance,0.06338413739795813
222,Æ: Danmarksdemokraterne,0.06218265336412319
222,Other,0.02829009870180431
223,Did not vote,0.04789714376842845
223,A: Socialdemokratiet,0.25235003252376864
223,Other - Left,0.13417098827483398
223,V: Venstre,0.1325577351244089
223,F: SF - Socialistisk Folkeparti,0.10285090361159364
223,Other - Right,0.08338954105782491
223,M: Moderaterne,0.09107869882225843
223,I: Liberal Alliance,0.06535850573749317
223,Æ: Danmarksdemokraterne,0.06767048742615953
223,Other,0.022675963653235293
224,Did not vote,0.04394849687941729
224,A: Socialdemokratiet,0.25839478968631396
224,Other - Left,0.12064175880352905
224,V: Venstre,0.10678149405210542
224,F: SF - Socialistisk Folkeparti,0.09882642228742256
224,Other - Right,0.12331888474735382
224,M: Moderaterne,0.09808601544012227
224,I: Liberal Alliance,0.06803303788312526
224,Æ: Danmarksdemokraterne,0.05746821970875786
224,Other,0.02450088051185749
225,Did not vote,0.04047285657824924
225,A: Socialdemokratiet,0.25933281567339833
225,Other - Left,0.13788498075331923
225,V: Venstre,0.13810682325345638
225,F: SF - Socialistisk Folkeparti,0.09316751058452315
225,Other - Right,0.0912190680708459
225,M: Moderaterne,0.09026413285044622
225,I: Liberal Alliance,0.07085489822026327
225,Æ: Danmarksdemokraterne,0.0547877829037824
225,Other,0.023909131111722104
226,Did not vote,0.04483777203257851
226,A: Socialdemokratiet,0.2411811720310697
226,Other - Left,0.14666587026442682
226,V: Venstre,0.1286980293176162
226,F: SF - Socialistisk Folkeparti,0.0926565038471836
226,Other - Right,0.09393353206949634
226,M: Moderaterne,0.090900691480826315
226,I: Liberal Alliance,0.07107401503449357
226,Æ: Danmarksdemokraterne,0.06426418272011597
226,Other,0.025788231202197167
227,Did not vote,0.047391345933181436
227,A: Socialdemokratiet,0.22325256382299652
227,Other - Left,0.1299738953513919
227,V: Venstre,0.10045752289614782
227,F: SF - Socialistisk Folkeparti,0.11581243320485787
227,Other - Right,0.12480748862745573
227,M: Moderaterne,0.1143129874785051
227,I: Liberal Alliance,0.06340800600365419
227,Æ: Danmarksdemokraterne,0.057133006519144484
227,Other,0.023450750162669683
228,Did not vote,0.04503239967748807
228,A: Socialdemokratiet,0.23655611708422597
228,Other - Left,0.1480191563379274
228,V: Venstre,0.12287468069807565
228,F: SF - Socialistisk Folkeparti,0.08812671172126418
228,Other - Right,0.09471938192383375
228,M: Moderaterne,0.09615850778566129
228,I: Liberal Alliance,0.0740355608058696
228,Æ: Danmarksdemokraterne,0.06827748920446583
228,Other,0.02619999476119535
229,Did not vote,0.041829156840838655
229,A: Socialdemokratiet,0.22345604726746393
229,Other - Left,0.14486175791148306
229,V: Venstre,0.13772382334682995
229,F: SF - Socialistisk Folkeparti,0.10371060436596083
229,Other - Right,0.08885266390346942
229,M: Moderaterne,0.10506417885359429
229,I: Liberal Alliance,0.056904582741309495
229,Æ: Danmarksdemokraterne,0.06686708185331448
229,Other,0.03073010291574276
230,Did not vote,0.04126846876542337
230,A: Socialdemokratiet,0.23204775551428064
230,Other - Left,0.12616621952469476
230,V: Venstre,0.12921799429162434
230,F: SF - Socialistisk Folkeparti,0.10217035840294636
230,Other - Right,0.09742403826556861
230,M: Moderaterne,0.0881636143219465
230,I: Liberal Alliance,0.08098005231721843
230,Æ: Danmarksdemokraterne,0.08137722170140349
230,Other,0.02118427689489801
231,Did not vote,0.04284951514721302
231,A: Socialdemokratiet,0.24532349907114792
231,Other - Left,0.1460037355560895
231,V: Venstre,0.1203222111703849
231,F: SF - Socialistisk Folkeparti,0.09842448469794408
231,Other - Right,0.09158364543801403
231,M: Moderaterne,0.0942888698373971
231,I: Liberal Alliance,0.06915491910282288
231,Æ: Danmarksdemokraterne,0.06355303719548525
231,Other,0.028496082783504885
232,Did not vote,0.0403258408492924
232,A: Socialdemokratiet,0.2184732687455709
232,Other - Left,0.1397459415588825
232,V: Venstre,0.12030990008500145
232,F: SF - Socialistisk Folkeparti,0.11146791688919196
232,Other - Right,0.09076535524055963
232,M: Moderaterne,0.10776487971746707
232,I: Liberal Alliance,0.07705621394223663
232,Æ: Danmarksdemokraterne,0.06837163961764088
232,Other,0.02571904335416123
233,Did not vote,0.04356243175694616
233,A: Socialdemokratiet,0.24038162982823127
233,Other - Left,0.12896509110559212
233,V: Venstre,0.12845952148406106
233,F: SF - Socialistisk Folkeparti,0.10329159381652456
233,Other - Right,0.10129229214420786
233,M: Moderaterne,0.08652506347765604
233,I: Liberal Alliance,0.06788136396932934
233,Æ: Danmarksdemokraterne,0.06799730174280709
233,Other,0.03164371067464913
234,Did not vote,0.050333911330430615
234,A: Socialdemokratiet,0.219652268011435
234,Other - Left,0.14462342497174965
234,V: Venstre,0.1221418808778203
234,F: SF - Socialistisk Folkeparti,0.09579122799110534
234,Other - Right,0.10651222562819095
234,M: Moderaterne,0.0852029160901807
234,I: Liberal Alliance,0.07410910698505631
234,Æ: Danmarksdemokraterne,0.07503378324890371
234,Other,0.026599254865132652
235,Did not vote,0.048782864702093004
235,A: Socialdemokratiet,0.25845991114476063
235,Other - Left,0.12026585520661397
235,V: Venstre,0.13455765198263964
235,F: SF - Socialistisk Folkeparti,0.09771591517658873
235,Other - Right,0.09726477871213869
235,M: Moderaterne,0.09368724832758969
235,I: Liberal Alliance,0.0750932480872099
235,Æ: Danmarksdemokraterne,0.04941980601519557
235,Other,0.024752720645176304
236,Did not vote,0.03595974587700971
236,A: Socialdemokratiet,0.24630499557314905
236,Other - Left,0.13674073460671932
236,V: Venstre,0.13299387229170234
236,F: SF - Socialistisk Folkeparti,0.08637715133940209
236,Other - Right,0.10821558192966385
236,M: Moderaterne,0.09741576057548147
236,I: Liberal Alliance,0.06819749200743792
236,Æ: Danmarksdemokraterne,0.06563233268337093
236,Other,0.022162333116066246
237,Did not vote,0.03952157189071882
237,A: Socialdemokratiet,0.25977157353569036
237,Other - Left,0.12740951569756245
237,V: Venstre,0.11712358609330432
237,F: SF - Socialistisk Folkeparti,0.09031184985795705
237,Other - Right,0.09029067185751397
237,M: Moderaterne,0.10103162078368613
237,I: Liberal Alliance,0.07106933136705441
237,Æ: Danmarksdemokraterne,0.07728665156994563
237,Other,0.02618362734657545
238,Did not vote,0.046721727288982225
238,A: Socialdemokratiet,0.2180472434288357
238,Other - Left,0.1473284307795992
238,V: Venstre,0.1268141636456
238,F: SF - Socialistisk Folkeparti,0.09656876202004704
238,Other - Right,0.1032257224188763
238,M: Moderaterne,0.10344336787402675
238,I: Liberal Alliance,0.07029853462638176
238,Æ: Danmarksdemokraterne,0.06066995787109203
238,Other,0.02688209004656445
239,Did not vote,0.04053875690565835
239,A: Socialdemokratiet,0.2079092498139041
239,Other - Left,0.12207089908715817
239,V: Venstre,0.11491680321993633
239,F: SF - Socialistisk Folkeparti,0.12290103107605108
239,Other - Right,0.10057202651445592
239,M: Moderaterne,0.11885465428349397
239,I: Liberal Alliance,0.07052816368450118
239,Æ: Danmarksdemokraterne,0.07809195853065228
239,Other,0.02361645688419417
240,Did not vote,0.043391191968951144
240,A: Socialdemokratiet,0.24367628299315727
240,Other - Left,0.1323225470951006
240,V: Venstre,0.12922556256497164
240,F: SF - Socialistisk Folkeparti,0.09900840603858133
240,Other - Right,0.09277065686782356
240,M: Moderaterne,0.09361443230600765
240,I: Liberal Alliance,0.06745740594881658
240,Æ: Danmarksdemokraterne,0.07008135355172083
240,Other,0.028452160664874084
241,Did not vote,0.04363982624570317
241,A: Socialdemokratiet,0.26287444505852997
241,Other - Left,0.13354677923130528
241,V: Venstre,0.12152207278012586
241,F: SF - Socialistisk Folkeparti,0.08630966611581356
241,Other - Right,0.09765480194148436
241,M: Moderaterne,0.09117928848695829
241,I: Liberal Alliance,0.06944134806832568
241,Æ: Danmarksdemokraterne,0.06864196118662737
241,Other,0.025189810885131222
242,Did not vote,0.04519914221245734
242,A: Socialdemokratiet,0.25126329423751675
242,Other - Left,0.12452383015763765
242,V: Venstre,0.11281139573708938
242,F: SF - Socialistisk Folkeparti,0.09601239502535741
242,Other - Right,0.099206175274832
242,M: Moderaterne,0.09597487424097424
242,I: Liberal Alliance,0.08490210406896571
242,Æ: Danmarksdemokraterne,0.0659934211945645
242,Other,0.02411336785060962
243,Did not vote,0.04364701654101851
243,A: Socialdemokratiet,0.23952182585341925
243,Other - Left,0.13199840624391254
243,V: Venstre,0.12797816443024768
243,F: SF - Socialistisk Folkeparti,0.09448741534910676
243,Other - Right,0.11453286442130395
243,M: Moderaterne,0.07773396321634396
243,I: Liberal Alliance,0.06633149848993518
243,Æ: Danmarksdemokraterne,0.07424621414391588
243,Other,0.02952263131080108
244,Did not vote,0.0398877534865808
244,A: Socialdemokratiet,0.2463073404859229
244,Other - Left,0.14627359192003134
244,V: Venstre,0.12634881901134604
244,F: SF - Socialistisk Folkeparti,0.1040931612792581
244,Other - Right,0.09377486582476678
244,M: Moderaterne,0.08378635237433352
244,I: Liberal Alliance,0.06978071249196091
244,Æ: Danmarksdemokraterne,0.06585617326043607
244,Other,0.02389122986536806
245,Did not vote,0.04579260254545481
245,A: Socialdemokratiet,0.26414258318239525
245,Other - Left,0.1285408414783034
245,V: Venstre,0.11459849550299368
245,F: SF - Socialistisk Folkeparti,0.09805267414811299
245,Other - Right,0.07829358812387087
245,M: Moderaterne,0.1016474949017407
245,I: Liberal Alliance,0.060622481159874356
245,Æ: Danmarksdemokraterne,0.07522728554844926
245,Other,0.03308195340880706
246,Did not vote,0.041913763450236965
246,A: Socialdemokratiet,0.2525313210504804
246,Other - Left,0.11758497513040599
246,V: Venstre,0.12353029663891964
246,F: SF - Socialistisk Folkeparti,0.09604976540659749
246,Other - Right,0.10974278835183705
246,M: Moderaterne,0.10718280842919489
246,I: Liberal Alliance,0.07459179483479113
246,Æ: Danmarksdemokraterne,0.055396563029178184
246,Other,0.02147592367836025
247,Did not vote,0.04056663449528368
247,A: Socialdemokratiet,0.20965381968279903
247,Other - Left,0.13967440906770698
247,V: Venstre,0.1497774453737717
247,F: SF - Socialistisk Folkeparti,0.09418928386326475
247,Other - Right,0.1106835892210401
247,M: Moderaterne,0.08893971675883805
247,I: Liberal Alliance,0.07632881214903432
247,Æ: Danmarksdemokraterne,0.06814814931113443
247,Other,0.022038140077130952
248,Did not vote,0.04359483139042422
248,A: Socialdemokratiet,0.26573976106979247
248,Other - Left,0.11984469369474973
248,V: Venstre,0.09831795715289106
248,F: SF - Socialistisk Folkeparti,0.0997041105122858
248,Other - Right,0.10488358266118845
248,M: Moderaterne,0.10855871686521912
248,I: Liberal Alliance,0.08086087395319844
248,Æ: Danmarksdemokraterne,0.060712731169897685
248,Other,0.017782741530355053
249,Did not vote,0.03941969135036756
249,A: Socialdemokratiet,0.23834205373905482
249,Other - Left,0.15869873542913362
249,V: Venstre,0.12413833124494555
249,F: SF - Socialistisk Folkeparti,0.11113355376828662
249,Other - Right,0.08498310897743
249,M: Moderaterne,0.09404777896898928
249,I: Liberal Alliance,0.06725186536142154
249,Æ: Danmarksdemokraterne,0.06044753621566837
249,Other,0.021537344944705234
250,Did not vote,0.040938185541580956
250,A: Socialdemokratiet,0.21557019766968008
250,Other - Left,0.13103022864036715
250,V: Venstre,0.13652178883553934
250,F: SF - Socialistisk Folkeparti,0.11210123989214427
250,Other - Right,0.1103494701132422
250,M: Moderaterne,0.09381127461599965
250,I: Liberal Alliance,0.06906412923871562
250,Æ: Danmarksdemokraterne,0.06446127669831761
250,Other,0.026152208754419
